replication,seed,converged,status_code,status_message,error_message,n_families,total_n,mean_family_size,min_family_size,max_family_size,minus2ll,iterations,elapsed_seconds,mean_H,z_year,b_a_0,b_a_1,b_a_2,b_a_3,g_a_1,b_cn_0,b_cn_1,b_cn_2,b_cn_3,g_cn_1,b_e_0,b_e_1,b_e_2,b_e_3,g_e_1,se_b_a_0,se_b_a_1,se_b_a_2,se_b_a_3,se_g_a_1,se_b_cn_0,se_b_cn_1,se_b_cn_2,se_b_cn_3,se_g_cn_1,se_b_e_0,se_b_e_1,se_b_e_2,se_b_e_3,se_g_e_1
92,202607292,TRUE,0,0,,250,30500,122,122,122,199620.6941442664,34,503.6578469276428,0.2817049180327869,2.06667933251703,1.2047531457428637,-0.13707292660439915,-0.0038382167122283125,0.02653973215615597,0.05177622261865964,0.8829880272732104,-0.0026751344485617104,0.20550726173982725,-8.278532883221699e-4,-0.00473341034560323,0.6214294360593753,0.059722913537588636,0.19680364155256733,-0.08162884183434294,-0.07562345417764169,0.028098208913408883,0.024871708087561298,0.018806705667578666,0.0032515317606160816,0.018432802352840966,0.019398002777567067,0.01612719813570037,0.005872918352390673,7.112199854692671e-4,0.003469772659880001,0.03824209347499828,0.02068962718300065,0.010186147645106551,0.003211485247936412,0.06521643098043037
93,202607293,TRUE,0,0,,250,30500,122,122,122,200011.03895209072,45,639.5597848892212,0.2865901639344262,2.067818458587893,1.2397259201312716,-0.12118242165749434,-0.026322992089672557,0.02991550936862525,-0.0070736077439897144,0.9306519393143474,-0.006976437286556172,0.20271514078542716,-2.7152849571856347e-4,0.005630803789950888,0.5263168415390405,-0.011456801329773543,0.22720292060838515,-0.06896411569432966,-0.025944602008004747,0.04749523900538598,0.037316303692975276,0.04373104880859901,0.007719755570514835,0.021235744677253098,0.01963495172797587,0.01750030427680479,0.0062796723926856896,7.380371289749682e-4,0.003265769653262212,0.08070474145755265,0.04129402579030216,0.023445236067445974,0.007455006119753217,0.06371572304279659
94,202607294,TRUE,0,0,,250,30500,122,122,122,199963.01807984113,49,666.8079040050507,0.2819344262295082,2.0667097250944,1.2099504527903806,-0.14220801914497644,0.009962719567467426,0.023887928496772622,-0.011830817495068601,0.9191558314207257,-0.0322174189834757,0.2142413216472934,-0.001684338398995731,0.0032175091276032313,0.6064219488607715,0.08936767201887777,0.18644429996969292,-0.0861599119510804,0.04255813073699285,0.030266255304289846,0.023210447767925704,0.019418805295988977,0.0035832888509481162,0.01733365980268718,0.017782616816838064,0.014102406176287937,0.005226962495995681,6.46323446846718e-4,0.003452593053157451,0.04523601240781974,0.022317121584694646,0.012866420046190138,0.0037922087652777327,0.06304763780606429
95,202607295,TRUE,0,0,,250,30500,122,122,122,199750.45055799058,44,638.1306929588318,0.28537704918032786,2.0668641720787337,1.2160305820839954,-0.1279529580959417,-0.012189109775513221,0.027949507371848824,0.02844356401269803,0.8839686618345869,-0.011705930952662997,0.21283950449048444,-0.0019543964497526706,-5.761444961883006e-4,0.6039801012649302,0.049418937508224105,0.20476227592205903,-0.07977754441941388,-0.08137555620003815,0.034349024792333524,0.025364099832834948,0.02177450562003702,0.0039992380885843296,0.019569944528715726,0.020057254313978305,0.016940443483457458,0.006015988986765002,7.141756043049387e-4,0.00338409543538986,0.05191836317725887,0.019961312345971854,0.014459058141027718,0.0037192156954291354,0.06611833661627914
96,202607296,TRUE,0,0,,250,30500,122,122,122,200202.4914315062,45,499.84005904197693,0.2865901639344262,2.0668132820766307,1.2793657384697739,-0.13528587223279281,-0.020392046409245652,0.02961082279803549,-0.03421678845050539,0.9177586761969859,-0.020976124829855055,0.2139512039713381,-0.0018662403741394888,-0.0022471228918596485,0.46733710389509386,0.020162500105467957,0.22352474815679574,-0.07350767127324001,0.07160635076712386,0.02521769753354172,0.022394843621050795,0.016984546753114973,0.0029497966735521413,0.01926380489546745,0.01808670615659107,0.014222679178808267,0.005143234494447704,6.285881848250493e-4,0.0033713615910457876,0.04614239290798234,0.02190891463962593,0.010876144498899827,0.003242238060933777,0.052991463506661764
97,202607297,TRUE,0,0,,250,30500,122,122,122,200041.15860679073,56,704.8271820545197,0.2841311475409836,2.0666801633994814,1.2422946276496616,-0.1515859485976471,-0.009391631369676278,0.028036973587924188,0.024027570154309657,0.911133969673261,-0.016500243593739604,0.21015888336455724,-0.0013174026260230917,-9.698590853270733e-4,0.5526512265395789,0.03585113272922481,0.2180976617626686,-0.07582099791525525,-0.10177932183189055,0.03509037298768381,0.022417822950730595,0.022510491975140802,0.004216275292480127,0.01939455293568626,0.018919220368497264,0.01585071570226244,0.005675413384985887,6.780586885241659e-4,0.00335915518864848,0.056930215984106435,0.020461750349278936,0.014483368052608582,0.0036865572552152517,0.05732024610141084
98,202607298,TRUE,0,0,,250,30500,122,122,122,199952.4672755443,35,571.3100829124451,0.2836065573770492,2.066886753078173,1.229412812228358,-0.10189175103931078,-0.03713501174791256,0.03190921378728962,0.002117943359576862,0.9244172128690215,-0.02989588652644777,0.2173846610175389,-0.0023100404078548725,-0.0030292560663299785,0.5367803027357146,0.04019053702056603,0.21612252160800094,-0.07644564347110956,0.05359508916680827,0.028897359361059808,0.02485572342513454,0.01913989678296678,0.0033542755937263323,0.019644739912187358,0.01768971261021232,0.014320568335933091,0.005333106604558079,6.574677661804651e-4,0.003309160124601578,0.045049796625468604,0.01947562272286343,0.010681645439238923,0.0029912516858206324,0.052571762510938536
99,202607299,TRUE,0,0,,250,30500,122,122,122,199647.21838575255,126,972.9805021286011,0.2840327868852459,2.067306410674185,1.218188317950377,-0.11494825946384235,-0.019798253378977948,0.02911583876283086,0.011702910873822976,0.8983020151173526,-0.006072832958681761,0.2072700717001454,-0.001110654177911073,0.0022821002391343985,0.5837709261386357,0.038344514670641844,0.20188079305596948,-0.07916898558325627,0.03280670703856865,0.029885616453856432,0.02353736646060423,0.017908561834129498,0.0031573792351993406,0.01800416323690983,0.01826032462600078,0.014795936490399663,0.0053815999972675515,6.510386418277387e-4,0.003276496347404339,0.04687775726587212,0.02026994993785731,0.012398700010963859,0.0034845611175940345,0.05916128104605781
100,202607300,TRUE,0,0,,250,30500,122,122,122,201117.20081722733,24,490.7953598499298,0.2837704918032787,2.0679306594285056,1.1488326752208706,0.40007032860190594,-0.3829341560506092,0.08592978266387273,0.0047719569763839936,0.721458512375462,-0.2328020469426183,0.3673311260135142,-0.02415101454729103,0.0029850682472489804,0.7831504106850555,-0.20461550495606182,0.1593101774924155,-0.02114159076989572,0.03884544367027261,0.0341189487528201,0.06214980986319455,0.034463166290724705,0.00467041030972555,0.028395960957448795,0.019455779090219078,0.007645206869892187,0.001071406707337902,3.4694847525007315e-4,0.0036537019167683414,0.031093285272963567,0.019156647221317196,0.00948869332425243,0.0037236812813157385,0.03508600002095071
101,202607301,TRUE,0,0,,250,30500,122,122,122,199757.92642862158,46,643.4264628887177,0.28727868852459015,2.067516026541701,1.186167327369498,-0.09159355841273122,-0.014399967303628268,0.026563176719711024,0.010045217394283244,0.9393509569614965,-0.04902567806361324,0.2173789982942007,-0.0020433900623435717,0.0044042371276528085,0.6348381255315216,0.0544287226977771,0.19272000264031527,-0.08153946898156628,0.05664579690406018,0.028287706824656658,0.027924526998572972,0.019949978411468665,0.003423775175026593,0.017930281101966792,0.017584129808638622,0.013877670525771806,0.005270632469908088,6.60504030742733e-4,0.003506353490514773,0.037146368894988666,0.02024707568235689,0.009774155849371975,0.002999038471724166,0.05688003701688611
102,202607302,TRUE,0,0,,250,30500,122,122,122,201170.61006772463,22,435.07671093940735,0.2843606557377049,2.066801818476536,1.1371650860770224,0.5171031790252473,-0.45750127123723877,0.0938273545215012,0.03804368748037481,0.8706389432020806,-0.2598795152893942,0.3465721592703294,-0.019636159738480194,0.002083228403175312,0.7077245676771097,-0.24950509847719743,0.18179303697033536,-0.017380246590638276,0.0053300741880334245,0.03459899604387721,0.06143113922049173,0.035127418978106215,0.004793947518348305,0.03161769423930456,0.01782414322737363,0.006597502804288623,0.0012556750720962115,3.4455459283865936e-4,0.0034485992071963747,0.031206026649471152,0.013979815144755265,0.008785440048373597,0.0025814188074471324,0.030506988024828655
103,202607303,TRUE,0,0,,250,30500,122,122,122,201170.68624053558,7,294.10955595970154,0.28072131147540985,2.0667148481172717,1.2657341820313417,0.02609379100393484,-0.06651004577057608,0.03039482293194757,0.06308396524070287,0.9653916534647108,-0.04688948000818494,0.21814387565530127,-0.002075358391370701,8.358418788132396e-4,0.7551397812168646,0.058283159023356644,0.13248763665180502,-0.0950828782310634,-10.881014999103044,0.027714871326021885,0.03381243096360142,0.02025433201016885,0.0033192763709703164,0.01386137650231645,0.01756748382147652,0.012908421424476808,0.004921309492360289,6.244434231306429e-4,0.0033418508662478768,0.03891121403274142,0.020619206011948096,0.012271470563300938,0.0031942454000957986,21.42523835465219
104,202607304,TRUE,0,0,,250,30500,122,122,122,199645.7140031511,37,568.0235040187836,0.2817049180327869,2.0669117420298333,1.256536497871307,-0.05530179056293493,-0.07799421164250996,0.038618121708465854,0.012096204370790242,0.8940033738916198,-0.013575068547617985,0.2124500759955835,-0.0018144943885343968,-7.919513807678237e-4,0.48967113417749003,-0.02754263799976027,0.2352490861153841,-0.06845420502225545,0.02968121732229949,0.031646551838694345,0.029344846777872434,0.025288090520565853,0.00427018330545037,0.02061071155640399,0.018529689811497073,0.014777085423851338,0.005390240852383459,6.581121508951353e-4,0.0033355241150235435,0.057253629637692816,0.024621574211602708,0.013915300402199262,0.003992233305802697,0.05044138674562076
105,202607305,TRUE,0,0,,250,30500,122,122,122,200250.7255360947,42,616.8749840259552,0.28481967213114756,2.0667374962498797,1.2871535701564913,-0.12072990498506474,-0.0355806271780908,0.0318928501527315,-0.0255212663062854,0.9010660472844951,-0.009275835385592797,0.21248240772805066,-0.001987966265980687,4.2285087499070674e-4,0.4699815517575904,0.031478246919142965,0.22471183044600693,-0.0744878718312259,0.07453853209117038,0.02912706498011339,0.02247655034141465,0.019665358937291225,0.0035263587741495685,0.019031771516840764,0.01919020629090576,0.016014100818231517,0.005729502783384946,6.839540645350489e-4,0.0032341172804776935,0.056421823455498184,0.020329188081146643,0.013573470146780833,0.0033803513838848204,0.053010167999852156
106,202607306,TRUE,0,0,,250,30500,122,122,122,199574.25948953474,32,425.9645240306854,0.2841967213114754,2.0670675711993076,1.2382280623819182,-0.06052113945691186,-0.06453673344017626,0.035694675889289276,1.8495411051797658e-4,0.9133719721338929,-0.03487483897602133,0.21701630923582652,-0.002023027706564804,-7.651646229655018e-4,0.4863682599470302,0.023012662280655308,0.22747133424736093,-0.07332836921507499,0.02132740180218157,0.031052503769693793,0.02416228926497501,0.02111490135639574,0.0037149302657587544,0.020270539496850343,0.01729438254610872,0.013329190788382352,0.005010240291703177,6.238210437697332e-4,0.0033473023097964046,0.05453996217210998,0.022934008337044027,0.01401642893549341,0.003825723592898475,0.05458894390367314
107,202607307,TRUE,0,0,,250,30500,122,122,122,199420.54669214803,28,508.1748719215393,0.2822295081967213,2.0674650309822633,1.3640441669373613,-0.034461166707817556,-0.13775873154755416,0.04821732885968649,-0.0037258054634401365,0.9215566743055127,-0.021504516991144227,0.20896174508523335,-0.001099556441508704,-0.004619562578453912,0.2854414828785347,-0.08025494790780353,0.27737921389229153,-0.05646382885107584,-0.029850229258593527,0.02341365169263844,0.031513782529827346,0.028025741327801217,0.004228010046276011,0.027297122230831347,0.018113868430398243,0.014096406022626006,0.00516797292143342,6.435325088907071e-4,0.003259255812143444,0.05056661678928456,0.0255505025141758,0.010069036938971427,0.003303582560320518,0.04213572454495287
108,202607308,TRUE,0,0,,250,30500,122,122,122,199460.30314028548,56,704.7841429710388,0.2831147540983607,2.0672504728663625,1.1971512888915132,-0.16488945077314082,0.019971742262441482,0.02288741766320493,-0.03053769714629981,0.9096227866289659,-0.007766592769410842,0.20603479531943059,-7.500952055432502e-4,0.001232130841429467,0.5850141799134503,0.059911592692011933,0.19603457211808994,-0.08237595943800516,0.10573039653543788,0.026768107650359703,0.02288252614688264,0.01673523614283037,0.002924889081063657,0.01810453927673314,0.019066004757718726,0.016486683270157843,0.0058441959590734786,6.803236251298633e-4,0.0032658738953135666,0.03854462094222684,0.019226928017241334,0.00996221007086083,0.002796143253445184,0.05704388938530268
109,202607309,TRUE,0,0,,250,30500,122,122,122,199675.63476774728,47,631.1091539859772,0.27904918032786885,2.0669826018532604,1.1888417268938836,-0.18078153105964936,0.03233380372929227,0.020707459006392058,-0.008926160449489948,0.9130150414504197,-0.023431075648306356,0.211678932968929,-0.0014196208178890413,-0.006223575055568011,0.6634717262685628,0.0688268995554876,0.188178598945091,-0.08419875214382525,0.06108236910900754,0.03141392289483644,0.02281688527504285,0.019576364112369984,0.003588836310617716,0.018020250947056102,0.019749327604745286,0.01707498790398912,0.00610019838668755,7.200491110887889e-4,0.003384160854726596,0.04149802379582058,0.01963818635683253,0.011558935271118226,0.0032835562159087544,0.05964589142543484
110,202607310,TRUE,0,0,,250,30500,122,122,122,201867.82374307132,25,495.3046169281006,0.28065573770491803,2.067250308742738,1.2143283195003145,0.2608665739330225,-0.326214083654433,0.07981633558323085,0.02117060390691827,0.7617684646656945,-0.2530155327787701,0.37100676633413415,-0.024185197651172288,0.005220250214505362,0.772801736307039,-0.18326520279352143,0.16305702684976162,-0.024311076593461732,0.018152475504944005,0.029959683911100432,0.04803824770942477,0.027433594445311852,0.0038956022653567337,0.028904368413768075,0.019011445171245336,0.007557397491756483,0.0010216378612862293,3.375495198732188e-4,0.003508400577665967,0.03488089099112928,0.017551767425828892,0.011315674967482637,0.003765992120316302,0.03526041520672734
111,202607311,TRUE,0,0,,250,30500,122,122,122,201594.1852589104,27,507.9836242198944,0.28488524590163933,2.067883112526048,1.1650172460866397,0.3786523996363474,-0.3820962786804422,0.08725781889248925,-0.044789878290818125,0.6997095786970228,-0.23250559259138173,0.3752930075600214,-0.025706943168124892,-8.67813488136984e-4,0.7857591685306657,-0.20819419215428023,0.15265437754142241,-0.018341594230992613,0.04159107813040241,0.03288473382334163,0.0580474967611942,0.03226425650994331,0.004434792043601965,0.02874148769145508,0.019386425062816674,0.00775263523094545,9.953026024544195e-4,3.356005181719209e-4,0.003622510552193997,0.03258259834266933,0.017663895490900645,0.01063860189945454,0.0036508412456900084,0.03305628381711677
112,202607312,TRUE,0,0,,250,30500,122,122,122,199589.68525859376,59,579.2162909507751,0.28114754098360656,2.0669131012853694,1.1880694331135886,-0.02323875315466122,-0.04164476530847715,0.028669453937469017,0.0971241151934916,0.9557630634178619,-0.04700835789946586,0.21932321082693662,-0.0022914107569238906,-8.425672992985526e-4,0.618307296363843,0.0784808443735884,0.17907774727948222,-0.08715622324580229,-12278.037115500609,335.0279703831409,939.5927851445119,3034.3999840838424,10563.649560188216,234.0964694225029,213.17537743349175,1004.0715128265851,6008.734857307767,33833.57536520041,606.5348876597272,144.43592234745702,273.0973048697671,758.685949392202,2598.6816346789537,
113,202607313,TRUE,0,0,,250,30500,122,122,122,200039.4449589167,46,647.3947858810425,0.28009836065573773,2.0667861420687585,1.220759204097287,-0.16275787692961585,0.007612174798302378,0.025052054355909337,3.4054883990914606e-4,0.9066490307216788,-0.01649702077315552,0.21386139093346915,-0.001987990614546735,-0.002143930779333015,0.5723961073178961,0.07016210095805599,0.20328711355492268,-0.08059256524478581,0.03049400410959191,0.03217369989753081,0.02102745479773027,0.01905286832197297,0.00355235777739883,0.018940078937007235,0.018656708260918864,0.01498940665302311,0.005336061943010475,6.393182275549563e-4,0.0033179495026104257,0.05037883171119019,0.020823917129188862,0.013723267288621006,0.0037590655780291656,0.05964662534103261
114,202607314,TRUE,0,0,,250,30500,122,122,122,199710.95498996528,45,640.0359230041504,0.2840655737704918,2.0671221647054305,1.1947237156984838,-0.06970215778429621,-0.03082687802975524,0.02922344458854842,0.010883210468527475,0.9235779732852829,-0.036881055586048386,0.21858949258494503,-0.0023932916644890303,0.0075390853098834315,0.5677401353001735,0.03567521036312397,0.20360422173706527,-0.0783092824048613,0.02589870487819924,0.029664911382259056,0.02793796762103677,0.019921680989095348,0.0034223523010204373,0.018506229392130126,0.017834873513864643,0.014126210077556458,0.005360704822148336,6.797035180867235e-4,0.0034621708503714712,0.04571869612958311,0.02263309787930456,0.012407196637596155,0.0036907237034895187,0.06358541684328822
115,202607315,TRUE,0,0,,250,30500,122,122,122,199335.84687211656,32,505.0484068393707,0.2841311475409836,2.066874962609548,1.2440700795328725,-0.0929830007161004,-0.06587856484179867,0.037469739607950144,0.005481745019246122,0.9660839588208273,-0.04819892594868769,0.21528611257956232,-0.0015681517581371902,0.0011198583443860167,0.5036938672815778,0.009753434918154525,0.23275872448972357,-0.06855572954918812,-0.021354936411312423,0.030378520742135554,0.028468050363236172,0.024195002909285897,0.004012737921881334,0.022339696904726706,0.017059093442751437,0.013021616764700787,0.0049214569133937194,6.213004324438454e-4,0.003302269419756614,0.0465091888618804,0.022813817030388227,0.010490782711178159,0.0032947252113428925,0.04644943176852604
116,202607316,TRUE,0,0,,250,30500,122,122,122,199812.68438734792,101,831.289792060852,0.2802622950819672,2.067220957334909,1.2600980997227158,-0.14829790370066817,-0.004515385679341681,0.02678998795397855,-0.016827849289521735,0.9015820605725673,-0.010761881358540358,0.20606972113934768,-7.958013906905497e-4,0.0034841885558211114,0.5620289687878577,0.033375194632430244,0.20565420171990437,-0.07695337779700122,0.028902609858339885,0.029195588423656275,0.020625300740751216,0.01733078962645028,0.0032320188746885552,0.017947871558813205,0.019224648375376966,0.015955530775147102,0.00573554278119517,6.872673265969649e-4,0.003413707737875603,0.049976110758752954,0.020576735530010777,0.012968253889181273,0.0035719532363788485,0.0569068268018333
117,202607317,TRUE,0,0,,250,30500,122,122,122,199525.22479642835,35,558.8506228923798,0.28272131147540985,2.067190319369153,1.1656978894354675,-0.14503196389639245,0.016740221012753572,0.022318034289420113,0.0020873813311882558,0.9358192470583362,-0.04855192650886571,0.214673217599506,-0.0014140389563195284,0.001391090895294138,0.6359693326867465,0.08707932497274201,0.19342734245466175,-0.0838099130402756,0.03604108842448719,0.03141427977230023,0.026649617102808595,0.020915909555330178,0.0037073562459946836,0.018284798974621166,0.018087846783705088,0.01461656076078263,0.0054012676396192495,6.626039121140194e-4,0.003489834865133207,0.03877872128912064,0.022423318835663526,0.01039175407426029,0.0033794234104960017,0.05345949526725023
118,202607318,TRUE,0,0,,250,30500,122,122,122,201974.5340945297,25,493.9720230102539,0.2831147540983607,2.0667550635891074,1.1680512388719215,0.3725915460639431,-0.3722960318549806,0.0855626327674166,0.004568712619645251,0.7329756435648365,-0.2539370501793674,0.3793333585938115,-0.026002492924210446,-4.274487964246023e-4,0.7887255290597095,-0.18404423696126068,0.1507597964218886,-0.021358970756453065,0.016267912159546476,0.03082674450900254,0.05316826656109562,0.029566088705356756,0.004123564224277931,0.026316677168226846,0.01951989133715262,0.008018375300721177,9.465905130587766e-4,3.3707460937025763e-4,0.0036647172337453456,0.02972573755186016,0.01833560593128752,0.009032447148584182,0.0034063922493763484,0.03566724554605013
119,202607319,TRUE,0,0,,250,30500,122,122,122,199184.91875481964,38,550.0040831565857,0.28081967213114756,2.066720435061855,1.2097812092810936,-0.14182337508553386,0.004873125128687875,0.025210760941376118,-0.02737448062612818,0.9016915575949075,-0.015568569704441407,0.2125352915310245,-0.0017728182573882494,0.002217892621695113,0.584832954710929,0.05511494565452382,0.19055302945590039,-0.08343228922668834,0.11148185967804614,0.026823353769926627,0.026802567123518792,0.019079570939060122,0.0032436725927084227,0.017295717332540237,0.019376902481028507,0.016665101812891377,0.005937775751049596,7.004613983933835e-4,0.0033663135683886926,0.04048614572377674,0.021628623976257873,0.010973715401683128,0.0033036373401047077,0.06061861175693402
120,202607320,TRUE,0,0,,250,30500,122,122,122,199489.4029254396,37,582.8445019721985,0.2834098360655738,2.066705863977298,1.2549524216588928,-0.13572457958550865,-0.0315710902121575,0.031468932637474654,0.04387487632861297,0.9602110557177199,-0.05633040542307606,0.22091577178600694,-0.0022199638994227756,-0.002268334284210509,0.4781822671274101,0.023445599217031467,0.2284833649780127,-0.07231142084025331,0.0023966947331234964,0.029050310997764162,0.025085494779187523,0.021654478246465474,0.003730285794774517,0.020483212890305195,0.01704256927384398,0.013003665929602046,0.004804417968137828,5.966400320042176e-4,0.003288783291939037,0.0489447784868502,0.02298359275381827,0.011656691370738903,0.00350355169999614,0.05222435285546334
121,202607321,TRUE,0,0,,250,30500,122,122,122,199870.28943794477,40,693.1158399581909,0.28265573770491803,2.0667129221101885,1.3035040524427481,-0.11141207412005091,-0.059056357249697204,0.0362161246509411,5.931346667171979e-5,0.9122499924225713,-0.0059217980524373754,0.21069725023354402,-0.0017678706242051285,3.29850826246692e-5,0.40950968222116907,-0.0027013017968117374,0.24538189983907824,-0.06828718832639531,0.011680569071832627,0.029550617943564794,0.027198010759798726,0.026224427769366072,0.004412667005117163,0.02191202922433568,0.01884188233019378,0.01549964413942702,0.0056713432832600705,6.957298669123989e-4,0.0031933603737236975,0.05744653337057294,0.03010848317856048,0.013588963242336195,0.00457318738007229,0.046584846932931336
122,202607322,TRUE,0,0,,250,30500,122,122,122,199740.1950065294,51,751.8960709571838,0.278,2.0676922429459714,1.1673860508465577,-0.14436886317301728,0.02333920943315906,0.020979021479189185,-0.014568935101849523,0.9140292330111668,-0.031756907233476926,0.21896968976968134,-0.0023534547081258197,-2.181059817042399e-5,0.6674652824933163,0.0813830359441978,0.18295036683045846,-0.08564320297307988,0.06358378607028994,0.032166346272048556,0.028070168564017114,0.022496246005077578,0.003982698432359941,0.017724324610766593,0.019060555585880802,0.016118218278194374,0.005703112754614501,6.713723680857177e-4,0.003262736450639107,0.041329982545676,0.021489055191218936,0.012061852308207463,0.0035080964742640183,0.062403142166090955
123,202607323,TRUE,0,0,,250,30500,122,122,122,199807.08449180576,40,696.8432421684265,0.2836065573770492,2.066782604209993,1.2070908924146815,-0.11928025970393218,-0.006962434476408447,0.026729885046566666,-0.013328808399330727,0.9316562503498935,-0.030651900639297004,0.21286030572780584,-0.0014977623526594881,0.0011339178061405073,0.6248656060833997,0.025631582219232712,0.1907869952979425,-0.07968796258298319,0.11552931489128748,0.029651998456918596,0.025579746045017702,0.019621596810093365,0.0034255827620531696,0.018229217093070148,0.018359161719483034,0.014964056307974226,0.005411100703965898,6.533374961275454e-4,0.003435185105863985,0.04347782545274498,0.024078752226604938,0.012531888278837534,0.0040290983202989055,0.06351342146324775
124,202607324,TRUE,0,0,,250,30500,122,122,122,201517.87838244316,61,859.0214459896088,0.2854426229508197,2.066714080155422,1.3909310694821315,0.1439964944073375,-0.2670740966498955,0.06520694363222986,-0.005940231285891348,1.0485141961084445,-0.14215951255210654,0.24746726560688573,-0.004965448787950137,-0.01021770073575266,0.2729940963274336,-0.18068055969279578,0.2997823402060212,-0.04734711651256601,0.01676107243753773,0.017704380003664765,0.031120858516524356,0.020662271808825364,0.002933966576735621,0.028746872747379134,0.014739298842551063,0.009664204519981909,0.004125520985391403,5.632831760948267e-4,0.003151077458591137,0.028747753102053943,0.013375386717950773,0.003818826033123583,0.0012132083260092193,0.029971466425740126
125,202607325,TRUE,0,0,,250,30500,122,122,122,199588.53064776698,29,581.2251350879669,0.28114754098360656,2.066942625556491,1.2276955055079068,-0.129894683790478,0.0039778388281301764,0.024357166483283062,-0.030849591242428562,0.9142615008103152,-0.04552210808237413,0.22052854313787842,-0.0024024149342002374,0.0018929048429556768,0.6043920731281581,0.09628290353770774,0.17566349375640014,-0.09001346366989427,0.17907931747465664,0.02721508112979629,0.024433216344784146,0.01735775202539212,0.0029735454820229846,0.016849131231971896,0.018039021314836746,0.014411148715613031,0.005405476479422973,6.711756715554147e-4,0.003368139505815684,0.04130241868643716,0.020323428111717497,0.010969090778231718,0.0031195448326231836,0.0640390059940644
126,202607326,TRUE,0,0,,250,30500,122,122,122,199757.43888190467,147,1243.7258489131927,0.28485245901639344,2.067187619626793,1.1557857674733445,-0.1313298946652595,0.035276440771784705,0.017622276313611292,-0.008161261764611571,0.9295138979370875,-0.03419634269091444,0.21124051904928348,-0.001016782338093615,0.0031063271078831146,0.6799514439971296,0.0781720089077024,0.16021724288105277,-0.09020269473756934,0.2272040115838422,0.038524745172883575,0.02658349722954167,0.025638116626950935,0.004860225811816993,0.016376355513413828,0.01871178734954977,0.015876342415356633,0.00572265845935715,6.791606780216051e-4,0.003369873975318623,0.053167260718218756,0.02691525322057954,0.01820123198712112,0.0054312619639396665,0.07926934920840206
127,202607327,TRUE,0,0,,250,30500,122,122,122,199793.36317617595,42,705.4889509677887,0.2818688524590164,2.066883763441471,1.2391139304455931,-0.1420402379464226,-0.0018412675552521725,0.025933399859237385,-0.023370214303263484,0.8935625790214057,-0.011521303584985617,0.20781561911161447,-0.0010347938501426269,-0.00787335098989751,0.5558956058260334,0.03875165598443783,0.20761867425616798,-0.07893428395891999,0.1535133755379448,0.029582686837413483,0.020670693211073055,0.01757617637547952,0.003244875052607102,0.018588031746224212,0.01957188557303222,0.01660676281386815,0.0059654440642379295,7.096254584357774e-4,0.0034278794344747045,0.04883253448607471,0.020354838789248684,0.012639735675856311,0.003549165617071169,0.05488702457261405
128,202607328,TRUE,0,0,,250,30500,122,122,122,199532.6507666208,122,1200.2703220844269,0.28452459016393444,2.0668431941222023,1.1715156182617799,-0.17070938412785167,0.0437000743701601,0.016824775513515425,0.014547210990544745,0.9282765457641822,-0.006653047900936609,0.20527027766168418,-7.888914220841482e-4,-4.3242628741362927e-4,0.6344964333850113,0.08868416585814483,0.18395977042823672,-0.0865416332260452,2.268205430895293e-4,0.030088168724182855,0.025713054159222294,0.021177091223423948,0.0038071780427723985,0.01768231689097697,0.019010869434806447,0.01647523970538949,0.00586627168145129,6.895743248250434e-4,0.0032244287120858097,0.03844064824048941,0.025174976617601003,0.011173837199032671,0.003741012875297015,0.0647321830417269
129,202607329,TRUE,0,0,,250,30500,122,122,122,199627.05454881038,40,685.8277869224548,0.2801311475409836,2.0668166370746652,1.3038318708888055,-0.1096549432592618,-0.06522143581760131,0.037984458240321164,-0.014333514950476712,0.9153759190812261,-0.009552201915640025,0.20493507554739948,-5.63884748011631e-4,0.00476304299162028,0.43897098739300844,-0.01616426876952177,0.24187654583876284,-0.06774935779416746,0.05235843191582288,0.025479794286983756,0.02572517537456108,0.021594281245810573,0.0036255699962862657,0.021391865728505335,0.019166400530970434,0.01594380726001425,0.00577635681204473,6.984831765966307e-4,0.0033191596773274063,0.047685949233869776,0.02169797358395723,0.010902292898916274,0.0031894024404464302,0.04696985231606324
130,202607330,TRUE,0,0,,250,30500,122,122,122,199460.9538121552,33,594.5457899570465,0.2819672131147541,2.0673735405565368,1.2784258242048634,-0.10416763995526784,-0.05620650932762944,0.035673016539581576,0.023831609877092857,0.9177672268533686,-0.02932472645410296,0.2129609996672624,-0.0015188599457297083,-0.003012308608969073,0.489627534987744,0.01221476388506137,0.23096844849283854,-0.07161446976229753,-0.03841656032612913,0.025411232552541043,0.02423078159040637,0.01878458785902015,0.003150543310014512,0.02036195203503537,0.018198014658294955,0.01457634150680144,0.00531636518567581,6.456279073479427e-4,0.0033619002894533885,0.04275477721354118,0.023588350083417694,0.010084890495054328,0.0034183362131939123,0.05194749328485819
