replication,seed,converged,status_code,status_message,error_message,n_families,total_n,mean_family_size,min_family_size,max_family_size,minus2ll,iterations,elapsed_seconds,mean_H,z_year,b_a_0,b_a_1,b_a_2,g_a_1,b_cn_0,b_cn_1,b_cn_2,g_cn_1,b_e_0,b_e_1,b_e_2,g_e_1,se_b_a_0,se_b_a_1,se_b_a_2,se_g_a_1,se_b_cn_0,se_b_cn_1,se_b_cn_2,se_g_cn_1,se_b_e_0,se_b_e_1,se_b_e_2,se_g_e_1
62,112026073,TRUE,0,0,,250,30500,122,122,122,165662.94565068188,29,617.3018260002136,0.32488524590163936,1.6667019047597933,1.137874865831949,-2.537309015689835e-4,-0.008855104981646307,-0.00388799501879715,0.876323581332595,0.033284717408018014,-0.004040166287534983,0.005158849205895455,0.6920850437732189,-0.009233550324166208,0.008433052237505236,0.01931511779925251,0.022776667209067566,0.012802795984297425,0.0034571130952295473,0.02993206867814787,0.0226268018533523,0.016066257460477833,0.003805151650264446,0.023684769007240914,0.03076751292633327,0.01800568780944435,0.004285047560070607,0.0359756432107209
63,112026074,TRUE,0,0,,250,30500,122,122,122,165665.40618335115,29,616.1951041221619,0.31878688524590165,1.666762132051872,1.1067263709943025,-0.008495211095048274,0.0017161676338260715,-0.010796610842919914,0.9006978353362916,-0.00604810002327054,0.0024763715297652605,0.009616995231055962,0.7227215279243194,0.01140532121899256,-0.0031448808791850803,-0.022224206219377436,0.023522597593051885,0.014838686345436478,0.004181408483641114,0.028980923153976757,0.021828009409492814,0.01551016800612529,0.00392514242480891,0.024847286153312904,0.03156048365055898,0.026402955573120834,0.00705434948320891,0.03982933598670154
64,112026075,TRUE,0,0,,250,30500,122,122,122,165276.57721965655,29,619.9072551727295,0.3224262295081967,1.6675929994553522,1.0966932586555627,-5.812187721197104e-4,0.003576184873456154,-0.055280248265349025,0.8846069541393714,0.017571889365165034,-0.004410326480793468,0.039563215345130874,0.7195763326522016,-0.022350196045121007,1.7450576989658757e-4,0.07047346648324523,0.02344698342784898,0.0110710574482565,0.002943209325206384,0.028110945459577125,0.022534290756631797,0.015249698891044933,0.003681676887603635,0.024937475026945932,0.03099835382769688,0.017398824761309127,0.0048951316608216375,0.04033851938817754
65,112026076,TRUE,0,0,,250,30500,122,122,122,165540.40615482364,30,624.9162600040436,0.32501639344262295,1.6672928435860588,1.1263370476305654,-0.02247388625838564,0.005239787759056603,-0.0035287997142648886,0.9253175578838821,0.0138916559922416,-0.005430460492340353,-0.013883959243239749,0.6697461409257465,0.02301933813023911,-0.007076504932625165,0.05029807546531952,0.02262324582400407,0.010749039598383798,0.0028091578150941637,0.02819296701887975,0.02111845040408632,0.01435607118904289,0.0036646115471008186,0.025553639716124035,0.03516488693677485,0.02359500153238306,0.005658682855769484,0.0406015155601567
66,112026077,TRUE,0,0,,250,30500,122,122,122,164950.13950153286,30,346.2206630706787,0.320327868852459,1.6667225513986523,1.0612739536291584,0.010537183711334042,9.405837930175212e-4,0.04661717253520776,0.9417237317696299,-0.01768370466977219,0.002830339424824523,0.0365359095330744,0.6956632379053427,-3.78111468470379e-4,-0.003059262185027316,-0.04720811581562712,0.024168826794882144,0.013462591254703428,0.0032995942243968283,0.027822346148605893,0.019529533772655556,0.011058267067863057,0.0029403498969158494,0.024085632315740874,0.03138824521693946,0.01997818785415297,0.005560362154055904,0.047531094145001854
67,112026078,TRUE,0,0,,250,30500,122,122,122,165371.12477657842,28,610.4965960979462,0.3198688524590164,1.667085808977966,1.086956039606261,-0.0012391154647819346,0.0020214897546105837,-0.01779328168261384,0.9371449998294589,-0.014927202084292227,0.0029869046071247483,-0.01405257017499653,0.7076667256953396,0.014706056074790398,-0.006524705628381068,0.023213032500338106,0.023469485342785604,0.013349617266034008,0.0034533571825471144,0.029686286039992703,0.020390328864936694,0.011964583673452595,0.003177334427909931,0.024980465176757297,0.03157773134901722,0.02337933756177477,0.006015651030322378,0.04175464916429331
68,112026079,TRUE,0,0,,250,30500,122,122,122,165308.94882525556,34,655.1358358860016,0.3282622950819672,1.6672291447492473,1.078400045170098,0.006463045373442007,0.0012080154714677808,0.026911899136631875,0.9549417999741053,-0.011781787144191319,-0.002478480376391768,-0.029688861303687825,0.7018194060046812,0.00592293782301541,-0.0065034983154555895,0.03506696243564965,0.026123439722077733,0.01272110089368302,0.0034458037431753666,0.028173423722030095,0.02165832255826719,0.012436351610300048,0.0034749442438832237,0.027215360838650386,0.03402460859365328,0.020090755508472103,0.005973680498401556,0.04357921412715587
69,112026080,TRUE,0,0,,250,30500,122,122,122,164862.43269275775,29,617.3891479969025,0.3261311475409836,1.666721924723394,1.1135299568743278,-0.010086726892567134,-4.283939721724078e-4,-0.0010307563416855144,0.9018084175008793,0.002691675296940849,0.002161447473830935,0.002211678203776878,0.6382628259705077,-0.006472726415185274,0.007247168939836652,0.03263896403532312,0.022386169201354437,0.01411669930557027,0.0036621743552642757,0.02816316160554954,0.02159940829201131,0.015312793913803396,0.0037330027791336808,0.023760151607174436,0.03349282165713063,0.02614981789665647,0.006155820510639472,0.03897601948490138
70,112026081,TRUE,0,0,,250,30500,122,122,122,165432.9082451154,31,631.3890588283539,0.32344262295081966,1.6669537387477098,1.099566763664665,0.002895422996677841,0.003583243615589779,-0.012134151045902776,0.9374098394896927,-0.003257051954108686,-0.0019463191796803003,0.016752150643553617,0.6838184091040241,0.008907184812456722,-0.005738112074423382,-0.009586325844529335,0.023178970830653824,0.011565057065200255,0.002975341374981517,0.02681659349244532,0.020703450368905987,0.01206762347035619,0.0031774571836480346,0.024556696323152032,0.03321006905144944,0.020750421844060434,0.005718965760620522,0.04463264372970378
71,112026082,TRUE,0,0,,250,30500,122,122,122,165390.21296268507,29,576.2619450092316,0.32462295081967213,1.666963750055614,1.1159821077937708,0.01221430241999055,-0.003036724637119737,-0.01555674354631978,0.8944171834150431,3.0757693949770354e-4,-2.6515406016314826e-4,0.035764820220241265,0.6806207478376467,2.4693703521081714e-4,0.0024943923456186273,-0.04170910490674504,0.024095819348664078,0.011334291485085626,0.0035094469031897797,0.02658544109237248,0.02141091322289175,0.013062761827398394,0.003402234684758332,0.02452725864794862,0.03427985875769945,0.018003061894142556,0.005411365864476658,0.04148786993995336
