time,historical_period,event_experienced,event_effect,component,n_replications,recovered_mean,recovered_median,recovered_lower,recovered_upper,population_variance,recovered_central,historical_period_label,event_experience_label
-3,0,0,0,Additive genetic variance,500,8.950768153423818,8.911779435722208,6.644856602944952,11.282565839818666,9.000000000000002,8.950768153423818,Before the historical event,Event not experienced
-3,0,0,0,Nuclear-family environmental variance,500,6.195816067118614,6.1464924796853335,4.6395630473315,8.007623582593931,6.250000000000002,6.195816067118614,Before the historical event,Event not experienced
-3,0,0,0,Nonshared environmental variance,500,4.099558624993282,4.069204801340662,2.4826014481747407,6.229675414483117,4,4.099558624993282,Before the historical event,Event not experienced
-3,0,0,0,Phenotypic variance,500,19.246142845535715,19.2036192885173,17.67742293720624,20.90355799169385,19.250000000000004,19.246142845535715,Before the historical event,Event not experienced
-3,0,1,0,Additive genetic variance,500,8.950768153423818,8.911779435722208,6.644856602944952,11.282565839818666,9.000000000000002,8.950768153423818,Before the historical event,Event experienced
-3,0,1,0,Nuclear-family environmental variance,500,6.195816067118614,6.1464924796853335,4.6395630473315,8.007623582593931,6.250000000000002,6.195816067118614,Before the historical event,Event experienced
-3,0,1,0,Nonshared environmental variance,500,4.099558624993282,4.069204801340662,2.4826014481747407,6.229675414483117,4,4.099558624993282,Before the historical event,Event experienced
-3,0,1,0,Phenotypic variance,500,19.246142845535715,19.2036192885173,17.67742293720624,20.90355799169385,19.250000000000004,19.246142845535715,Before the historical event,Event experienced
-2.98,0,0,0,Additive genetic variance,500,8.950349229792417,8.916111528308392,6.661805686683096,11.2618708476382,9.000000000000002,8.950349229792417,Before the historical event,Event not experienced
-2.98,0,0,0,Nuclear-family environmental variance,500,6.195860221443678,6.147627008388358,4.6539120945351,7.99188248343974,6.250000000000002,6.195860221443678,Before the historical event,Event not experienced
-2.98,0,0,0,Nonshared environmental variance,500,4.097794880007311,4.071801664982403,2.4929753272965867,6.211797694391001,4,4.097794880007311,Before the historical event,Event not experienced
-2.98,0,0,0,Phenotypic variance,500,19.244004331243406,19.199757765120644,17.685222225884328,20.889132995531533,19.250000000000004,19.244004331243406,Before the historical event,Event not experienced
-2.98,0,1,0,Additive genetic variance,500,8.950349229792417,8.916111528308392,6.661805686683096,11.2618708476382,9.000000000000002,8.950349229792417,Before the historical event,Event experienced
-2.98,0,1,0,Nuclear-family environmental variance,500,6.195860221443678,6.147627008388358,4.6539120945351,7.99188248343974,6.250000000000002,6.195860221443678,Before the historical event,Event experienced
-2.98,0,1,0,Nonshared environmental variance,500,4.097794880007311,4.071801664982403,2.4929753272965867,6.211797694391001,4,4.097794880007311,Before the historical event,Event experienced
-2.98,0,1,0,Phenotypic variance,500,19.244004331243406,19.199757765120644,17.685222225884328,20.889132995531533,19.250000000000004,19.244004331243406,Before the historical event,Event experienced
-2.96,0,0,0,Additive genetic variance,500,8.949945396721827,8.915407068911744,6.678732992856693,11.240530275675091,9.000000000000002,8.949945396721827,Before the historical event,Event not experienced
-2.96,0,0,0,Nuclear-family environmental variance,500,6.195913550982136,6.148756290334729,4.668240283078738,7.976235541003289,6.250000000000002,6.195913550982136,Before the historical event,Event not experienced
-2.96,0,0,0,Nonshared environmental variance,500,4.096054200304887,4.0726060564794855,2.503344071911024,6.194009803144232,4,4.096054200304887,Before the historical event,Event not experienced
-2.96,0,0,0,Phenotypic variance,500,19.241913148008848,19.200470854713338,17.692884682788815,20.87498615814654,19.250000000000004,19.241913148008848,Before the historical event,Event not experienced
-2.96,0,1,0,Additive genetic variance,500,8.949945396721827,8.915407068911744,6.678732992856693,11.240530275675091,9.000000000000002,8.949945396721827,Before the historical event,Event experienced
-2.96,0,1,0,Nuclear-family environmental variance,500,6.195913550982136,6.148756290334729,4.668240283078738,7.976235541003289,6.250000000000002,6.195913550982136,Before the historical event,Event experienced
-2.96,0,1,0,Nonshared environmental variance,500,4.096054200304887,4.0726060564794855,2.503344071911024,6.194009803144232,4,4.096054200304887,Before the historical event,Event experienced
-2.96,0,1,0,Phenotypic variance,500,19.241913148008848,19.200470854713338,17.692884682788815,20.87498615814654,19.250000000000004,19.241913148008848,Before the historical event,Event experienced
-2.94,0,0,0,Additive genetic variance,500,8.949556479014095,8.918761094723198,6.6956381342427775,11.217063427228759,9.000000000000002,8.949556479014095,Before the historical event,Event not experienced
-2.94,0,0,0,Nuclear-family environmental variance,500,6.1959759354679695,6.1493924222675,4.682547145708024,7.960682318181302,6.250000000000002,6.1959759354679695,Before the historical event,Event not experienced
-2.94,0,0,0,Nonshared environmental variance,500,4.09433636498732,4.073950499783789,2.5137072364633792,6.176311257430565,4,4.09433636498732,Before the historical event,Event not experienced
-2.94,0,0,0,Phenotypic variance,500,19.239868779469386,19.2012958722422,17.70055672795103,20.860925152280043,19.250000000000004,19.239868779469386,Before the historical event,Event not experienced
