replication,seed,converged,status_code,status_message,error_message,n_families,total_n,mean_family_size,min_family_size,max_family_size,minus2ll,iterations,elapsed_seconds,mean_H,z_year,b_a_0,b_a_1,b_a_2,g_a_1,b_cn_0,b_cn_1,b_cn_2,g_cn_1,b_e_0,b_e_1,b_e_2,g_e_1,se_b_a_0,se_b_a_1,se_b_a_2,se_g_a_1,se_b_cn_0,se_b_cn_1,se_b_cn_2,se_g_cn_1,se_b_e_0,se_b_e_1,se_b_e_2,se_g_e_1
14,112026025,TRUE,0,0,,250,30500,122,122,122,178182.63434463672,39,545.895092010498,0.3219344262295082,1.6670367454739032,1.1459593674335204,0.12076429322273166,-0.11147596489644036,0.15839189984505292,0.8628229998436748,0.02027362507070871,2.4622747508149564e-4,-0.03700753259543408,0.6557437529577087,-0.10689759399813314,0.1047921845453018,-0.0075023767527222585,0.022289933561030872,0.024067574412694963,0.010140254288273089,0.03781530286139483,0.026430616415845633,0.021801429571346002,0.006417811110451452,0.03405599701797385,0.01913493686505652,0.0052004009878704556,0.001707475438388242,0.015061426914440009
15,112026026,TRUE,0,0,,250,30500,122,122,122,178379.72864847782,35,524.1111161708832,0.32724590163934425,1.6670322252130974,1.0984689042671514,0.1277498646298784,-0.10401482466657441,0.15649682467311188,0.926877320990649,-0.0020810857420628893,-7.932385601239675e-4,-0.013193218435976366,0.6834316762388843,-0.11321052749923109,0.10373826938721101,0.00343321116659874,0.024306999717497148,0.025287530792522522,0.009833348727946148,0.03747841609922261,0.024737976202409702,0.020818367373907316,0.006295084710495726,0.03271619004254518,0.019045376284439718,0.005460065496171392,0.0017561671031252433,0.015161820682516525
16,112026027,TRUE,0,0,,250,30500,122,122,122,178191.83477236002,35,350.8316659927368,0.32586885245901637,1.6671334723836329,1.0721442321119825,0.09496158780415377,-0.10313925620870999,0.20762620838740106,0.9306949638302019,-0.029553728653859617,0.0062134554377805675,-0.001166492933722817,0.694295328621969,-0.10263717582135279,0.10097738946485224,0.016389331333410497,0.025141967532765944,0.02593576323718484,0.010619366794096629,0.04176441520655412,0.02382523342051395,0.019590525572901057,0.005982379969961787,0.034144642265377056,0.018512491809632037,0.005632668952159914,0.0017510925716323826,0.01481225470106364
17,112026028,TRUE,0,0,,250,30500,122,122,122,178552.08113634968,38,539.2204790115356,0.3193770491803279,1.6671136130237907,1.082064922719819,0.09185708345734385,-0.0914134502787054,0.17429689243651214,0.8928640371447232,0.025166245050169646,-0.007767876003465767,-0.023840282514687637,0.7097829654070682,-0.10729372269285362,0.10040265728901956,0.014905501445296527,0.024312179814124146,0.02248044258317322,0.00897838810229515,0.040520450450809334,0.025906457774816125,0.02165093847856419,0.006415295930181293,0.034965531030179034,0.018372764076249142,0.00505822896571901,0.0016626985731585696,0.015104906530230021
18,112026029,TRUE,0,0,,250,30500,122,122,122,178410.11286282973,37,529.8527071475983,0.3218360655737705,1.666876009878039,1.1091969502920052,0.07346773445812425,-0.09186557739826325,0.2538243630953079,0.943372201503061,0.0037956709743711815,-0.0066133606719628825,-0.01820017563498978,0.6762197397444837,-0.10457704410771158,0.10252522240189729,-0.007116847570992718,0.023809362368346222,0.023166023634725266,0.009232722355711293,0.038383357278449194,0.023836581788990573,0.02022373934669493,0.006172727215430634,0.034715118057091265,0.019356678963749208,0.005519924505224595,0.0017242924231926514,0.015245305214784344
19,112026030,TRUE,0,0,,250,30500,122,122,122,178530.75860959053,37,538.6420161724091,0.3199672131147541,1.6670984240831028,1.0792471672246113,0.09924899976621149,-0.09592584505161414,0.24785728822794764,0.9399975844793527,-0.010317641177866679,-0.0014112614456734012,-0.03100816145251615,0.6974396644470671,-0.09945318841257209,0.09991985003279205,-0.028514689797437175,0.025209531949601436,0.02517592946266143,0.009838072572924567,0.03824808094016403,0.024019744361762338,0.019870109300532967,0.006170361429760481,0.03563676419004329,0.018661479980753487,0.005418430197029622,0.0016915092565415793,0.015242212206808105
20,112026031,TRUE,0,0,,250,30500,122,122,122,178501.15321033009,38,537.0076389312744,0.32301639344262295,1.6673650659484944,1.1099199753468187,0.09229334769497045,-0.10717292574584755,0.25983253402524203,0.9178952468843204,0.015707075645595835,-0.002129997578485361,-0.07879026017748825,0.68824958725917,-0.10113831060296083,0.10020500681799864,0.017054519422119864,0.023402057335108598,0.02376693151271525,0.010042865002612858,0.0389682537772789,0.025430110221256783,0.02139079548285432,0.006352905599697658,0.03395008423974245,0.018239987792452474,0.005307529660551557,0.0016803210234147597,0.014933602252145631
21,112026032,TRUE,0,0,,250,30500,122,122,122,178599.1790548554,36,543.076887845993,0.3199672131147541,1.6667344498916614,1.1137135429553535,0.06078973511618283,-0.0908412997182669,0.19355361831915688,0.9125106826381585,0.027789401339221944,-0.010798346392482326,0.048016769779318666,0.7050811863414986,-0.10194251808765745,0.09975653828355567,0.006974521500614923,0.02356088755920787,0.022727967093029447,0.00960779871332028,0.04149506184146589,0.02549865274686109,0.021971487940089365,0.006511373475296654,0.03283545326283947,0.018704426496617743,0.005147709630873904,0.0016631891493169135,0.015038171335861168
22,112026033,TRUE,0,0,,250,30500,122,122,122,178704.872721831,42,584.0208230018616,0.3234098360655738,1.6672937582061726,1.1138497092402535,0.10983399132920116,-0.09798829462040616,0.15449972549275,0.897728175145785,-0.00870781659668699,0.006421885252802511,0.01132580774623066,0.6783903544760506,-0.10834024896635983,0.10238681501438825,0.010997928878759233,0.023102520004754438,0.024381153172952377,0.009673133892353252,0.03864046707310871,0.024828831173371993,0.020390880165449307,0.006031997354485062,0.03314528123661202,0.01918374065297911,0.005475258541889662,0.0016930115471639716,0.015300758459613876
23,112026034,TRUE,0,0,,250,30500,122,122,122,178259.77450281,37,554.6238930225372,0.32888524590163937,1.6669380134852871,1.1100973839078703,0.09370897493539986,-0.09815121300217847,0.19869239899793684,0.912542749593266,0.013440077770444139,-0.004497471383286512,-0.035564004283879305,0.6649548955166094,-0.10380044999046123,0.10230551949448513,0.0221754543364316,0.023463645146336073,0.023052748337287904,0.009295492933333887,0.03910672494561885,0.02500804376884313,0.020470905994425644,0.006164132032992822,0.03500928486238084,0.018959064602319605,0.0052366017131977305,0.0017081374123254904,0.015174872806717664
24,112026035,TRUE,0,0,,250,30500,122,122,122,178720.42306250046,36,535.5599210262299,0.32504918032786884,1.6668063461285025,1.102607867183101,0.05854574126462834,-0.09003161692528111,0.22817508280612112,0.8967427857462827,0.016147107460841297,-0.006769504829705095,0.0032643483227060813,0.7199024145461722,-0.10083418289458772,0.09802514125008964,0.019958903600179666,0.02462628645483955,0.022546294335745277,0.009355866174105816,0.040870105041717966,0.026198662171347732,0.02104700425052046,0.006416860572672214,0.035188499590197556,0.0181062614352926,0.00514047452394951,0.0016516826406095888,0.014925446987062031
25,112026036,TRUE,0,0,,250,30500,122,122,122,178782.0602876646,35,538.6939158439636,0.32108196721311477,1.667045083129066,1.1017746990997326,0.09837423915996824,-0.08641776450134392,0.1264876198515842,0.8867257885354365,0.01943672726034076,-0.003373935279899887,0.015649761914204856,0.6929072416524819,-0.10326486149654845,0.10007004607867777,0.005477758959026649,0.023517737842272044,0.02309506917498829,0.009055310442061926,0.03948010791470797,0.025628034388453895,0.022379977280210107,0.006501487663183002,0.03377430592901889,0.01903913049778156,0.005408093633991089,0.0017462957737627808,0.015336123581422643
26,112026037,TRUE,0,0,,250,30500,122,122,122,178796.82701298382,36,353.65786695480347,0.3218688524590164,1.6668013355248452,1.0368988183646048,0.15480113414149468,-0.11721380157393793,0.2090671357359359,0.9059394072720316,0.008931644636658373,0.002491425293503621,-0.03478277508775917,0.737879453069582,-0.11375071417017518,0.09984727177396177,0.01998958312271421,0.02766096086665892,0.03021560089604027,0.012052130630829931,0.042030264187624566,0.024778327564640427,0.02140885633834651,0.006356896870940198,0.03332375564006422,0.017658372453226812,0.005575260549447586,0.0017520026172837234,0.014791266946152088
27,112026038,TRUE,0,0,,250,30500,122,122,122,178397.55180537497,35,538.9759848117828,0.3241639344262295,1.6667410804668785,1.1135502222125153,0.10127225809020156,-0.10027123465725254,0.20388987496663316,0.8980343989601548,-0.009439265864689347,0.005381658383510862,0.00441278182499382,0.6621219609831807,-0.09708823720815518,0.10111126827737069,0.01214334056375473,0.02283522134591703,0.023778973754335544,0.00956869938292185,0.0360263259029984,0.02506458773567611,0.020573866022536223,0.006076530199718583,0.03222454215887915,0.018966389394172414,0.005699962102526401,0.0017503616189452054,0.015064353317194072
28,112026039,TRUE,0,0,,250,30500,122,122,122,178890.74334546705,46,623.4641971588135,0.32288524590163936,1.6667243393296909,1.1405575673437112,0.08665323333492869,-0.09796171421539958,0.16339300502841111,0.8997555530461934,-0.01392274297305997,0.008302701471712451,0.053699526687931,0.6778002944748609,-0.09384863063384488,0.09911990127746947,0.0025282212368800197,0.022055018126264068,0.022437175475476922,0.009411442985044878,0.039080589263316284,0.024991005043338146,0.019144080351390567,0.005611126218967096,0.03220206136217067,0.01893379948382056,0.005525672355809524,0.0016969057140172284,0.015249541460898445
29,112026040,TRUE,0,0,,250,30500,122,122,122,178545.18826037113,35,542.6179370880127,0.3208524590163934,1.6667429089325045,1.0533311960215392,0.09018156372362642,-0.09621553156517347,0.15695505034468732,0.9094396416159551,-0.015563521391103048,0.006664859372564607,-0.022037438315555918,0.7275596988439875,-0.09421701535470016,0.09623294045709002,0.0220356811756887,0.02627114845808949,0.025831575224202572,0.010618883631936206,0.04263523748518632,0.02439211470536852,0.019003172726927683,0.005814111483908362,0.03353474170531695,0.018061176117027605,0.005700981015158453,0.0017305055484862122,0.014705015357508849
30,112026041,TRUE,0,0,,250,30500,122,122,122,178574.61698023195,36,538.7839739322662,0.32472131147540984,1.6666895824254273,1.1144490501011173,0.09453045721439711,-0.09605913738402712,0.17261488562128477,0.9344717787552119,-0.024278349935709403,0.009976158663503565,-0.06605431018684987,0.6696327384176561,-0.08756577195919699,0.09784072734741182,0.01047500932050082,0.02360799183443247,0.023699173102672094,0.009354079096199132,0.037896374963003084,0.023678371173738864,0.018372184861713638,0.005521424067041752,0.03228103527183251,0.019425793839428523,0.006123879184317603,0.0017961060322801267,0.015013431817561
31,112026042,TRUE,0,0,,250,30500,122,122,122,178387.90379808462,37,540.3976109027863,0.3201967213114754,1.666723976141399,1.125665403450412,0.11969254844964822,-0.11446192594951321,0.2334023646834059,0.9143441830161959,-0.023820529677388787,0.0036042696259532625,0.04949778404139792,0.6753844236295068,-0.10365776824690569,0.10188060137272319,-0.009127416664085477,0.02297319407096772,0.023901289350126816,0.009859504495291898,0.03762633500026368,0.024830016365974088,0.019289483849137277,0.005814406931539467,0.032905756642085414,0.018644584781971504,0.005510044769131077,0.001721743586993688,0.014993924159172785
32,112026043,TRUE,0,0,,250,30500,122,122,122,178773.47278543806,38,547.4214918613434,0.324327868852459,1.6669430308115503,1.084492538697974,0.13193848085458926,-0.10842933711875755,0.17850655167580284,0.9406717708508794,-0.012738088827503902,-6.185341775471279e-4,0.0017172437029677478,0.6898407215587128,-0.09902755974734882,0.10056710966457136,0.001141077325132469,0.024485744536005,0.024326863085811348,0.01007615710091134,0.04003041163978727,0.024166513467681495,0.01904729993211879,0.005957994356538593,0.03416112694071317,0.018473150383600385,0.00540667514019499,0.0017031013308087145,0.01507397034982948
33,112026044,TRUE,0,0,,250,30500,122,122,122,178911.63996541812,37,544.3988251686096,0.3260327868852459,1.6667708773502605,1.0862412112015292,0.10631215249240551,-0.11064301057770815,0.26122279356296624,0.9443370756911974,-0.008913836715290795,0.006508706514166872,-0.04336863238231707,0.6996947402402852,-0.0936642830748677,0.09811451932107654,0.004935405804448446,0.02468513201198064,0.02536766987543726,0.01041772623041544,0.04061089839991149,0.023838092762489767,0.018970437932521015,0.005666694692325967,0.03316635926699578,0.018476814542216915,0.005548791014053926,0.0017175513021039273,0.015032437817801737
34,112026045,TRUE,0,0,,250,30500,122,122,122,178430.7798089136,33,514.0605401992798,0.3241311475409836,1.6666717035636338,1.1294188900687814,0.08190480349810823,-0.09382220845459262,0.121305789376517,0.9395306298857253,-0.009175443585051967,0.0022997720242119014,0.0046073295732070654,0.6738860830935336,-0.09625427847588715,0.10014957677492048,0.005592729448151842,0.02273965642476705,0.022974618618380155,0.00950038922407732,0.039358325485179514,0.02377417740074261,0.01977685186027876,0.005941362552106489,0.03230045635484472,0.018994446667107538,0.005791008440799851,0.0017574844978401473,0.01511168956035637
35,112026046,TRUE,0,0,,250,30500,122,122,122,178755.1680368987,40,558.9820938110352,0.32314754098360654,1.6674531246044657,1.0919707048565765,0.08925071079840231,-0.10969719883604463,0.1737287309973008,0.888922199908229,0.012320738307304386,6.123869758665487e-4,4.930697665325591e-4,0.7416944449851941,-0.10294106090521442,0.09715705802782659,0.022817757260302374,0.025523094766964204,0.025462357769880255,0.010680667807082204,0.04483732707227379,0.02631499727267444,0.021223806288862376,0.006149016841809851,0.032658390180860246,0.01762727191986926,0.005315096899234775,0.0016676610553091394,0.014629942092449713
36,112026047,TRUE,0,0,,250,30500,122,122,122,178374.58075069234,36,351.4855511188507,0.3178360655737705,1.666770596007503,1.1210292197954441,0.09099573262812831,-0.10751924468637235,0.2436643984490381,0.9312228822896512,-0.010894387727371528,0.004948291437673082,-0.022821658292419403,0.6720784449657154,-0.10271614215087761,0.10115073230415304,0.01911509961933193,0.02316183186650901,0.025089172039856573,0.010501629948721267,0.03855564658704469,0.024638788956069232,0.02097439453430084,0.00607358286822717,0.031852261949402175,0.018921779388766158,0.005597723911639453,0.0016874786900058232,0.014963443095338608
37,112026048,TRUE,0,0,,250,30500,122,122,122,178687.70427675222,35,523.0589618682861,0.3257377049180328,1.667159438439694,1.1347566973494858,0.0757653188640715,-0.10217350752811936,0.2191118593139644,0.8754379561822153,0.03968931202669788,-0.0077381662927837,-0.0032537158934608005,0.7079134043877181,-0.10675039688935975,0.10053912774479311,0.001966994705303534,0.022633701204287072,0.02386619899690543,0.010203083682112703,0.039693661338371516,0.027231390296044412,0.02474485289422705,0.007033020459143315,0.03248037938214933,0.01808285606491853,0.00528857171458076,0.0016989880165849188,0.014832785265320727
38,112026049,TRUE,0,0,,250,30500,122,122,122,178537.6276930547,36,531.1392869949341,0.3218032786885246,1.6671564273209243,1.074652118471116,0.12558473309510376,-0.10524765327678035,0.21023287776095112,0.9305450412279825,-0.006272288322674513,0.0032965590721421253,-0.0318902163714013,0.6989020064236031,-0.10076823810306322,0.09893173326448985,0.005224121282805258,0.025187005460135567,0.02556402206706352,0.01018792500305757,0.03751558879708777,0.02308959298864807,0.017457520896226878,0.005427131179532708,0.03242735657946854,0.01839229542883218,0.005357565468202414,0.0017082003546083622,0.014933253280289015
39,112026050,TRUE,0,0,,250,30500,122,122,122,178024.86043969242,36,528.9628710746765,0.31904918032786883,1.6670665887459108,1.0600941681344695,0.09256878828304868,-0.0916952601514717,0.15108304160482028,0.9082842732660504,-0.003359176738914611,0.003001845298953736,-0.010475673572237778,0.697428622777013,-0.10222593073186807,0.09951516000678506,0.021765736607333094,0.02570112938162567,0.02563601734119502,0.010122667092456237,0.0418597134023216,0.025407595540441072,0.021133123408823524,0.006070630920489551,0.032518949006474396,0.018689944774555142,0.005519307020270421,0.0017258132936511955,0.015034463264069903
40,112026051,TRUE,0,0,,250,30500,122,122,122,178093.3052727872,34,517.1522479057312,0.3228524590163934,1.6667910908882126,1.094045532805087,0.09938928909753675,-0.09655927631306044,0.2076859915110102,0.8782016881613599,0.01498213092752115,-1.001622755543529e-4,0.012848996466835107,0.6885608113673313,-0.10701640306555782,0.10128830588954948,0.004768045735455657,0.023671655822616433,0.022613017493859248,0.009178736653131356,0.03805287716387985,0.026419064435699986,0.021906192131362783,0.006288577194897429,0.03214051273287482,0.018615376817039023,0.005234120934533795,0.0017303445501921436,0.015270563819977824
