replication,seed,converged,status_code,status_message,error_message,n_families,total_n,mean_family_size,min_family_size,max_family_size,minus2ll,iterations,elapsed_seconds,mean_H,z_year,b_a_0,b_a_1,b_a_2,g_a_1,b_cn_0,b_cn_1,b_cn_2,g_cn_1,b_e_0,b_e_1,b_e_2,g_e_1,se_b_a_0,se_b_a_1,se_b_a_2,se_g_a_1,se_b_cn_0,se_b_cn_1,se_b_cn_2,se_g_cn_1,se_b_e_0,se_b_e_1,se_b_e_2,se_g_e_1
287,1202888,TRUE,0,0,,150,11100,74,74,74,53842.09525466236,27,91.07648587226868,0.49954954954954955,2.067412031404213,0.7552822913934679,0.06207008520710113,-0.09475864368235636,0.21217084789422572,0.45758550315178714,-0.017007430034036746,0.009781206553726251,-0.1764277413926469,0.6601169356628764,0.03267554390369274,-0.001778682316111361,-0.06021733714722582,0.045787883179006963,0.037762150309503764,0.01280320148215643,0.11310801087261772,0.04342123059883342,0.024931484394689948,0.006876010263143971,0.10210823825782726,0.03110763292347133,0.026901692556859213,0.005620438525174171,0.066003122155566
288,1202889,TRUE,0,0,,150,11100,74,74,74,53558.0379570997,27,97.2245421409607,0.5054054054054054,2.066735626510369,0.7160161419250414,0.10149167839599033,-0.11776849907326022,0.20871647543804883,0.3898715169229435,-0.035847044042526144,-0.00432773825140955,0.20272367149570175,0.6668518773490454,0.034803229221788995,-0.0011709142249589446,-0.0676603163834298,0.04735943220253421,0.03949959027184687,0.017426428764413478,0.1384299083568449,0.04542274336846428,0.028879600974199972,0.006903510517595007,0.09841543952042858,0.028939603904642248,0.02312504583509702,0.004752745356274403,0.0627665679538034
289,1202890,TRUE,0,0,,150,11100,74,74,74,53630.030450891834,25,90.57803297042847,0.49972972972972973,2.0667514847369453,0.6261937507642723,0.08286584663623046,-0.08781745184429389,0.20549459800415726,0.35350375358179403,0.03352370612573609,0.0017615136557121306,-0.07477297477645162,0.7184696974679576,1.6205578235329232e-4,-0.005108358703386323,0.030767074785881813,0.05321734533924892,0.03954480860609438,0.014553587294262418,0.1444973853865502,0.04962763869389486,0.036208224265328826,0.007717294881593657,0.10698242975640516,0.027546041141874717,0.017783354906110476,0.004154132523552887,0.0663346556944874
290,1202891,TRUE,0,0,,150,11100,74,74,74,53969.218239633694,24,99.30785584449768,0.49963963963963964,2.0673929444599555,0.7305018866350936,0.10807047391990303,-0.09881545976008824,0.089621417162704,0.4463242196046377,0.006688500949663277,-0.005090140716028328,0.022301937988813195,0.6944613071171003,0.00776335639417772,-5.252970412172802e-4,-0.02766377079083537,0.04917226959873761,0.040447173734693524,0.015421219344693367,0.12031472994979657,0.04430524704281948,0.03017109973652214,0.007113875284692185,0.09636906337281574,0.029928481099297834,0.01771663080284978,0.003991908279777994,0.06505150954073274
291,1202892,TRUE,0,0,,150,11100,74,74,74,53917.78880461934,24,97.67205786705017,0.5085585585585586,2.0668997687779362,0.7085796061595484,0.2004107433626346,-0.12044410725744027,0.11896706037110967,0.4049050587017834,0.003974662912495553,0.006633287491355883,-0.09275516721641258,0.7019907317627706,-0.029980312293958908,-0.004479315883583182,0.11603942621699434,0.04995061262739163,0.04016772185806635,0.014169932738601666,0.11151210387625687,0.048085495709702455,0.028179933373301116,0.006497441121625883,0.10384060362314286,0.030593135818613542,0.017660147526302458,0.003982714528349433,0.07214379614713189
292,1202893,TRUE,0,0,,150,11100,74,74,74,53699.52844110299,24,89.51584696769714,0.5039639639639639,2.0668369784958336,0.6765045811221182,0.06944985040356337,-0.0773583827335462,0.08539406034793671,0.35978640827087066,0.055469700075393626,-0.011554595545406731,0.01757017789588932,0.6828484042316736,-0.009756725307064947,0.0015686072813916878,0.03703937033311663,0.0512300619962651,0.03226122954746956,0.013913489995663096,0.11979140753954416,0.05165851782533289,0.03830560459008959,0.008433374329547083,0.09396145385063824,0.028482294008985456,0.013876145252569241,0.003381902671947429,0.06042406794568269
293,1202894,TRUE,0,0,,150,11100,74,74,74,53770.98601211307,25,102.14624214172363,0.5067567567567568,2.066669459713254,0.7227341157900523,0.16841269996130076,-0.12677514195249,0.23433166155782378,0.3424183164496879,-0.021595508661977025,0.010005814235168197,0.05878522588535631,0.6700332735459391,-0.00306333284880251,0.00519448593682797,-0.04340295857724926,0.04724497623573302,0.039153568452606896,0.015366375474932545,0.10293698194835946,0.04906346953679616,0.02714951440759046,0.006489084948746868,0.10199018356379005,0.030054041172201684,0.017571516373964067,0.004118072747282874,0.06794838150390718
294,1202895,TRUE,0,0,,150,11100,74,74,74,53565.616242096155,24,101.21821093559265,0.5045045045045045,2.067011429853801,0.6015704472762587,0.1340010977005341,-0.1138496592611041,0.2892321965299836,0.38255667895215706,0.08048296762755437,-0.012390622678442188,-0.06712223000082362,0.7160167650910367,-0.021427714244225522,-7.334876236761433e-4,0.0489168053530248,0.05464812669070435,0.04622560318991622,0.017861624127451025,0.12435167308108155,0.04996500369040541,0.040937363844965206,0.008345338085657426,0.095682698286192,0.02612618711773857,0.01341023916800901,0.003230161034282404,0.06123321003105201
295,1202896,TRUE,0,0,,150,11100,74,74,74,53836.08363358429,25,88.53573703765869,0.5036036036036036,2.0676674271649973,0.7631887377332516,0.12922036458238523,-0.10397012505729987,0.09686818194446854,0.3898209227517442,-0.034296892706400156,0.005590165096316647,0.07293544552177147,0.6393492297060505,0.01384031104068447,-0.0022323834339145264,0.033644425187987576,0.04328890935418981,0.037018760451022356,0.0135774351139997,0.11141245220406946,0.04663450128227232,0.026989072445416415,0.006748084316428142,0.10401294489388652,0.03130953575778447,0.024850900988749584,0.005204135983872655,0.07028531469482233
296,1202897,TRUE,0,0,,150,11100,74,74,74,53765.865992466366,22,85.4745659828186,0.5041441441441441,2.0670008867495957,0.649809760066422,0.03706586574412253,-0.07189636362426753,0.1953472276625135,0.3504749657125973,-0.032493359488219554,0.004410385644741673,0.18006863751903704,0.7066382039532828,0.035655113880141434,-0.01151898560849953,-0.002057085074860533,0.05031929792499365,0.03765400690424199,0.01212882626964288,0.13560416588407956,0.049066827389088394,0.023285648245250343,0.0054567687656201305,0.09947959585628963,0.028415656338840058,0.022995864575497755,0.004868223411634474,0.06257873331683637
297,1202898,TRUE,0,0,,150,11100,74,74,74,53791.09852335491,22,92.80630087852478,0.5087387387387388,2.0670617803925477,0.63848436492556,0.17321598316529116,-0.09007747239865944,0.041063250798860425,0.33730900134324476,0.0044692659842502135,0.0038630313300755652,-0.059102884881877406,0.7064597810933952,-0.001830236961155692,0.0013679954055327212,-0.027803626716746424,0.0500563448371482,0.03795521785606292,0.013536947122517533,0.12429468914772382,0.050250198445243276,0.03415149920490882,0.008436236729595117,0.12397079868440179,0.02729182771611147,0.017730057640248733,0.0042319290956441885,0.07077941379278808
298,1202899,TRUE,0,0,,150,11100,74,74,74,53606.55995352061,27,94.47422909736633,0.5032432432432432,2.0668923743431304,0.6948964201954628,-0.015843889066517926,-0.07604393300410005,0.4100423900316006,0.4515453958963668,0.012005722078475759,-0.005967620067837047,-0.05509023560368584,0.6516878685833435,0.028289133276680478,7.120122225322992e-5,-0.06875874537511643,0.048473551025708175,0.03262963312827678,0.012485765667057258,0.11576142938569076,0.042493137143207044,0.030103097902716435,0.00781856837831859,0.0984579496557882,0.02910218027258241,0.019976322482292055,0.004563624585737157,0.0628572421858005
299,1202900,TRUE,0,0,,150,11100,74,74,74,53889.33658375364,23,89.3090648651123,0.5018018018018018,2.0669750209261264,0.6452877277822667,0.081080101164823,-0.07919454381953159,0.1854896637074439,0.41868485003581013,0.004323517866039535,-0.006131232753767592,-0.008885274539388375,0.7097596204952746,0.0030928554065593403,5.289088952037753e-4,-0.02953440527739322,0.054652543000209976,0.03765432935390923,0.01330980912845065,0.12188755045740927,0.04725589159009075,0.029744786193969277,0.007807897371340292,0.10990791015092441,0.02816987797085822,0.016028670820237963,0.0038351963606001235,0.06289347915704141
300,1202901,TRUE,0,0,,150,11100,74,74,74,54086.53060574443,25,106.15652799606323,0.5058558558558559,2.066754772206605,0.7011663933781502,0.14301267193667416,-0.10433113161656739,0.2176202592238502,0.4841436329239021,0.036192220141513375,-0.00667657700951105,-0.14381720737222925,0.6693679193998191,0.006775859482331172,0.004067917177469314,-0.054242411522793556,0.05200010040445493,0.03734941467712228,0.013658714816691146,0.12290612710246317,0.04573406493199762,0.03830088016472965,0.009337404604713053,0.10979203389985727,0.030451897740012075,0.01966069750167669,0.004173004169143883,0.07564554009494835
301,1202902,TRUE,0,0,,150,11100,74,74,74,53893.44853792723,24,95.5867109298706,0.5077477477477478,2.0668385281056394,0.6478765572810748,0.08201966251882206,-0.0970810615551361,0.391851314460151,0.3786429390437789,0.04693791312725068,-8.014361661629565e-4,-0.14022371200259007,0.7272430472144268,-0.009905483154069635,0.002873453494100139,-0.05583908258233057,0.05277088801894475,0.039781080432005685,0.013011519677172978,0.10875730245615688,0.04814986696654493,0.03766944587457453,0.00814405650808019,0.10194800997624116,0.02668496518070541,0.014991684689126126,0.0037008451819054047,0.06416368202554153
302,1202903,TRUE,0,0,,150,11100,74,74,74,53716.763288305556,25,98.13326692581177,0.5043243243243243,2.0667107521534946,0.7664513801392566,0.07403170699311298,-0.09807178900684617,0.20092586349553512,0.2523151037583188,0.18056820868478105,-0.02847126916560498,-0.16571534047234887,0.6705111472112225,-0.04655132026160627,0.005465280777658565,0.12533858307344528,0.044627910254291234,0.031136342314356726,0.01277065249684153,0.10631188556209321,0.07057898097302609,0.06619577686453298,0.012735086454767367,0.10251798218670855,0.029645191268677498,0.011976635986319244,0.0029761918306839344,0.06493344942509521
303,1202904,TRUE,0,0,,150,11100,74,74,74,53586.62423928813,24,113.36141204833984,0.5013513513513513,2.067036742100693,0.6903822625180973,0.005823797362301603,-0.0677306905548298,0.274003376663758,0.38379285478139563,-0.030726557266844236,0.009873989856214483,0.009630518209225197,0.709014315039244,0.034617912531762,-0.009491211185109334,-0.07948150158203265,0.050458952580502515,0.03610997988524271,0.012155298048005981,0.13091684780069426,0.04719661256549587,0.02278611174163523,0.005237618521404503,0.1023830685537532,0.030146552010565812,0.0231416411880397,0.004907242808434256,0.06768981529952167
304,1202905,TRUE,0,0,,150,11100,74,74,74,53980.78628001419,24,120.46952700614929,0.49945945945945946,2.0668504945404647,0.698172337791794,0.09990111364202212,-0.10559058136862162,0.29050665767707995,0.35342841695367544,-0.020573593269301572,0.005940743245987238,0.06535694283800109,0.7103959703827453,-0.0010793949306979191,-0.0013703170597943884,0.008177898721523658,0.05061935594179418,0.03972114567887451,0.014137396623095624,0.11668969637692261,0.04931907142968084,0.030881185571738936,0.00775700896896075,0.10540904651684566,0.028434877072382327,0.020565850268178767,0.004942345668797287,0.06595439282995848
305,1202906,TRUE,0,0,,150,11100,74,74,74,53792.94242507521,23,122.83530807495117,0.5039639639639639,2.0671984238892795,0.7260324122723991,0.11242802418495652,-0.12950315458045156,0.23805359568496345,0.4545534529476985,-0.026247420024374458,0.0066563342060614325,0.005589470017622095,0.6455778158261531,0.01526239565633131,0.0014460153035084054,0.01108092549748221,0.049027685037163524,0.03910779375589163,0.018375539969794304,0.12074589795104533,0.04272393240372292,0.02232880731857799,0.005915609022648138,0.09152040243856442,0.030160427590006637,0.018922037380195458,0.004163463335517918,0.060260025777459716
306,1202907,TRUE,0,0,,150,11100,74,74,74,53704.21075804322,30,107.86266016960144,0.5054054054054054,2.066911241180878,0.6688133758263262,0.0807832183636905,-0.09257375122222374,0.15028293335419787,0.4151554881465165,-0.021920027554895746,0.003088614373966177,-0.0064840080208125195,0.7005870327963131,0.028466775864459153,-0.005506054043797175,-0.028843032500177532,0.0532129572487374,0.03731430716172264,0.014546511354233982,0.12196065649687024,0.04695326249308396,0.029764457978641103,0.0077466394649573014,0.10351406182754558,0.028964810619786435,0.025222659949237815,0.005614218217172874,0.059903990401320176
307,1202908,TRUE,0,0,,150,11100,74,74,74,53873.4659665616,25,86.67645001411438,0.5077477477477478,2.0671985456934636,0.7416247665678087,0.060188580971549596,-0.11121924579783432,0.30765001548761656,0.4032106544863573,0.0447851009654732,-0.006600555166045982,-0.01822948414867879,0.687413592932956,-0.016624942653681408,0.003931244289777269,0.025557511248841,0.0469259731172508,0.035559767722120834,0.015497722539590258,0.12402462711601184,0.04679514492900703,0.03890623286887278,0.008656143422850931,0.09560089262652774,0.028206468227137044,0.015052458081575673,0.003584250093340131,0.06391685407659596
308,1202909,TRUE,0,0,,150,11100,74,74,74,53928.55833305971,22,87.41518878936768,0.5027027027027027,2.0667399161346265,0.7386189664065581,0.06317371723300182,-0.08711063634044931,0.2570074081293699,0.3940477237074097,0.041324396596143786,-0.007032085435746308,-0.06705040467348042,0.6691871463280419,-0.0017830982241079719,0.001632332448538103,0.005839974379915402,0.043178906771362366,0.03339176625954653,0.010806901273318523,0.1061764848387301,0.04761820083335735,0.03289053102081429,0.007771635864781078,0.10498809547024264,0.0281034036344546,0.015067614665256326,0.0035212364416898935,0.06601819318504536
309,1202910,TRUE,0,0,,150,11100,74,74,74,53805.19648031573,25,88.76759815216064,0.5018918918918919,2.0670119246705325,0.7767507891268793,0.1309920709278644,-0.11181606748605355,0.05839729242875838,0.34135854323284787,0.0037769248652079574,-0.001862519621667806,0.08446780218725804,0.66400594942419,-0.00864428864629987,-0.0016626724432437265,0.09058167348718271,0.04377856782272304,0.03179061324993289,0.013402136445019204,0.10878912339607962,0.05045836203430191,0.034798220360207584,0.0074525468634484586,0.09908623618122536,0.03170412743563714,0.018365871574963208,0.003890780431281787,0.06521262590577354
310,1202911,TRUE,0,0,,150,11100,74,74,74,53810.73306685695,27,90.7599561214447,0.5017117117117117,2.0668069259756825,0.721160544561543,0.11430398379976085,-0.09262122754052617,0.02877683114504121,0.3850403492861595,0.03215751114251704,-0.006393445986712133,-0.004693307037380221,0.7179599731539927,-0.0253502302918936,2.2866576866991206e-4,0.03553587150703609,0.04983898114156812,0.03558297721430416,0.013940675261056176,0.1173709815653568,0.05539855780549663,0.05802081306705237,0.012589610905311093,0.09453135628130452,0.029841123342499037,0.019871192013064115,0.004605198539668541,0.06649964788575245
311,1202912,TRUE,0,0,,150,11100,74,74,74,53904.730704057,23,103.58255314826965,0.5056756756756757,2.066721225469337,0.6918721239948988,0.12488016885686273,-0.08348033644062608,-0.020366393678508222,0.4329245604820534,-0.03535554261110108,-0.006873177689064014,0.1420020106472667,0.6800923299087261,0.0093080438849698,-0.0019195838219322008,0.01659187713952436,0.04884078541497783,0.03671778274345268,0.013285362722318833,0.11944468307151528,0.04691214345830414,0.028874252270965066,0.006898945848387711,0.10613389035431436,0.029890517624274922,0.01996095621655665,0.004005851130685012,0.06434924053231592
312,1202913,TRUE,0,0,,150,11100,74,74,74,53687.81873753113,24,153.0265018939972,0.5028828828828829,2.0668406063413234,0.7105349909175469,0.03712006704025812,-0.0804421720343616,0.23790256674658938,0.4065007510892894,-0.01159908265827446,0.007675439994915791,-0.004433069897065894,0.656895605503686,0.0331207605893462,-0.0075072040449728865,-0.0062889488995269156,0.04452173236273689,0.03549423110563995,0.01211996121459077,0.10924609817025431,0.04336189039848285,0.023394465598063966,0.005893189884067474,0.09527933214083072,0.029412743611122047,0.02257846116127621,0.005009851411460133,0.06322389222581741
