replication,seed,converged,status_code,status_message,error_message,n_families,total_n,mean_family_size,min_family_size,max_family_size,minus2ll,iterations,elapsed_seconds,mean_H,z_year,b_a_0,b_a_1,b_a_2,g_a_1,b_cn_0,b_cn_1,b_cn_2,g_cn_1,b_e_0,b_e_1,b_e_2,g_e_1,se_b_a_0,se_b_a_1,se_b_a_2,se_g_a_1,se_b_cn_0,se_b_cn_1,se_b_cn_2,se_g_cn_1,se_b_e_0,se_b_e_1,se_b_e_2,se_g_e_1
21,11202622,TRUE,0,0,,250,30500,122,122,122,178889.82865874693,37,564.5213088989258,0.2847868852459016,2.066679018069529,1.156268011686941,0.05972918541793343,-0.08044560834011097,0.13992287026740025,0.897254809413586,0.022912813739480058,-0.006326884908685513,0.045535035928639986,0.6565335755174175,-0.09239166046513976,0.10135582801996332,-0.005181573274482673,0.021640829555281835,0.020591404854627012,0.00850029728500445,0.04540198479106342,0.025732107579131528,0.022229032564200227,0.006582347493262747,0.034710214156987614,0.019571324002988808,0.005431635966302167,0.0017241417843614289,0.015450948434927208
22,11202623,TRUE,0,0,,250,30500,122,122,122,178395.61225735364,41,599.0482800006866,0.282,2.067542712414464,1.0951023295125726,0.07666323425915195,-0.09712395881688486,0.22805757655811068,0.8870919289996423,0.024024873736221378,-0.0022840462537103714,-0.003079160279480723,0.7120496438571599,-0.09646790376079126,0.09839560565166344,-0.010945386881040735,0.0243121978880335,0.023799405892594425,0.010526134340531559,0.05103825007506591,0.02548800062312737,0.0213814745314689,0.006312075746304895,0.034418563660866375,0.018155528935832003,0.005249997839408569,0.0016724750059696778,0.015172299260705893
23,11202624,TRUE,0,0,,250,30500,122,122,122,178282.4092599524,38,572.7426860332489,0.28495081967213115,2.0668332624850336,1.0900738437954864,0.13175437915452484,-0.10552925629690096,0.18000764502835792,0.9135178358986316,-0.005626789349228123,0.0019157918090552547,0.013947193313439962,0.6642136046451041,-0.09861218643545212,0.1020578916260675,-0.007671537908090592,0.023740123772441286,0.023490072942915025,0.00990954669447166,0.046638081153924815,0.023897269506988915,0.018731992795087467,0.005827599702271311,0.03464027297601486,0.018882097828701875,0.0052806457374549205,0.001702008775541969,0.01541674224881487
24,11202625,TRUE,0,0,,250,30500,122,122,122,178529.19873945552,38,572.1562669277191,0.285344262295082,2.066803629983603,1.0588493607658778,0.147401270091381,-0.11462249642702306,0.2479038772368147,0.9458725175766303,-0.0051595929323615146,-0.0018305369698655522,-0.04801560272476296,0.6841367810556981,-0.1106320926526978,0.10349758061293547,0.017605298908115706,0.02619489628646125,0.02736263386314497,0.011295712598717174,0.04802221800642561,0.02402486137309608,0.018864857289739818,0.005936774620191339,0.03692129409578373,0.018238847275460695,0.005090131613540167,0.0016643850466578874,0.015372697580389826
25,11202626,TRUE,0,0,,250,30500,122,122,122,178659.24486084553,35,547.6256909370422,0.283672131147541,2.066741824330484,1.1214747797041413,0.11136298339967454,-0.0922600315725083,0.11816661769548667,0.961678154222974,-0.029395717338121356,-0.0027991647882127297,0.12042869190132413,0.6550024568989643,-0.09259173802692525,0.10035004945818139,-0.004577902502425264,0.02318802328441983,0.02259920578184455,0.009435522031346198,0.046710065200020176,0.02350368883438623,0.01807848093442514,0.0059791236492387975,0.0359473908852405,0.019485797446142015,0.005706310269553388,0.001760139855397834,0.015553971367464196
26,11202627,TRUE,0,0,,250,30500,122,122,122,178183.0191245691,37,373.0674350261688,0.28675409836065574,2.0666927514457862,1.090312310179777,0.1054377677162942,-0.09778655337589431,0.21355665846145463,0.8947387470828476,-0.01609551216306844,0.006194887221177248,0.009990106766674483,0.6861856233118984,-0.10165813015481845,0.10101892328601433,-0.0038054804255144834,0.02413209285050421,0.023204406492958463,0.009947635629530374,0.04681498592775492,0.02459154119486334,0.01887348561002681,0.005837950221559956,0.037014226102532716,0.0187853180889507,0.005469310799208017,0.0017252009341594478,0.015479867295695662
27,11202628,TRUE,0,0,,250,30500,122,122,122,178486.5644162583,36,555.4295420646667,0.2794426229508197,2.067129449840316,1.0815583307488164,0.14308090336816556,-0.09955857908406085,0.09897344559977149,0.927369299881806,-0.005595604304794709,-0.0011212883700272229,-0.04851982142809516,0.6778577355480657,-0.10073410638909497,0.10044699223465627,0.026012485027108137,0.024467492904334986,0.024459512440303515,0.009624117171049355,0.04650610695985235,0.023796375498847482,0.018770206373553106,0.005997262007344615,0.038103718859495456,0.01883688109023756,0.005385294349526108,0.0017278596546990298,0.015413982069878174
28,11202629,TRUE,0,0,,250,30500,122,122,122,178427.15025627232,39,579.1126708984375,0.2802295081967213,2.067152180949567,1.0978117091112713,0.07748728279729575,-0.09125637362109373,0.14150378048383166,0.9328202022074487,4.972654050452675e-4,-0.003312476195780907,-0.011989057905581788,0.6750490308547504,-0.09639322629855737,0.10133458212786245,0.021427286129467156,0.024175687752298933,0.022763057395219756,0.010199236473068748,0.05296603506551739,0.024434046231153927,0.019258894932385542,0.006070626334528734,0.03816743388870462,0.018931442260553308,0.005189393429403184,0.0016673349046037636,0.015267530342287386
29,11202630,TRUE,0,0,,250,30500,122,122,122,178447.43538964685,39,578.8171100616455,0.28688524590163933,2.066932959965455,1.102346084882813,0.1243262026779518,-0.11576224098573094,0.11872361993974448,0.9284135093703404,0.03210270937789761,-0.009468843360870342,0.02444118356246782,0.6916865018951456,-0.10329691806378306,0.09991649674727868,0.027487389211713238,0.024193663379083682,0.024777474754179983,0.011026332192091632,0.053566861946020936,0.02493075756968096,0.020980806945801893,0.006300819802244834,0.03302651745509021,0.018065852942912273,0.005158877029595413,0.0016549793395323846,0.014823922300034386
30,11202631,TRUE,0,0,,250,30500,122,122,122,178448.17123442196,38,572.0143308639526,0.28318032786885244,2.0669139622387775,1.1102537633695886,0.07833676501950437,-0.10308151040569094,0.21841632254277904,0.9190552296806566,5.738733352913197e-4,-1.3499102664173481e-6,0.008892406428900369,0.7150859774282022,-0.10292117120089413,0.10031813621593658,-0.004504133705208232,0.024197044747513507,0.024735554846002508,0.01079451586514004,0.050322657986955364,0.025420597068249038,0.020922089849265024,0.006348989863841777,0.03519334886797977,0.018145519926193447,0.0053705370670281,0.0017025353469091343,0.015116220519714335
