time,historical_period,event_experienced,event_effect,component,n_replications,recovered_mean,recovered_median,recovered_lower,recovered_upper,population_variance,recovered_central,historical_period_label,event_experience_label
-3,0,0,0,Additive genetic variance,10,1.7592811151982952,1.6305663546161937,0.7291631173145693,2.72310881245327,1.4514872526305997,1.7592811151982952,Before the historical event,Event not experienced
-3,0,0,0,Nuclear-family environmental variance,10,5.548926898917525,5.240812713967344,1.8103567931103344,9.935022663185181,6.250000000000002,5.548926898917525,Before the historical event,Event not experienced
-3,0,0,0,Nonshared environmental variance,10,97.53005620735118,97.77447615203242,88.86173551969992,105.97730645355882,99.20858742577443,97.53005620735118,Before the historical event,Event not experienced
-3,0,0,0,Phenotypic variance,10,104.838264221467,104.88256573386101,98.5058167871832,112.89451835798602,106.91007467840502,104.838264221467,Before the historical event,Event not experienced
-3,0,1,0,Additive genetic variance,10,1.7592811151982952,1.6305663546161937,0.7291631173145693,2.72310881245327,1.4514872526305997,1.7592811151982952,Before the historical event,Event experienced
-3,0,1,0,Nuclear-family environmental variance,10,5.548926898917525,5.240812713967344,1.8103567931103344,9.935022663185181,6.250000000000002,5.548926898917525,Before the historical event,Event experienced
-3,0,1,0,Nonshared environmental variance,10,97.53005620735118,97.77447615203242,88.86173551969992,105.97730645355882,99.20858742577443,97.53005620735118,Before the historical event,Event experienced
-3,0,1,0,Phenotypic variance,10,104.838264221467,104.88256573386101,98.5058167871832,112.89451835798602,106.91007467840502,104.838264221467,Before the historical event,Event experienced
-3,1,0,0,Additive genetic variance,10,1.7592811151982952,1.6305663546161937,0.7291631173145693,2.72310881245327,1.4514872526305997,1.7592811151982952,After the historical event,Event not experienced
-3,1,0,0,Nuclear-family environmental variance,10,5.548926898917525,5.240812713967344,1.8103567931103344,9.935022663185181,6.250000000000002,5.548926898917525,After the historical event,Event not experienced
-3,1,0,0,Nonshared environmental variance,10,97.53005620735118,97.77447615203242,88.86173551969992,105.97730645355882,99.20858742577443,97.53005620735118,After the historical event,Event not experienced
-3,1,0,0,Phenotypic variance,10,104.838264221467,104.88256573386101,98.5058167871832,112.89451835798602,106.91007467840502,104.838264221467,After the historical event,Event not experienced
-3,1,1,1,Additive genetic variance,10,2.702963063436385,2.762797081788581,1.275289656583604,3.966142728711155,2.165364531785803,2.702963063436385,After the historical event,Event experienced
-3,1,1,1,Nuclear-family environmental variance,10,5.381170997223143,4.708769862231378,1.722666014930993,10.205478486525795,6.250000000000002,5.381170997223143,After the historical event,Event experienced
-3,1,1,1,Nonshared environmental variance,10,96.04301171533572,96.4220796414017,86.9123042973112,106.96123422163639,99.20858742577443,96.04301171533572,After the historical event,Event experienced
-3,1,1,1,Phenotypic variance,10,104.12714577599525,104.12639922550656,96.25280933152956,114.51376195652165,107.62395195756022,104.12714577599525,After the historical event,Event experienced
-2.98,0,0,0,Additive genetic variance,10,1.8043880229833564,1.6770509714278818,0.7538921729991841,2.783703993052594,1.4925838151164146,1.8043880229833564,Before the historical event,Event not experienced
-2.98,0,0,0,Nuclear-family environmental variance,10,5.548481870649585,5.240007403829834,1.8297379190321374,9.898627432619207,6.250000000000002,5.548481870649585,Before the historical event,Event not experienced
-2.98,0,0,0,Nonshared environmental variance,10,94.86265835693443,95.07095948896334,86.55749127290682,103.0512413324789,96.4769941504214,94.86265835693443,Before the historical event,Event not experienced
-2.98,0,0,0,Phenotypic variance,10,102.21552825056737,102.23320922459341,96.00668958425024,110.01046007490822,104.21957796553782,102.21552825056737,Before the historical event,Event not experienced
-2.98,0,1,0,Additive genetic variance,10,1.8043880229833564,1.6770509714278818,0.7538921729991841,2.783703993052594,1.4925838151164146,1.8043880229833564,Before the historical event,Event experienced
-2.98,0,1,0,Nuclear-family environmental variance,10,5.548481870649585,5.240007403829834,1.8297379190321374,9.898627432619207,6.250000000000002,5.548481870649585,Before the historical event,Event experienced
-2.98,0,1,0,Nonshared environmental variance,10,94.86265835693443,95.07095948896334,86.55749127290682,103.0512413324789,96.4769941504214,94.86265835693443,Before the historical event,Event experienced
-2.98,0,1,0,Phenotypic variance,10,102.21552825056737,102.23320922459341,96.00668958425024,110.01046007490822,104.21957796553782,102.21552825056737,Before the historical event,Event experienced
-2.98,1,0,0,Additive genetic variance,10,1.8043880229833564,1.6770509714278818,0.7538921729991841,2.783703993052594,1.4925838151164146,1.8043880229833564,After the historical event,Event not experienced
-2.98,1,0,0,Nuclear-family environmental variance,10,5.548481870649585,5.240007403829834,1.8297379190321374,9.898627432619207,6.250000000000002,5.548481870649585,After the historical event,Event not experienced
-2.98,1,0,0,Nonshared environmental variance,10,94.86265835693443,95.07095948896334,86.55749127290682,103.0512413324789,96.4769941504214,94.86265835693443,After the historical event,Event not experienced
-2.98,1,0,0,Phenotypic variance,10,102.21552825056737,102.23320922459341,96.00668958425024,110.01046007490822,104.21957796553782,102.21552825056737,After the historical event,Event not experienced
-2.98,1,1,1,Additive genetic variance,10,2.772935758131459,2.84161223889053,1.3188060971805569,4.054940500982209,2.226673398690299,2.772935758131459,After the historical event,Event experienced
-2.98,1,1,1,Nuclear-family environmental variance,10,5.3805517277709525,4.708675693712923,1.7411546269838525,10.156930312355735,6.250000000000002,5.3805517277709525,After the historical event,Event experienced
-2.98,1,1,1,Nonshared environmental variance,10,93.41601598541509,93.79448857055483,84.65893108774799,103.97234264754088,96.4769941504214,93.41601598541509,After the historical event,Event experienced
-2.98,1,1,1,Phenotypic variance,10,101.5695034713175,101.56649486342435,93.89994796270577,111.605704704749,104.9536675491117,101.5695034713175,After the historical event,Event experienced
-2.96,0,0,0,Additive genetic variance,10,1.8504037181565596,1.7245753319000365,0.7793159302854722,2.8452723293643536,1.5345984062855083,1.8504037181565596,Before the historical event,Event not experienced
-2.96,0,0,0,Nuclear-family environmental variance,10,5.548134224989456,5.239239129363881,1.8492581218755852,9.862512877661803,6.250000000000002,5.548134224989456,Before the historical event,Event not experienced
-2.96,0,0,0,Nonshared environmental variance,10,92.28293498902346,92.45707658268668,84.32587101189861,100.22187461581271,93.83562462348156,92.28293498902346,Before the historical event,Event not experienced
-2.96,0,0,0,Phenotypic variance,10,99.68147293216948,99.67451247653632,93.59319834457564,107.22395997341029,101.62022302976708,99.68147293216948,Before the historical event,Event not experienced
-2.96,0,1,0,Additive genetic variance,10,1.8504037181565596,1.7245753319000365,0.7793159302854722,2.8452723293643536,1.5345984062855083,1.8504037181565596,Before the historical event,Event experienced
-2.96,0,1,0,Nuclear-family environmental variance,10,5.548134224989456,5.239239129363881,1.8492581218755852,9.862512877661803,6.250000000000002,5.548134224989456,Before the historical event,Event experienced
-2.96,0,1,0,Nonshared environmental variance,10,92.28293498902346,92.45707658268668,84.32587101189861,100.22187461581271,93.83562462348156,92.28293498902346,Before the historical event,Event experienced
-2.96,0,1,0,Phenotypic variance,10,99.68147293216948,99.67451247653632,93.59319834457564,107.22395997341029,101.62022302976708,99.68147293216948,Before the historical event,Event experienced
-2.96,1,0,0,Additive genetic variance,10,1.8504037181565596,1.7245753319000365,0.7793159302854722,2.8452723293643536,1.5345984062855083,1.8504037181565596,After the historical event,Event not experienced
-2.96,1,0,0,Nuclear-family environmental variance,10,5.548134224989456,5.239239129363881,1.8492581218755852,9.862512877661803,6.250000000000002,5.548134224989456,After the historical event,Event not experienced
