replication,seed,converged,status_code,status_message,error_message,n_families,total_n,mean_family_size,min_family_size,max_family_size,minus2ll,iterations,elapsed_seconds,mean_H,z_year,b_a_0,b_a_1,b_a_2,b_a_3,g_a_1,b_cn_0,b_cn_1,b_cn_2,b_cn_3,g_cn_1,b_e_0,b_e_1,b_e_2,b_e_3,g_e_1,mean_y,b_mean_1,b_mean_2,b_mean_3,g_mean_1,se_b_a_0,se_b_a_1,se_b_a_2,se_b_a_3,se_g_a_1,se_b_cn_0,se_b_cn_1,se_b_cn_2,se_b_cn_3,se_g_cn_1,se_b_e_0,se_b_e_1,se_b_e_2,se_b_e_3,se_g_e_1,se_mean_y,se_b_mean_1,se_b_mean_2,se_b_mean_3,se_g_mean_1
11,20260731,TRUE,0,0,,250,30500,122,122,122,165551.30944068162,44,829.5749561786652,0.28157377049180327,2.0667834986484346,1.11150693567969,0.10720911483486993,-0.10773385139713557,0.00258363908723645,0.1843666193322744,0.9338381461283431,-0.014103733971139986,-0.0030791933425130627,0.0011853203398106092,0.02219906231311157,0.6809481388536666,0.11316860397269608,1.1586051938006082e-5,-9.181639862075818e-4,-0.0072307144881555326,5.002399048285126,-0.02968105311244183,-0.0044038381908080805,8.302182560449221e-4,0.03902823352422494,0.028879475392947617,0.021474696167755283,0.011771149279513324,0.003093086693842295,0.039965532789259094,0.02247378291850487,0.011802332373825119,0.0036349751925762977,9.754562828893867e-4,0.024311487613920484,0.033913292161125576,0.016541211265266503,0.008224060020426223,0.0014470776509493781,0.018612697472383078,0.061417138421251724,0.025654405944178924,0.0071380822411063315,0.0019399016180050765,0.04860857123514582
12,20260732,TRUE,0,0,,250,30500,122,122,122,165253.32963761585,46,844.4653608798981,0.2836065573770492,2.0667514609571755,1.0895533095126746,0.08437758552380185,-0.09171859877022256,-0.0015159811248463642,0.210370497510664,0.923750828669087,-0.012853736804739398,0.0039867465663749576,7.68631985197178e-5,-0.03260153580538779,0.6997135880553651,0.12427224122000335,-0.02062714150803521,0.00313702503615978,0.03315932794560097,4.986528590832336,0.01752856114950543,-0.007490610274961508,7.35192313546593e-4,-2.8248031242695924e-4,0.030224390533877214,0.02126522750172844,0.010129636186480632,0.0028064787069666123,0.04400847444968016,0.02128092540526613,0.011467184100898227,0.002333185605527808,7.835668973330446e-4,0.025335323334208723,0.03466621753320456,0.019516216582279693,0.009575798323181593,0.0015987185153378972,0.01862966289212868,0.06140555792835215,0.025987889853961332,0.007186102209532126,0.002002617901551163,0.048786356292622554
13,20260733,TRUE,0,0,,250,30500,122,122,122,165657.7118801812,51,895.7250170707703,0.2840655737704918,2.0673041736674955,1.1326277228073987,0.06714269098081325,-0.09921738195171986,0.004158439397457584,0.1996178629945293,0.9268693038451821,-0.002859093823704781,-2.4046586466047428e-4,7.078052253932391e-5,-0.012060831339772862,0.6851480427695131,0.11291029925433589,-0.0034208850324444714,4.0177686286659085e-5,-0.027718089951485364,4.984532177877292,0.007399640320452515,-0.01243849771555784,0.0012106776726627932,0.002717298890084353,0.02971640660813835,0.019932065791544103,0.010098559362944681,0.002503676450480435,0.04131868528888168,0.023440736904554216,0.012690042213885271,0.0033054719455852667,9.932804898055785e-4,0.024719094260168998,0.036496210329355225,0.01748009169734867,0.0086455977613516,0.0015648668590258557,0.019625353448920135,0.06260157842792939,0.025984325863164733,0.007717097614619948,0.00209678436528346,0.04862957071257521
14,20260734,TRUE,0,0,,250,30500,122,122,122,165201.07685464795,46,846.8529870510101,0.2835409836065574,2.0671902397853654,1.1225630621465004,0.06969053078000916,-0.10507755512009706,0.0046724753913512445,0.19673286811308038,0.9085456198274682,0.00144217712817569,-9.354099093554972e-4,2.749625996889587e-4,-0.02899760611665399,0.6796211521042649,0.10301553319122936,-5.822410474885733e-4,6.717375028463167e-5,0.006333543199389796,4.90734242671589,0.06077282806382451,-0.002589225171925794,-0.002235891344640512,0.002476486077598568,0.028715985536590986,0.019587870746577557,0.010679458897315397,0.0028073166976091877,0.04184074901220351,0.023246029362754283,0.01261404302562341,0.003297010215786305,9.52956711651273e-4,0.02505984652453927,0.034455947340537106,0.015899323142866434,0.0079480734562806191,0.001441589402967837,0.01857268327530147,0.06100159608459024,0.02585817436415259,0.006891626119368586,0.0019492474073832032,0.048714934130920845
15,20260735,TRUE,0,0,,250,30500,122,122,122,165369.9045191946,49,869.8980450630188,0.28275409836065574,2.0675171874007447,1.1072076600530163,0.09061839433060812,-0.09162206023767397,-0.004223978590783151,0.25879544246645697,0.8955893703665355,0.0050717376388642035,0.003455309953094168,-1.7260276779222983e-4,1.4715763283653036e-4,0.7068679190851402,0.11819189172071973,-0.013531162472140507,0.001805751152196096,-0.01613175136039934,5.098919605806268,-0.04499190654102283,0.003200456866816003,-4.939337155722868e-4,0.060618884219256416,0.0300070403911102,0.021442632218471966,0.010707292150453563,0.002903862378258403,0.04197471450277963,0.02368811122855845,0.01243850163894512,0.00333104978710567,9.893232849972624e-4,0.024082695748814227,0.034462900978783455,0.020171609640479475,0.01115477318446129,0.0018239284319889117,0.01902568728704074,0.062073961431347406,0.025854171486390725,0.007688514693472537,0.002110801200606087,0.04873391707371254
16,20260736,TRUE,0,0,,250,30500,122,122,122,165265.23052586307,41,611.743644952774,0.28252459016393444,2.0667760116894898,1.1042179665766958,0.10655743171882699,-0.11746109153623509,0.0010242727354402787,0.25416143617479947,0.928525723176595,0.006937073478414108,-8.265063830164326e-4,-3.3216785235982657e-5,-0.041625580430389914,0.6867279762158971,0.08945644938272755,0.006931054506272311,-9.541322961358878e-4,0.010563188134242655,5.003946126511696,-0.020842894932569904,-0.0031133272264369195,0.0024228488659329985,0.04036247437355042,0.029548434936065043,0.021835896314401537,0.013618835233662526,0.0036985566553574853,0.044094505690629865,0.02355712695788176,0.012532130420029906,0.004448715469084702,0.0011364421640544498,0.024486417002306485,0.03354194042386768,0.015103301135064836,0.007979690374738137,0.0014585364533738242,0.018029765054712463,0.06157226037325988,0.026186505457247804,0.0077775312342498685,0.002100482242731481,0.048908594991222305
17,20260737,TRUE,0,0,,250,30500,122,122,122,165095.74573667764,44,830.2988319396973,0.28298360655737703,2.0667647721993037,1.1260165047644257,0.09063642244514333,-0.11481484360968483,0.0031416073921607724,0.2278434501752282,0.8832696866816009,0.01701897616535209,5.165555311556432e-4,-6.58330994785713e-4,-0.012955950892726532,0.6619927607179763,0.1104526335315875,0.005062279336775446,-0.0015330731243986893,4.151753467307518e-4,5.058804039641456,0.004249812887053432,0.0053593196450392455,-8.891815560952432e-4,-0.05482370635318293,0.028414161700128802,0.020004488567859777,0.011817190921051345,0.0031547444474125243,0.04335916002955647,0.024512477648469238,0.01261161964655631,0.004027412165006577,0.0010494242733856737,0.02470817423607543,0.034523298301675776,0.015597748038408769,0.007658282038062604,0.001395183259852051,0.01851379502721112,0.06137066175543903,0.025504396775897106,0.007550031441762053,0.0020376717311756244,0.048618810437756045
18,20260738,TRUE,0,0,,250,30500,122,122,122,165471.09557755315,43,820.194207906723,0.2818360655737705,2.0668032201881337,1.121950587488311,0.10996127593581846,-0.09187893008539079,1.239310760775829e-4,0.153846321984986,0.9332199801474562,-0.009054905897337765,-0.003209519298930375,1.9625968262204437e-5,0.02988386706179258,0.6589838618864245,0.11326512585042682,-0.009812554409672412,0.0020986473635786432,-0.01657149516566693,4.896974738361356,-0.02177918657941012,0.0023090671884020172,0.002128487825900985,-0.057850395880167764,0.02973058168213387,0.020614998295248817,0.010103949384460763,0.0025763161334609527,0.0383168604991397,0.02277865068296787,0.012746144907899316,0.002948070947563813,9.585429410011425e-4,0.02612684459785684,0.03779615422849378,0.018960562895199814,0.009671860441095562,0.0016247261398751223,0.01982148394068966,0.06179977821752153,0.025949242418993743,0.007068409089293624,0.002008819737118778,0.04875779643915045
19,20260739,TRUE,0,0,,250,30500,122,122,122,165397.6775807341,43,820.9681241512299,0.28357377049180327,2.0669979987321616,1.1392547200067826,0.08500687452573837,-0.10573053834631252,0.002543206247224121,0.19950465933577605,0.935211652439429,-0.012690453437055936,0.001230629906950205,-2.272144881955955e-4,0.03711363468051958,0.6329813206108977,0.1293588034753411,-0.005101087265146572,3.910450672910742e-4,-0.003670509078780242,5.019822295344408,-0.010106953783745723,-0.0028051229925687904,-0.0011962814603043073,0.11206171175515724,0.028460629745310505,0.020651835147710705,0.01117703511582095,0.002811082401157978,0.040843758761059744,0.02156428437165456,0.011816102475950751,0.002892768714994431,9.103724615317078e-4,0.024685498045936893,0.038329523596455445,0.019309352045357227,0.0099267285634436,0.0016711429187749093,0.018858987209134582,0.06214505653843206,0.025924534535425838,0.007817454203770788,0.002093284518425587,0.048920678665977296
20,20260740,TRUE,0,0,,250,30500,122,122,122,165374.35494736469,49,873.0534949302673,0.2816393442622951,2.0668370961583302,1.137054231344717,0.12823402255331212,-0.11337741248039325,0.0015620367465991312,0.17237955219053963,0.91627267121113,-0.009541132556199473,-0.010739064515321826,0.003250103702739616,0.01175714213144736,0.6779187656298702,0.06411633735731853,0.013995471688983793,-0.001025884111539094,0.0013609691226147101,5.003558134021025,-0.03555661137222901,-8.508046620417369e-4,0.0029023001145543265,0.06844981718821021,0.02703719155856088,0.01973590429491409,0.011282482040677923,0.003103274169776216,0.03832124382886209,0.02606298765770592,0.013591510313848426,0.006498410058857643,0.0014588488071572263,0.025105960168112236,0.030929353612478894,0.014122735415965796,0.0053471440892632754,0.0010764091683011794,0.018882252846472842,0.06190600517446288,0.025960699705786072,0.0074035713675265555,0.002046908307308824,0.048377647479601146
21,20260741,TRUE,0,0,,250,30500,122,122,122,165853.03411948864,50,882.6913869380951,0.2857704918032787,2.066790048053781,1.1402502239536387,0.10671120691587249,-0.12495771485223037,0.005253228347348187,0.25240463905470584,0.9254966478973855,-0.008917848906773128,-0.003158129378226331,0.001052710530920847,0.01080527100314372,0.6921237763238308,0.08872146043297188,0.007213726297438409,-6.237792379047846e-4,-0.03527481917198673,5.0254278213354535,-0.022083895989455437,-0.013384164859011186,0.002810139167661139,0.07039092803296083,0.027889451980232006,0.021120678381449546,0.013497585131250522,0.003369838647566607,0.041948302527522005,0.023897341680795027,0.012257809636390844,0.004513895685643545,0.0011611291846889231,0.025639744404987893,0.033554204473387625,0.014524781710794962,0.007412602175107071,0.001377256984918181,0.019040974290160214,0.06229786079848395,0.026141476471049648,0.007870498699239033,0.0021130351667841486,0.04920522414134575
22,20260742,TRUE,0,0,,250,30500,122,122,122,166030.6299170714,42,809.7130899429321,0.28118032786885244,2.0671866306793616,1.1473913691216027,0.10045420271138462,-0.10566344664476562,7.895159870883265e-4,0.14125877933433706,0.8982056967886058,0.009071579885644969,0.00490131698486472,-0.0013708557258370502,0.005720489857227208,0.652003358929047,0.11812408210000429,0.0021470594774561525,-0.001045158887597548,0.023483201648985975,5.012159910624704,-0.028463071753054677,-7.679729378062313e-4,0.001755113571092419,-0.021902811973832523,0.027031381915491176,0.019489345680227217,0.009785787653423268,0.0026635260254394516,0.04244024068532477,0.022936351132010337,0.01219899305146322,0.003352135660216366,9.543562650714525e-4,0.024573175712929274,0.03704957031376543,0.017279972481017012,0.009837177833782608,0.0016893735433026707,0.018280040984386972,0.06213817749050283,0.025959212352683215,0.007619807572305977,0.002054505505236096,0.049116022206795444
23,20260743,TRUE,0,0,,250,30500,122,122,122,165561.66934007348,45,838.9455599784851,0.2823606557377049,2.067063311910609,1.106323596196915,0.10179403394825265,-0.09725184311456635,0.001499960516984367,0.19268813606867086,0.9415434710326164,-2.6674122467847193e-5,-0.00833467914342693,0.0016795593285007892,-0.004144382561235353,0.6618070477728993,0.09036743724595402,0.012794353231072543,-0.002166663470346286,-0.022288908801270036,4.992570950228029,0.01466353078963301,0.0037224742107885528,-0.00205426257479502,0.03717687479186134,0.029072204602620902,0.020017932670559,0.011999636350902896,0.00307427687537901,0.03988227990861965,0.025316327803932972,0.013137570930471593,0.005891006015168786,0.00140972982578569,0.025556913066254624,0.03353497463111577,0.015214984466608185,0.006690023797744897,0.0012689637483131973,0.01961107267165303,0.06196854390541366,0.025894806285903675,0.007718229563011273,0.002100544746667518,0.04900102372872298
24,20260744,TRUE,0,0,,250,30500,122,122,122,165390.59373728998,45,835.3671300411224,0.28760655737704915,2.066940600074425,1.0613703576305586,0.10690863929656862,-0.08318480798028077,-0.0063947977700990625,0.22498480034729879,0.9107450414289975,-0.0048869500611391295,0.002804577891110974,-8.957475622030622e-5,0.016958104217173402,0.7358671304019161,0.10075769339133704,-0.012537688723561195,0.0020943901869598163,0.006767592792882854,5.092797607102792,-0.007052490556045704,-4.8591807332462275e-4,3.754207630385446e-4,0.02419572965395353,0.034706007563474396,0.021396863942200327,0.012201870376548152,0.003476551912350909,0.04277271484055065,0.022691990978960835,0.011987212638135824,0.0030432233862604436,9.186812106546827e-4,0.024335731609397268,0.034245202656156215,0.01726701218339618,0.009795401621157765,0.0016921418018222914,0.018584680561496297,0.061201689203301386,0.026120763306960337,0.007411490809574762,0.0020540099812453995,0.04861888094823012
25,20260745,TRUE,0,0,,250,30500,122,122,122,165406.0020828486,49,872.6519320011139,0.28472131147540986,2.067427548106707,1.125634245679424,0.10545669102758562,-0.10680623257285797,0.002242640769249195,0.14956625637247786,0.8939506387510298,0.013739601601232812,0.004166014838066971,-0.001281695363131699,0.0045428883143983105,0.6930802501386828,0.09692682587268751,-0.002975081876860098,4.967172230992651e-4,0.010273928336375119,4.958149033447197,-0.017203328322903704,0.002217813909613763,6.345353262368014e-4,-0.0026808799746516152,0.02899781076207939,0.01978660263461049,0.011106139312564366,0.002960171559951698,0.041701787021415346,0.022752005702590734,0.011974542055292295,0.002989215415035879,8.709452795573598e-4,0.023846900128359525,0.035253729705803476,0.015272081015092932,0.008206138241018865,0.0014629303597916694,0.01885398686966874,0.06167692340107989,0.02563216388200323,0.007461405575638396,0.0020103775509575177,0.048052769504207324
26,20260746,TRUE,0,0,,250,30500,122,122,122,165650.54031073465,44,630.3473470211029,0.2828852459016393,2.0671776153330637,1.13471927385337,0.08152015684415029,-0.11401479578771101,0.0020544065697048206,0.2713138080189911,0.9089310592679819,-0.005878528963005582,0.0044855967379245605,3.1340131941062863e-4,-0.015089559026196879,0.6818927048961542,0.1270785348462399,-2.507366107071746e-4,-0.0016827696795984554,-0.01804408271327295,4.863030534180069,0.05663256285034528,0.01016263323144809,-0.003759289629809138,0.015241616950488094,0.02911548014210346,0.020831647091117806,0.013191753515275273,0.003461656681868349,0.042997330809352835,0.022566290145461878,0.011358399732973451,0.003625061098728796,9.397383150666299e-4,0.023676014481302847,0.03578321944457947,0.017744787732150488,0.010152974501498121,0.0017484060755905393,0.018528741339653577,0.06215949123538475,0.025580402305394812,0.007843969927555844,0.0020315156732253975,0.04900435303910344
27,20260747,TRUE,0,0,,250,30500,122,122,122,165593.67719461935,43,817.1057980060577,0.2806885245901639,2.0672757597379587,0.9584623860007014,0.11948691602827911,-0.06283053043936818,-0.010183865232479222,0.15270144461598442,0.9440316480646133,-0.01439609353302772,-0.0013169812661356505,0.0010837188911783228,-0.003481587271436703,0.7728605079300522,0.1029131410964921,-0.011959826738537334,0.0014571224488811674,5.384616283331728e-4,5.017684012406427,-0.015054425751898179,-0.0037207169404021422,0.0014568570074108655,-0.05531917752537502,0.038539015955921865,0.024213309191911375,0.010862933450789836,0.00290588784677145,0.04928852853594015,0.023286080501405817,0.012496104839707053,0.0034612964206316736,9.944647360117785e-4,0.02476321614884339,0.03026400441761167,0.01646963984408819,0.008811750059282959,0.0015174887108869097,0.018323647142404188,0.05956899206640403,0.026112015599001424,0.007172169703820528,0.0020211694513817334,0.049005360929815465
28,20260748,TRUE,0,0,,250,30500,122,122,122,165012.33564011188,47,853.9948670864105,0.28242622950819674,2.066867761039384,1.075562185198826,0.11879493924417969,-0.1109842799500803,0.004997536757327133,0.23024951305311372,0.9219137949559981,-0.004277366754684299,-0.005192884752663675,0.0011315979164624153,-0.012591957651641601,0.6989429768572867,0.08613593549269837,0.006586698803600007,-0.0012902822698861783,-0.03165119051242936,4.955270807593599,0.008210777742774374,0.0030498496868958257,-7.444171216852639e-4,0.0024049524460642846,0.03038961184404703,0.022791997961530717,0.01355626404573175,0.003197240602321112,0.04077372086971703,0.0240141645281614,0.012517171513408334,0.00501612727722225,0.001236215159631736,0.026089546461716448,0.03246174480207922,0.014367620017332548,0.0074305984349086,0.001372488794407671,0.02030601070695819,0.060740601153385046,0.025697719573685707,0.007405710498028204,0.0020110212672390746,0.04858784587890301
29,20260749,TRUE,0,0,,250,30500,122,122,122,165048.70058212106,45,837.0373768806458,0.2802622950819672,2.066669720592442,1.1007720337714846,0.09754002129755468,-0.10783597627986946,0.003584445946140139,0.2781923611622747,0.9066216421280122,0.005901940129921674,-0.0020280828089424027,4.474649233151908e-4,-0.023850815891985597,0.6924004600287403,0.08666306841453533,0.004505453641752728,-2.311424747657685e-4,-0.056881501663374766,5.040577840507097,-0.03912964239325622,-1.171456413055448e-5,0.003193219268726068,0.0478300193699959,0.029949944646214706,0.020859630452715282,0.01158546405611926,0.002914159643926046,0.03896789623478242,0.02429449310950616,0.012750728120530281,0.004934810644652254,0.0011656925259825165,0.025230919117914807,0.03444893760891881,0.01585020030267866,0.009283825739197749,0.0016372630221754034,0.02016203236811811,0.060638467777851,0.02564634087320907,0.007204732095264472,0.001970307217482868,0.04863822125640262
30,20260750,TRUE,0,0,,250,30500,122,122,122,165174.0125050074,47,854.4427199363708,0.28442622950819674,2.0667533391796646,1.0220581325695457,0.08568543939199567,-0.10126364672778462,3.711318905760595e-4,0.25392657230301674,0.9523580295536048,-0.004212708789261551,-0.004460582365582913,0.0015475107933326099,-0.025826168434398767,0.7349904912764532,0.11335723481025022,-0.005423815487005608,-3.2095408220180215e-4,-0.0055696249884472195,5.040191190582954,-0.01832364066595441,-0.008202967873570643,0.0012379119674790545,0.013611627693509753,0.034781398807818276,0.024804817555570208,0.011988652167867245,0.003353306194493243,0.04976135877207476,0.02303793025769715,0.0121470284348386,0.0039010444189471177,0.0010542419818180394,0.024283956791801852,0.03167834664174634,0.01629822218527244,0.008775041704051828,0.0015531903545917011,0.0183113762005168,0.059655327934419626,0.025683103056532593,0.006834037741600409,0.0019095472553793962,0.04862065603780338
