replication,seed,converged,status_code,status_message,error_message,n_families,total_n,mean_family_size,min_family_size,max_family_size,minus2ll,iterations,elapsed_seconds,mean_H,z_year,b_a_0,b_a_1,b_a_2,b_a_3,g_a_1,b_cn_0,b_cn_1,b_cn_2,b_cn_3,g_cn_1,b_e_0,b_e_1,b_e_2,b_e_3,g_e_1,mean_y,b_mean_1,b_mean_2,b_mean_3,g_mean_1,se_b_a_0,se_b_a_1,se_b_a_2,se_b_a_3,se_g_a_1,se_b_cn_0,se_b_cn_1,se_b_cn_2,se_b_cn_3,se_g_cn_1,se_b_e_0,se_b_e_1,se_b_e_2,se_b_e_3,se_g_e_1,se_mean_y,se_b_mean_1,se_b_mean_2,se_b_mean_3,se_g_mean_1
1,202607201,TRUE,0,0,,250,30500,122,122,122,221581.8846052877,29,634.6028869152069,0.2815081967213115,2.066878910464796,1.0813020704054572,0.11147308117205947,0.10176624328510622,-0.001275696508990973,0.23753596901823157,0.9153653197735399,-8.286179616372807e-4,0.20062244225467998,1.102204285972688e-4,-0.006437467151209686,0.7163407514945916,-0.11451163222054314,0.1070295498664966,0.0010500213393355266,-0.3534032552155626,10.066359134311952,-0.0779678971439635,0.009965080393106285,0.006663981758454895,0.21034029466128126,0.028118930390001184,0.020336188154958818,0.011018160554019558,0.0020173035608062944,0.02523433004959639,0.01947895729229289,0.008223465286159765,0.002254680777739327,4.761562707814465e-4,0.008671837429535235,0.03854683323649995,0.027363347986076543,0.014079887971800016,0.004852633076136514,0.2374388539340585,0.06918602313892308,0.05385127077435654,0.031305562988436175,0.012345326723353268,0.13705710234445387
2,202607202,TRUE,0,0,,250,30500,122,122,122,221252.48984485643,190,1984.0443799495697,0.28101639344262297,2.067220316456117,1.0737454023078299,0.08732472023189093,0.1056397883946679,-8.069330454356767e-4,0.19006090405196469,0.9380245597817023,-0.0029241280888011433,0.19386961337618133,0.0013113672475652855,0.011475097773814842,0.7059993516227054,-0.058451750613392334,0.10378260388417641,-0.002731889543410043,0.11463257965947049,10.041567808933783,0.043079392259762636,0.0038417738854039816,0.01921525818903449,-0.056841165177541515,0.02880198954591174,0.019586954666322445,0.00892642659472921,0.0016492916890618499,0.027809242901557677,0.019084777152626294,0.007943524016991943,0.002099739165302592,4.542648423037053e-4,0.00842438360234898,0.03940896770408547,0.027858650655353045,0.01309197990025253,0.004952097608104309,0.10402928084570415,0.06897685590432337,0.05305320044044532,0.029677199511023773,0.011769329259401306,0.13430606159164854
3,202607203,TRUE,0,0,,250,30500,122,122,122,221081.63230299472,107,1313.0091891288757,0.2824918032786885,2.066998344913539,1.077895630389884,0.11351874673977311,0.10281720970106278,-0.00122975305518927,0.2505185145410634,0.9224126574370716,-0.0035017824459174234,0.20063004056732214,-1.8333124967341913e-4,-0.00923729139480056,0.7392229124081903,-0.12483548394691038,0.08738082875543585,0.002535962739785767,-7.895164347867256,10.018342733480168,-9.566632891040847e-4,-0.01667186739057975,0.008073550885266546,-0.06377868877746194,0.028828483951858996,0.019847646790267955,0.009190777559826451,0.0016668042019202386,0.020759198870910114,0.01900370466394069,0.007545761544915074,0.002184014365744914,4.702398465183907e-4,0.008516096396753837,0.03748294090529852,0.02866213931575448,0.012887176045664531,0.0044873194063535776,13.201555316502848,0.06956504296546555,0.05345094838345075,0.03082160064140835,0.012123836365492767,0.13529788634320872
4,202607204,TRUE,0,0,,250,30500,122,122,122,221654.25436564707,33,643.0771000385284,0.2805573770491803,2.0674762726134,1.0602844217584035,0.1507676436902043,0.08739867653855332,6.65673800268074e-4,0.1931090437830588,0.9535120935352382,-0.012597921664103076,0.19984418760718167,3.400047963145455e-4,0.005004810673831125,0.7536568511475242,-0.16521783004413668,0.06267165498251101,0.012325680970273707,0.17161010007619004,10.082749021367853,-0.11506430173088979,-0.0012194135423432442,0.0015088136853232772,0.05707477244463644,0.029600967378884634,0.0222630377963703,0.010625503829625474,0.0019366445251771684,0.022522592588795378,0.018235244897700655,0.007139690456218115,0.002006826424648707,4.5554280497566417e-4,0.008525092772571815,0.03774323675756616,0.03043574542566818,0.01683599951404644,0.004299337952757525,0.13302299534871456,0.06883792011496315,0.053459184798059445,0.030258211278383438,0.012030468837616642,0.13456197442444962
5,202607205,TRUE,0,0,,250,30500,122,122,122,221104.7333994433,142,1605.1177790164948,0.28301639344262297,2.066800643399544,1.090599984665502,0.12009740352881673,0.09121161854062473,2.1384424244216658e-4,0.20278588362221348,0.8872539599354395,0.010658335682057849,0.20094952269203376,-4.521537128026018e-4,-0.004733711452650345,0.7150127288896778,-0.1247464640084954,0.10008570962390057,0.005032204114396497,0.009324729892270029,10.057178064535185,-0.03722719578625245,-0.01288998434720775,0.005759192559051873,0.045517402141092025,0.026978002152864753,0.01918284115974991,0.01000802683846197,0.0018555122503300908,0.023485395159772,0.0194835314874667,0.007754188780971377,0.002204766938340473,4.950552427656808e-4,0.008601537008122094,0.03742147116978306,0.025527005646287185,0.01346701985666295,0.004003080026214897,0.11446389619632996,0.06872764078215435,0.053192205054682896,0.029702786841569993,0.011928606801272891,0.13514373245777683
