replication,seed,converged,status_code,status_message,error_message,n_families,total_n,mean_family_size,min_family_size,max_family_size,minus2ll,iterations,elapsed_seconds,mean_H,z_year,b_a_0,b_a_1,b_a_2,b_a_3,g_a_1,b_cn_0,b_cn_1,b_cn_2,b_cn_3,g_cn_1,b_e_0,b_e_1,b_e_2,b_e_3,g_e_1,mean_y,b_mean_1,b_mean_2,b_mean_3,g_mean_1,se_b_a_0,se_b_a_1,se_b_a_2,se_b_a_3,se_g_a_1,se_b_cn_0,se_b_cn_1,se_b_cn_2,se_b_cn_3,se_g_cn_1,se_b_e_0,se_b_e_1,se_b_e_2,se_b_e_3,se_g_e_1,se_mean_y,se_b_mean_1,se_b_mean_2,se_b_mean_3,se_g_mean_1
29,2026072040,TRUE,0,0,,250,30500,122,122,122,165422.8587739052,40,901.2681798934937,0.28324590163934427,2.066736572415766,1.0725685907305453,-0.019664661353544215,0.008059647448910913,-1.0992306068877098e-4,0.00582427907168337,0.9470517061294872,0.01011448141512508,-0.013935015317130237,0.001957034381386175,-0.0073927709989993545,0.6917067088817574,0.030626696185233355,-7.992255382070334e-4,-0.0015782128705222331,-0.004173280590754156,2.008633591996782,0.0061441621483962336,-0.0029850411563437204,-0.0023648128384177115,0.011448160439781611,0.028170280142063964,0.015974136876091904,0.0038486789090841013,0.0010545856609667482,0.029925553334481454,0.02570005971113893,0.015717143554948153,0.007392149657784538,0.001512406564263619,0.0269246416920436,0.03850438728049754,0.02386383864746884,0.008207729686330968,0.0019015690079940614,0.0410222845257255,0.06213874538509366,0.02663701791556576,0.008814323162434448,0.0022016369266193887,0.04673556595488601
30,2026072041,TRUE,0,0,,250,30500,122,122,122,165325.13008382337,39,888.9476430416107,0.28065573770491803,2.066714984381906,1.099108167746792,-0.027311138524946262,0.0020843680203929903,6.527803325285405e-4,0.01786385936917099,0.9287145782167707,0.019080773431762277,-0.007703320775554362,-2.9938536648865825e-5,0.006760159230160924,0.6934199615906281,0.03484457537666465,-0.00635451400803323,4.223794356657488e-4,-0.03346611438909447,2.0602585777118403,0.01354964725921614,-6.527948148649532e-4,-0.001685087576925796,0.07595606090027614,0.028032035163532674,0.016440610247385076,0.004159600797365818,0.001187053759847858,0.030117619281129087,0.025881996961901327,0.015295305366663401,0.006413036833170705,0.0014294971900079925,0.025547194058133844,0.03956613167550134,0.025683211875961228,0.009529550130433473,0.002067232197673044,0.03923261471300947,0.06259003298436991,0.026844808494893426,0.008374693723335056,0.0021762423543901775,0.04697370724639544
31,2026072042,TRUE,0,0,,250,30500,122,122,122,165147.44281838264,52,1011.0086588859558,0.2821639344262295,2.0668287858772296,1.0702393296745738,0.036258313032617735,0.0024956917167158646,-0.002434420678240771,0.04916672804822649,0.894743999220884,0.0027431627459348854,-5.783299841944911e-4,1.9820233374984622e-4,-0.03963991364296806,0.7370203402973368,-0.03289942392061176,-0.00672000710433491,0.002314790350718072,-0.03490379152694849,1.8764939871909052,0.03234995100608202,0.00792482484262406,-0.0021594045278020466,-0.11196757857934869,0.03030506233565789,0.016481965730852314,0.005817647585460066,0.0013606015134646292,0.02908241794815922,0.028231416105423596,0.0169507553949239,0.009418382988488233,0.0018524043932172567,0.028660492930856978,0.03929596293429734,0.02164228620017544,0.013584117820396984,0.002769012087346866,0.053049573199299815,0.06120341717133169,0.026488932749151994,0.008537824648280802,0.0021479861816227517,0.04667626064001169
32,2026072043,TRUE,0,0,,250,30500,122,122,122,164996.527232107,38,865.5407600402832,0.28052459016393444,2.0669536729155427,1.0867406721492543,0.008846016578675401,-0.0032311666993934513,3.58021112145744e-4,-0.03346867756970276,0.8902632006063088,0.006755594036787041,0.0034439945545567045,-6.023223664359348e-4,-0.0032025191162122226,0.6651221042224928,-0.01001612225509455,0.012019668180890612,-0.0018626012180897348,0.06107911331809314,1.9086575322688153,0.018042900338890295,-0.0012207402927848809,-0.0016161951272523729,-0.04678682849113822,0.02786321588029034,0.01636322566690025,0.0052140947565286686,0.0012397833721673969,0.03018207046783549,0.026004865609611866,0.015535244331841419,0.0066987664742122035,0.0014452279986042667,0.026356991249778566,0.03698128822001782,0.0217843200854927,0.006725854053623841,0.001602269530598009,0.039204775796920124,0.06148794751616656,0.026791429569343696,0.009250860950151707,0.002287752725413192,0.046710131930127144
33,2026072044,TRUE,0,0,,250,30500,122,122,122,165066.84129342134,48,964.4577360153198,0.28442622950819674,2.0672346107217283,1.107023107706546,0.007440259624793033,-0.003126638009428767,-1.251092835680156e-4,-0.024039140904200597,0.9352768924534299,-2.2020711125291626e-4,-0.0092049622344884691,0.001773485729382323,0.01599957771437212,0.7068794407765933,-0.006011879840229871,0.001153672392881988,-2.2273592181433182e-4,-0.0043795485734837965,2.0071573273437355,0.006071763868854822,-0.004678202865456021,-6.462368105756239e-4,0.0036684938458101794,0.02962824894996954,0.016433237995656564,0.005474881471492318,0.001356171427640899,0.03152635322778262,0.02718261016952567,0.01617183714748297,0.00940257338825035,0.0018687616737568741,0.026047641779885947,0.03867445631223341,0.023026087009042424,0.0101688866459461,0.002184299898517599,0.04447146960460576,0.0627318028754761,0.026359921213611387,0.008327987356692055,0.002111726936617519,0.046091129132417
34,2026072045,TRUE,0,0,,250,30500,122,122,122,164999.09716894408,48,968.2560210227966,0.28655737704918033,2.066922680218977,1.0397171036941169,0.022374267021077456,0.0019128706746934334,-6.011442562767336e-4,0.006705870574620424,0.900596298147886,0.028604496279935714,-0.01266204981328666,0.0017007008409746405,0.019522551100338303,0.7534805444732461,-0.031035552335591094,0.0032385241935301264,-6.292016217175615e-4,-0.0020798887436991606,1.9778776966699834,-0.056388193309746974,0.002091896625088327,0.0028500564066455862,0.0386790327680926,0.034919881430014905,0.016538324040171134,0.0071080323038940855,0.0017032089479186894,0.029254801522799058,0.029571721599494446,0.018178439356449336,0.010465215356510823,0.0020272179394805285,0.025881339973709276,0.036529792718554485,0.01993664550330282,0.007870269302377813,0.0019572259081907088,0.0454130503036432,0.060597124547939335,0.02641018731096876,0.008336571795751618,0.0021147027512385817,0.046040299557227916
35,2026072046,TRUE,0,0,,250,30500,122,122,122,165278.0690673635,48,965.4588618278503,0.28724590163934427,2.0683920950116166,1.055681015117305,0.05896145399680073,-0.006901886594778015,-0.0012523521670868825,-0.04945696837988847,0.9595316971417187,0.004461654957288284,-0.018873363829122372,0.0033255376538602294,0.021011358772135225,0.674403716018865,-0.054331264954176416,0.01748696346777035,1.3140673677654286e-4,0.0452356743586756,1.9633000901774902,0.007989791322452172,-0.016312245676668197,0.002418830432305123,0.10296062046834469,0.030048448686657594,0.01655365153527888,0.006328967894528457,0.001467388416442774,0.02951860516509517,0.025939468270450645,0.015738565558315928,0.008813939398403055,0.001802534932473845,0.026333548363447173,0.0338619235262818,0.01896066517847824,0.0047045781422616955,0.0012390517588105226,0.04053486578635743,0.061340048174805775,0.02696615775817136,0.009139430706329861,0.002307879020886614,0.04694236013075398
36,2026072047,TRUE,0,0,,250,30500,122,122,122,165494.98222875068,43,645.1824870109558,0.2786885245901639,2.066678361933691,1.098589481990999,0.020271874017968313,-0.004033311999223669,-9.918557481675635e-4,-0.0013180478120815577,0.9219636599329013,-0.010511270498208188,0.002420387466050934,8.668478679077501e-4,-0.008142331569000683,0.7355041817615636,-0.009255237334494548,-0.006646223597079315,0.0019527246208275494,-0.021341119039120362,1.9605667283998125,0.05134389875550123,-6.153255667656235e-6,-0.002515244203622677,-0.09276347443266217,0.02879535124946249,0.018689752420579218,0.004248230185849306,0.001318777106767869,0.030436597791637713,0.025015514014957625,0.014792388696280518,0.004678699132703496,0.0011576354719573766,0.02511104186202871,0.03611740336758711,0.02421652448762631,0.008347592288929733,0.0019278014799459786,0.043102880292018544,0.06280934204437237,0.027070407172808928,0.008430552917184354,0.0021821173560670993,0.046386763733765636
37,2026072048,TRUE,0,0,,250,30500,122,122,122,165339.79533248025,37,853.4474999904633,0.2846885245901639,2.0674427135508417,1.0552467444220321,0.0048799786153458004,0.007608901139968752,-0.0018233104874746196,-0.04363194422035936,0.8724172916223604,0.006577927388713413,2.6157648877615254e-4,-5.46516665628108e-6,0.03098869495344126,0.7579449003801974,-0.01342359571758589,-0.007468619532343481,0.0017334621312173975,0.09720931565703332,1.956263004974211,0.007089676276520951,0.006284985472202205,-0.0011634693036173354,0.0069330113323820735,0.02961267665776935,0.01682469434883039,0.004361402624943737,0.0011912403335929023,0.03218441202973626,0.026927157370604922,0.015761617347958303,0.006140107392889229,0.0013635523490928057,0.02674004892292305,0.034901235385341366,0.021571185780917684,0.008354297304000103,0.0017929402491337891,0.03854244831585942,0.06137030747787135,0.026555221879692305,0.009163408066083548,0.0022663756043875966,0.04728155743060803
38,2026072049,TRUE,0,0,,250,30500,122,122,122,165260.30471201413,40,886.5254099369049,0.28557377049180327,2.0667154076022296,1.1377348943914287,-0.017945557316123482,-2.2403689190589408e-4,3.9271383083152114e-4,0.024452920642662888,0.9320189665012063,-0.008348315527312607,-2.4025953382038077e-4,7.944689251355246e-4,0.009403591658617991,0.6334970538267067,0.026455654157182023,5.34723784197727e-4,-5.868007886659387e-4,-0.051090922179938526,1.8724221031437218,0.007071565329974402,-0.009918028512819447,0.0013324015378515877,0.056177022005265614,0.027930069202175705,0.016712736982706006,0.004308937033876718,0.0011912601382931174,0.02899929687879166,0.02580155555155623,0.014822211329022237,0.005612032972965594,0.0012891870064700322,0.02465258209399474,0.0457538076839101,0.02791275587782303,0.009877312251446276,0.002224267128015938,0.045154229926460426,0.0635141332649433,0.026980859763472427,0.008934798239386742,0.0022553540900936797,0.046343177341452574
39,2026072050,TRUE,0,0,,250,30500,122,122,122,164718.65954242696,49,982.8019700050354,0.2837377049180328,2.0669696091062786,1.086518290593979,0.017575819904064118,0.0066808580020538706,-0.0013956276432431434,-0.04498295186555403,0.885891124029922,0.028522589682139696,-0.010921030073958405,3.829843333438536e-4,0.009204122715978421,0.6912917724793445,-0.03327457847438325,0.0010492314560074485,-2.746231287586476e-4,0.07943910991460518,2.022559042938751,0.026673573561079557,-0.007854622584739013,-0.001246205123183097,0.01295548063999751,0.02790126442721377,0.01577234278558497,0.004408190848738238,0.0012055306224494668,0.029376264615705864,0.027702461731099044,0.017400614585374004,0.009489597961936042,0.0018599150398793513,0.027808284075531733,0.03680679754549345,0.024190623192064442,0.00817649300379402,0.0021139346924066078,0.05089584053788515,0.061328699938031736,0.026127941725229174,0.008813779814041594,0.002169609687042791,0.04627997845084345
40,2026072051,TRUE,0,0,,250,30500,122,122,122,165441.81048921298,40,876.9305949211121,0.2818032786885246,2.066777701853774,1.0948890596454648,0.015726778933325036,0.003131834152825253,-0.0012214105478042683,0.008523048142353093,0.9494598914655498,-0.03319047387405969,-0.004069159324672349,0.0016624825539478861,0.03480004906127009,0.6685761083146282,0.009416087256448361,0.0023303299531107053,-9.430419693044595e-4,-0.04980938434348506,1.8556813091218634,0.06778040168124193,0.013201461010713728,-0.005792605691734659,0.05979947368953258,0.02815495298882945,0.016567138540122754,0.0041624893547994425,0.0011083608431735614,0.029242265176618067,0.024421373982194107,0.014289202207917321,0.005332936288023653,0.0012386548547468712,0.028184098008944156,0.038926859204922074,0.025115477294479178,0.007310620361084194,0.0017822662895584465,0.04887149216652071,0.06258985372920892,0.02686556200870305,0.008967820612606071,0.002237436478051718,0.04698085330188857
41,2026072052,TRUE,0,0,,250,30500,122,122,122,164960.44377875928,43,906.0381150245667,0.28518032786885245,2.0667175062924796,1.0677117100023166,0.031228211250918275,0.001336825585336412,-0.001802744706165544,-0.03262329869030152,0.9507743762273905,-0.0030542147752461494,-0.00987610599524004,0.002082211924282009,0.016976834616764448,0.7077813789966545,-0.0402498346999941,0.009916696638387623,-1.672872108021512e-4,-0.027999980685151214,1.9758248317819989,0.04496257448281179,1.1449628511005438e-4,-0.0015772006970258077,-0.004902440797322891,0.028456876524783244,0.015410603075786981,0.005310923202835816,0.001304086853469901,0.02828438195654004,0.02611888771679656,0.016154389140915753,0.009021556084426214,0.0017718916618482312,0.025115170020733952,0.03377627631475443,0.019643249332713067,0.006955469235633397,0.0016136997222974993,0.043452889826602545,0.06204886925737852,0.026861122801545557,0.009088709681922604,0.002245289014098147,0.04602281149301333
42,2026072053,TRUE,0,0,,250,30500,122,122,122,165357.51135539866,48,961.8543779850006,0.2856393442622951,2.067207316380124,1.091170217314804,0.009238679103841215,0.003004542260279381,-0.0013662038407084836,0.0700518904908561,0.8795682713196535,0.022457768173654233,-0.002749965206799687,-6.633939421599033e-5,-0.026674194055802854,0.7225945011161402,-7.149137568448959e-4,0.0010038913254481604,-5.252741698182524e-4,-0.15133391486747028,1.9965378697923486,-0.01472072883285454,-0.002929959637629263,-4.3991806012699754e-4,0.011222761877725192,0.028130728844659062,0.01510912758003929,0.0051003163627782195,0.0012608937697097132,0.028706279272455077,0.02792782277408401,0.016575508372047087,0.008520592307884156,0.00171380582333716,0.027179458689691557,0.037904458849365386,0.021036604447287388,0.010628823863561988,0.0023826148587586054,0.053402787196083816,0.06172049337747105,0.02656699008713256,0.008454217158829064,0.002125527475870095,0.04643259774884187
43,2026072054,TRUE,0,0,,250,30500,122,122,122,164944.20305858323,43,905.9018158912659,0.28770491803278686,2.0667799384770356,1.0964944389957432,-7.148501255545463e-4,5.583482110866702e-5,4.754783566694093e-4,-0.045697717444619756,0.9003035433460826,-0.008921247478634502,6.305618281775018e-4,3.911029364230731e-4,0.0386018587877679,0.6957371685132829,4.2687464531948914e-4,0.0015438802392903617,-0.001254071641310035,0.04236399318494527,1.9711395784097716,0.025356117638903816,0.004981320013665521,-0.0028946704700403537,5.938987764916599e-4,0.02855459567967868,0.01668728608469375,0.005396192991449342,0.0014044709659596275,0.030282660518033723,0.02613333213596901,0.015711399661774383,0.00619069120860913,0.0013888807829199605,0.025934173658807902,0.03787965896794095,0.02453425254358484,0.009127027282956916,0.0022752820077985604,0.04254427291488035,0.06236117114017162,0.02669182001132163,0.008753950443714851,0.002195427742007915,0.04626886843966008
44,2026072055,TRUE,0,0,,250,30500,122,122,122,165270.41437674913,47,948.654669046402,0.28098360655737703,2.0672713476290028,1.1420495248170037,-0.022503530714245268,-0.004703651635352345,0.002019651028555914,0.01872197629418776,0.9281605940750484,-0.0028384355048264582,0.001908901103800669,-5.116438385901498e-4,-0.014929066529445239,0.6238693781191833,0.04619765560149965,0.002588394954542505,-0.0029109639389368765,-0.012033879680347146,2.0021837647050065,-0.031202382114870385,-0.004610939347200191,0.001750070368817407,-0.014982463917496993,0.03138835661153093,0.01775192718294389,0.005349187771157843,0.0013595303278627002,0.02992129080092936,0.025548435417900545,0.014279078232549968,0.005662223929739089,0.0012950971511608092,0.026454640640295155,0.05281903549426616,0.029972764725644637,0.01030880910768045,0.0024673402102893425,0.044330854871803035,0.06380331138378269,0.02679607113620112,0.009154010758947369,0.00228675118386967,0.04678186890236128
45,2026072056,TRUE,0,0,,250,30500,122,122,122,165531.6405149885,44,919.6540629863739,0.28685245901639345,2.0668537783870153,1.0453773100276837,0.013722890321743059,0.010582977172272466,-0.0024555196259129133,0.019542758416874827,0.9168711946630501,0.004604822248412517,-2.2569356809648455e-4,-6.535603030378731e-5,-0.01931084428756051,0.7196864316252379,-0.013518502536916171,-0.0013836639654983996,0.0014887660955422218,-0.039423627610891715,2.0255681938702677,-0.005566165888999209,-0.012529419782448781,0.0022591027374464345,-6.12169422656158e-4,0.02961425063592884,0.015893240546616037,0.004372063278757943,0.0011181426666748292,0.02953669471606374,0.02561476220220489,0.015209269946745763,0.006779740026793527,0.0014600620413705017,0.02722245147117898,0.03641413735359903,0.021167534975736802,0.009855974303603125,0.0020551211860797094,0.04471586134932303,0.06104209928529862,0.027242699191382443,0.009037755019710329,0.0022786377658151023,0.04704942742752089
46,2026072057,TRUE,0,0,,250,30500,122,122,122,165147.3181659107,47,673.5526838302612,0.2838688524590164,2.066725008913651,1.0640593389313264,0.002467206885361788,0.005729570589088866,-9.461039291711462e-4,0.019879304871828388,0.9615889253665604,-0.02650124490938531,-3.73865224066906e-4,0.0015780837397321333,-0.003976524690585695,0.7124573879802307,0.02930871952486149,-0.02202755500095946,0.0033819099724687668,-0.05030238962048348,2.0600328040216,0.001797731208385248,-0.00543165527566384,7.673039108170112e-4,-0.017132213276022594,0.029191615602290333,0.01523829482105615,0.004256642224796662,0.0010971291911724647,0.030384525385945903,0.02439277933238112,0.013566805084043386,0.005171322386923542,0.0012084720613026534,0.026352470046060276,0.037924933839622116,0.024591673247249445,0.011598233644153624,0.0022728823187989446,0.04703725423573268,0.06205062167550757,0.02708882682586635,0.008408167933973337,0.0021613828805225606,0.046409446308972896
47,2026072058,TRUE,0,0,,250,30500,122,122,122,165478.70427537366,40,870.3170139789581,0.28557377049180327,2.0671633077568914,1.113495464502901,-0.005268556105820567,-0.0031747653812657277,6.215152323449566e-4,0.0013956666018246483,0.9232575194956086,-0.01867959895005335,0.0026018129835660452,6.708485116777644e-4,-0.015296859662831896,0.6835884818092145,0.02779009416608128,-1.848799662860475e-4,-0.0019430119819322375,0.031934746715463425,1.9579369109887987,-0.0014425069276433288,-0.0037318557622622716,8.02689586403646e-4,-0.07054124801469583,0.02837199166608007,0.0170747660396257,0.0049598714152032704,0.001333726555787842,0.030472931344841574,0.02526398343163657,0.014481867977033153,0.0053261766960003955,0.0012259895772617129,0.026294468861780832,0.03951436863856716,0.025425788754564575,0.00843537404848993,0.0020792762702659708,0.041470306225387304,0.06270157283933712,0.02684381725392141,0.008598976401431301,0.0021500797370696064,0.04680489346861312
