time,historical_period,event_experienced,event_effect,component,n_replications,recovered_mean,recovered_median,recovered_lower,recovered_upper,population_variance,recovered_central,historical_period_label,event_experience_label
-3,0,0,0,Additive genetic variance,50,28.13853090019943,28.034567811540484,16.395585866442655,38.991150608295285,29.881052304628923,28.13853090019943,Before the historical event,Event not experienced
-3,0,0,0,Nuclear-family environmental variance,50,226.49462353058627,224.3667333790711,200.00504702151835,265.0555279230126,228.73896527298757,226.49462353058627,Before the historical event,Event not experienced
-3,0,0,0,Nonshared environmental variance,50,44.33749077348257,45.013655331801644,21.6125294254716,65.20810425622979,44.09270552256641,44.33749077348257,Before the historical event,Event not experienced
-3,0,0,0,Phenotypic variance,50,298.9706452042683,299.2862977029482,264.5693807805496,323.2251273799735,302.7127231001829,298.9706452042683,Before the historical event,Event not experienced
-3,0,1,0,Additive genetic variance,50,28.13853090019943,28.034567811540484,16.395585866442655,38.991150608295285,29.881052304628923,28.13853090019943,Before the historical event,Event experienced
-3,0,1,0,Nuclear-family environmental variance,50,226.49462353058627,224.3667333790711,200.00504702151835,265.0555279230126,228.73896527298757,226.49462353058627,Before the historical event,Event experienced
-3,0,1,0,Nonshared environmental variance,50,44.33749077348257,45.013655331801644,21.6125294254716,65.20810425622979,44.09270552256641,44.33749077348257,Before the historical event,Event experienced
-3,0,1,0,Phenotypic variance,50,298.9706452042683,299.2862977029482,264.5693807805496,323.2251273799735,302.7127231001829,298.9706452042683,Before the historical event,Event experienced
-2.98,0,0,0,Additive genetic variance,50,27.584624059703938,27.490675009477943,16.157643406313767,38.14368849122735,29.291711069161593,27.584624059703938,Before the historical event,Event not experienced
-2.98,0,0,0,Nuclear-family environmental variance,50,215.94643117501914,213.8972371093709,190.88001767160608,252.53018512752163,218.0537220274181,215.94643117501914,Before the historical event,Event not experienced
-2.98,0,0,0,Nonshared environmental variance,50,43.11636467816275,43.752873595435204,21.23628799628423,63.156813489371395,42.878664066853936,43.11636467816275,Before the historical event,Event not experienced
-2.98,0,0,0,Phenotypic variance,50,286.6474199128858,286.92334384501044,253.8923515052764,309.46168065604616,290.22409716343367,286.6474199128858,Before the historical event,Event not experienced
-2.98,0,1,0,Additive genetic variance,50,27.584624059703938,27.490675009477943,16.157643406313767,38.14368849122735,29.291711069161593,27.584624059703938,Before the historical event,Event experienced
-2.98,0,1,0,Nuclear-family environmental variance,50,215.94643117501914,213.8972371093709,190.88001767160608,252.53018512752163,218.0537220274181,215.94643117501914,Before the historical event,Event experienced
-2.98,0,1,0,Nonshared environmental variance,50,43.11636467816275,43.752873595435204,21.23628799628423,63.156813489371395,42.878664066853936,43.11636467816275,Before the historical event,Event experienced
-2.98,0,1,0,Phenotypic variance,50,286.6474199128858,286.92334384501044,253.8923515052764,309.46168065604616,290.22409716343367,286.6474199128858,Before the historical event,Event experienced
-2.96,0,0,0,Additive genetic variance,50,27.046143155973088,26.961649019795317,15.92533847390871,37.326644137403036,28.71858796295894,27.046143155973088,Before the historical event,Event not experienced
-2.96,0,0,0,Nuclear-family environmental variance,50,205.95527585653025,203.98159898776805,182.22887065526413,240.67385688825925,207.93415430622304,205.95527585653025,Before the historical event,Event not experienced
-2.96,0,0,0,Nonshared environmental variance,50,41.935997240170956,42.5342557782415,20.868710264928353,61.18111518511746,41.704722054880676,41.935997240170956,Before the historical event,Event not experienced
-2.96,0,0,0,Phenotypic variance,50,274.93741625267427,275.17649095670913,243.74153489274536,296.40004408752895,278.3574643240627,274.93741625267427,Before the historical event,Event not experienced
-2.96,0,1,0,Additive genetic variance,50,27.046143155973088,26.961649019795317,15.92533847390871,37.326644137403036,28.71858796295894,27.046143155973088,Before the historical event,Event experienced
-2.96,0,1,0,Nuclear-family environmental variance,50,205.95527585653025,203.98159898776805,182.22887065526413,240.67385688825925,207.93415430622304,205.95527585653025,Before the historical event,Event experienced
-2.96,0,1,0,Nonshared environmental variance,50,41.935997240170956,42.5342557782415,20.868710264928353,61.18111518511746,41.704722054880676,41.935997240170956,Before the historical event,Event experienced
-2.96,0,1,0,Phenotypic variance,50,274.93741625267427,275.17649095670913,243.74153489274536,296.40004408752895,278.3574643240627,274.93741625267427,Before the historical event,Event experienced
-2.94,0,0,0,Additive genetic variance,50,26.522606234214916,26.447035931927502,15.698526736839145,36.53323608726505,28.16118404155796,26.522606234214916,Before the historical event,Event not experienced
-2.94,0,0,0,Nuclear-family environmental variance,50,196.4891461922571,194.58793555050798,174.02478494849103,229.44771013417633,198.34768264843115,196.4891461922571,Before the historical event,Event not experienced
-2.94,0,0,0,Nonshared environmental variance,50,40.79486903200561,41.3562401986233,20.509571763829012,59.27794109198025,40.56941108615963,40.79486903200561,Before the historical event,Event not experienced
-2.94,0,0,0,Phenotypic variance,50,263.8066214584776,264.0115698071007,234.0879341434361,284.00056200864014,267.07827777614875,263.8066214584776,Before the historical event,Event not experienced
-2.94,0,1,0,Additive genetic variance,50,26.522606234214916,26.447035931927502,15.698526736839145,36.53323608726505,28.16118404155796,26.522606234214916,Before the historical event,Event experienced
-2.94,0,1,0,Nuclear-family environmental variance,50,196.4891461922571,194.58793555050798,174.02478494849103,229.44771013417633,198.34768264843115,196.4891461922571,Before the historical event,Event experienced
-2.94,0,1,0,Nonshared environmental variance,50,40.79486903200561,41.3562401986233,20.509571763829012,59.27794109198025,40.56941108615963,40.79486903200561,Before the historical event,Event experienced
-2.94,0,1,0,Phenotypic variance,50,263.8066214584776,264.0115698071007,234.0879341434361,284.00056200864014,267.07827777614875,263.8066214584776,Before the historical event,Event experienced
-2.92,0,0,0,Additive genetic variance,50,26.01354828816531,25.946397395463578,15.477068173143763,35.76269823135047,27.619017556260314,26.01354828816531,Before the historical event,Event not experienced
-2.92,0,0,0,Nuclear-family environmental variance,50,187.51799893554673,185.68632693999103,166.2425653583548,218.8153209754384,189.26373464163515,187.51799893554673,Before the historical event,Event not experienced
-2.92,0,0,0,Nonshared environmental variance,50,39.691522481985984,40.217327914366024,20.158654483913907,57.444357416350364,39.47132114004958,39.691522481985984,Before the historical event,Event not experienced
-2.92,0,0,0,Phenotypic variance,50,253.223069705698,253.39646483728637,224.90428834210567,272.2259992401771,256.354073337945,253.223069705698,Before the historical event,Event not experienced
-2.92,0,1,0,Additive genetic variance,50,26.01354828816531,25.946397395463578,15.477068173143763,35.76269823135047,27.619017556260314,26.01354828816531,Before the historical event,Event experienced
-2.92,0,1,0,Nuclear-family environmental variance,50,187.51799893554673,185.68632693999103,166.2425653583548,218.8153209754384,189.26373464163515,187.51799893554673,Before the historical event,Event experienced
-2.92,0,1,0,Nonshared environmental variance,50,39.691522481985984,40.217327914366024,20.158654483913907,57.444357416350364,39.47132114004958,39.691522481985984,Before the historical event,Event experienced
-2.92,0,1,0,Phenotypic variance,50,253.223069705698,253.39646483728637,224.90428834210567,272.2259992401771,256.354073337945,253.223069705698,Before the historical event,Event experienced
-2.9,0,0,0,Additive genetic variance,50,25.518520615168054,25.459310044816313,15.26082693358133,35.01429208466507,27.09162331500539,25.518520615168054,Before the historical event,Event not experienced
-2.9,0,0,0,Nuclear-family environmental variance,50,179.01363097056964,177.28809069130662,158.85853819054725,208.74251670596902,180.65361414799213,179.01363097056964,Before the historical event,Event not experienced
-2.9,0,0,0,Nonshared environmental variance,50,38.6245591707595,39.116080031429085,19.81574667387546,55.677558549799166,38.40909809624033,38.6245591707595,Before the historical event,Event not experienced
-2.9,0,0,0,Phenotypic variance,50,243.15671075649718,243.30098265204245,216.16496161963755,261.0413840464001,246.15433555923784,243.15671075649718,Before the historical event,Event not experienced
-2.9,0,1,0,Additive genetic variance,50,25.518520615168054,25.459310044816313,15.26082693358133,35.01429208466507,27.09162331500539,25.518520615168054,Before the historical event,Event experienced
-2.9,0,1,0,Nuclear-family environmental variance,50,179.01363097056964,177.28809069130662,158.85853819054725,208.74251670596902,180.65361414799213,179.01363097056964,Before the historical event,Event experienced
-2.9,0,1,0,Nonshared environmental variance,50,38.6245591707595,39.116080031429085,19.81574667387546,55.677558549799166,38.40909809624033,38.6245591707595,Before the historical event,Event experienced
-2.9,0,1,0,Phenotypic variance,50,243.15671075649718,243.30098265204245,216.16496161963755,261.0413840464001,246.15433555923784,243.15671075649718,Before the historical event,Event experienced
-2.88,0,0,0,Additive genetic variance,50,25.03709019765503,24.98536494672547,15.04967120871909,34.28730571303953,26.578552068717848,25.03709019765503,Before the historical event,Event not experienced
-2.88,0,0,0,Nuclear-family environmental variance,50,170.94956004624407,169.38004484714645,151.85045394909457,199.19722867675523,172.49037947354847,170.94956004624407,Before the historical event,Event not experienced
-2.88,0,0,0,Nonshared environmental variance,50,37.59263725336577,38.0511151348303,19.480642646110066,53.97486110512878,37.38144136666538,37.59263725336577,Before the historical event,Event not experienced
-2.88,0,0,0,Phenotypic variance,50,233.5792874972649,233.6967293901728,207.8458397801054,250.41386181572406,236.45037290893168,233.5792874972649,Before the historical event,Event not experienced
-2.88,0,1,0,Additive genetic variance,50,25.03709019765503,24.98536494672547,15.04967120871909,34.28730571303953,26.578552068717848,25.03709019765503,Before the historical event,Event experienced
-2.88,0,1,0,Nuclear-family environmental variance,50,170.94956004624407,169.38004484714645,151.85045394909457,199.19722867675523,172.49037947354847,170.94956004624407,Before the historical event,Event experienced
-2.88,0,1,0,Nonshared environmental variance,50,37.59263725336577,38.0511151348303,19.480642646110066,53.97486110512878,37.38144136666538,37.59263725336577,Before the historical event,Event experienced
-2.88,0,1,0,Phenotypic variance,50,233.5792874972649,233.6967293901728,207.8458397801054,250.41386181572406,236.45037290893168,233.5792874972649,Before the historical event,Event experienced
-2.86,0,0,0,Additive genetic variance,50,24.568839109880404,24.532876986525615,14.84347310064038,33.566024986766685,26.079369922055456,24.568839109880404,Before the historical event,Event not experienced
-2.86,0,0,0,Nuclear-family environmental variance,50,163.30091362675418,161.87575665068246,145.1973965733203,190.15281427150592,164.74872984264428,163.30091362675418,Before the historical event,Event not experienced
-2.86,0,0,0,Nonshared environmental variance,50,36.59446900071038,37.021106835808425,19.15314258909914,52.333698245244534,36.38710163358267,36.59446900071038,Before the historical event,Event not experienced
-2.86,0,0,0,Phenotypic variance,50,224.46422173734496,224.55699634625367,199.92423386676217,240.38221919754045,227.2152013982824,224.46422173734496,Before the historical event,Event not experienced
-2.86,0,1,0,Additive genetic variance,50,24.568839109880404,24.532876986525615,14.84347310064038,33.566024986766685,26.079369922055456,24.568839109880404,Before the historical event,Event experienced
-2.86,0,1,0,Nuclear-family environmental variance,50,163.30091362675418,161.87575665068246,145.1973965733203,190.15281427150592,164.74872984264428,163.30091362675418,Before the historical event,Event experienced
-2.86,0,1,0,Nonshared environmental variance,50,36.59446900071038,37.021106835808425,19.15314258909914,52.333698245244534,36.38710163358267,36.59446900071038,Before the historical event,Event experienced
-2.86,0,1,0,Phenotypic variance,50,224.46422173734496,224.55699634625367,199.92423386676217,240.38221919754045,227.2152013982824,224.46422173734496,Before the historical event,Event experienced
-2.84,0,0,0,Additive genetic variance,50,24.11336394881469,24.093405753162884,14.642108499101834,32.84198421206241,25.593657767531074,24.11336394881469,Before the historical event,Event not experienced
-2.84,0,0,0,Nuclear-family environmental variance,50,156.04432528204424,154.7527112174315,138.8796987533601,181.59740701318643,157.40489958646845,156.04432528204424,Before the historical event,Event not experienced
-2.84,0,0,0,Nonshared environmental variance,50,35.628818454615846,36.02478142973678,18.83305238600578,50.75161428978015,35.42487868882368,35.628818454615846,Before the historical event,Event not experienced
-2.84,0,0,0,Phenotypic variance,50,215.7865076854748,215.85665326257157,192.3787901792879,230.85680344023038,218.4234360428232,215.7865076854748,Before the historical event,Event not experienced
-2.84,0,1,0,Additive genetic variance,50,24.11336394881469,24.093405753162884,14.642108499101834,32.84198421206241,25.593657767531074,24.11336394881469,Before the historical event,Event experienced
-2.84,0,1,0,Nuclear-family environmental variance,50,156.04432528204424,154.7527112174315,138.8796987533601,181.59740701318643,157.40489958646845,156.04432528204424,Before the historical event,Event experienced
-2.84,0,1,0,Nonshared environmental variance,50,35.628818454615846,36.02478142973678,18.83305238600578,50.75161428978015,35.42487868882368,35.628818454615846,Before the historical event,Event experienced
-2.84,0,1,0,Phenotypic variance,50,215.7865076854748,215.85665326257157,192.3787901792879,230.85680344023038,218.4234360428232,215.7865076854748,Before the historical event,Event experienced
-2.82,0,0,0,Additive genetic variance,50,23.670275288154944,23.66236136774737,14.445456961977333,32.13928459504605,25.12101074202772,23.670275288154944,Before the historical event,Event not experienced
-2.82,0,0,0,Nuclear-family environmental variance,50,149.15783808424547,147.9897404100509,132.87886289899072,173.48229406980306,150.43655949853252,149.15783808424547,Before the historical event,Event not experienced
-2.82,0,0,0,Nonshared environmental variance,50,34.69449919091684,35.06091565953609,18.520183439268692,49.22625958521567,34.49361936945709,34.69449919091684,Before the historical event,Event not experienced
-2.82,0,0,0,Phenotypic variance,50,207.52261256331724,207.5720487526799,185.1894062903134,221.80236559437202,210.05118961001733,207.52261256331724,Before the historical event,Event not experienced
-2.82,0,1,0,Additive genetic variance,50,23.670275288154944,23.66236136774737,14.445456961977333,32.13928459504605,25.12101074202772,23.670275288154944,Before the historical event,Event experienced
-2.82,0,1,0,Nuclear-family environmental variance,50,149.15783808424547,147.9897404100509,132.87886289899072,173.48229406980306,150.43655949853252,149.15783808424547,Before the historical event,Event experienced
-2.82,0,1,0,Nonshared environmental variance,50,34.69449919091684,35.06091565953609,18.520183439268692,49.22625958521567,34.49361936945709,34.69449919091684,Before the historical event,Event experienced
-2.82,0,1,0,Phenotypic variance,50,207.52261256331724,207.5720487526799,185.1894062903134,221.80236559437202,210.05118961001733,207.52261256331724,Before the historical event,Event experienced
