time,historical_period,event_experienced,event_effect,component,n_replications,recovered_mean,recovered_median,recovered_lower,recovered_upper,population_variance,recovered_central,historical_period_label,event_experience_label
-3,0,0,0,Additive genetic variance,20,0.41247981302771114,0.3953639110971033,0.21352663347505424,0.7280093238721215,0.36287181315764994,0.41247981302771114,Before the historical event,Event not experienced
-3,0,0,0,Nuclear-family environmental variance,20,2.146212356924071,1.979489785532481,1.063184109282913,3.428234154041336,2.25,2.146212356924071,Before the historical event,Event not experienced
-3,0,0,0,Nonshared environmental variance,20,9.032167006891264,9.081168492879481,7.424355492513263,10.526314088997928,4,9.032167006891264,Before the historical event,Event not experienced
-3,0,0,0,Phenotypic variance,20,11.590859176843047,11.548272337365862,11.134139336835434,12.35409854528671,6.61287181315765,11.590859176843047,Before the historical event,Event not experienced
-3,0,1,0,Additive genetic variance,20,0.41247981302771114,0.3953639110971033,0.21352663347505424,0.7280093238721215,0.36287181315764994,0.41247981302771114,Before the historical event,Event experienced
-3,0,1,0,Nuclear-family environmental variance,20,2.146212356924071,1.979489785532481,1.063184109282913,3.428234154041336,2.25,2.146212356924071,Before the historical event,Event experienced
-3,0,1,0,Nonshared environmental variance,20,9.032167006891264,9.081168492879481,7.424355492513263,10.526314088997928,4,9.032167006891264,Before the historical event,Event experienced
-3,0,1,0,Phenotypic variance,20,11.590859176843047,11.548272337365862,11.134139336835434,12.35409854528671,6.61287181315765,11.590859176843047,Before the historical event,Event experienced
-3,1,0,0,Additive genetic variance,20,0.41247981302771114,0.3953639110971033,0.21352663347505424,0.7280093238721215,0.36287181315764994,0.41247981302771114,After the historical event,Event not experienced
-3,1,0,0,Nuclear-family environmental variance,20,2.146212356924071,1.979489785532481,1.063184109282913,3.428234154041336,2.25,2.146212356924071,After the historical event,Event not experienced
-3,1,0,0,Nonshared environmental variance,20,9.032167006891264,9.081168492879481,7.424355492513263,10.526314088997928,4,9.032167006891264,After the historical event,Event not experienced
-3,1,0,0,Phenotypic variance,20,11.590859176843047,11.548272337365862,11.134139336835434,12.35409854528671,6.61287181315765,11.590859176843047,After the historical event,Event not experienced
-3,1,1,1,Additive genetic variance,20,0.6230530644404907,0.6129571350196712,0.3008772826312239,1.1577013167703252,0.5413411329464507,0.6230530644404907,After the historical event,Event experienced
-3,1,1,1,Nuclear-family environmental variance,20,2.110089149649581,1.9037234324946406,1.0198139403207707,3.4886095543337556,2.25,2.110089149649581,After the historical event,Event experienced
-3,1,1,1,Nonshared environmental variance,20,9.014196388627761,9.049170411898624,7.245026270192515,10.789940050002965,4,9.014196388627761,After the historical event,Event experienced
-3,1,1,1,Phenotypic variance,20,11.747338602717834,11.744107306316906,11.073642831557315,12.391681453744653,6.791341132946451,11.747338602717834,After the historical event,Event experienced
-2.98,0,0,0,Additive genetic variance,20,0.42334841193285133,0.4059715467304452,0.2206036573644211,0.7431968899054616,0.3731459537791037,0.42334841193285133,Before the historical event,Event not experienced
-2.98,0,0,0,Nuclear-family environmental variance,20,2.1451340561017043,1.9800717903000526,1.069426980195416,3.4174690510301162,2.25,2.1451340561017043,Before the historical event,Event not experienced
-2.98,0,0,0,Nonshared environmental variance,20,9.032574893194921,9.082397432775245,7.4375335720745746,10.514970411336419,4,9.032574893194921,Before the historical event,Event not experienced
-2.98,0,0,0,Phenotypic variance,20,11.601057361229477,11.561030940172468,11.14651301879924,12.358625436124555,6.623145953779104,11.601057361229477,Before the historical event,Event not experienced
-2.98,0,1,0,Additive genetic variance,20,0.42334841193285133,0.4059715467304452,0.2206036573644211,0.7431968899054616,0.3731459537791037,0.42334841193285133,Before the historical event,Event experienced
-2.98,0,1,0,Nuclear-family environmental variance,20,2.1451340561017043,1.9800717903000526,1.069426980195416,3.4174690510301162,2.25,2.1451340561017043,Before the historical event,Event experienced
-2.98,0,1,0,Nonshared environmental variance,20,9.032574893194921,9.082397432775245,7.4375335720745746,10.514970411336419,4,9.032574893194921,Before the historical event,Event experienced
-2.98,0,1,0,Phenotypic variance,20,11.601057361229477,11.561030940172468,11.14651301879924,12.358625436124555,6.623145953779104,11.601057361229477,Before the historical event,Event experienced
-2.98,1,0,0,Additive genetic variance,20,0.42334841193285133,0.4059715467304452,0.2206036573644211,0.7431968899054616,0.3731459537791037,0.42334841193285133,After the historical event,Event not experienced
-2.98,1,0,0,Nuclear-family environmental variance,20,2.1451340561017043,1.9800717903000526,1.069426980195416,3.4174690510301162,2.25,2.1451340561017043,After the historical event,Event not experienced
-2.98,1,0,0,Nonshared environmental variance,20,9.032574893194921,9.082397432775245,7.4375335720745746,10.514970411336419,4,9.032574893194921,After the historical event,Event not experienced
-2.98,1,0,0,Phenotypic variance,20,11.601057361229477,11.561030940172468,11.14651301879924,12.358625436124555,6.623145953779104,11.601057361229477,After the historical event,Event not experienced
-2.98,1,1,1,Additive genetic variance,20,0.6394591759065511,0.6318092246679946,0.3107170176884694,1.181742141326323,0.5566683496725748,0.6394591759065511,After the historical event,Event experienced
-2.98,1,1,1,Nuclear-family environmental variance,20,2.109090599583296,1.904296210130446,1.024980716947403,3.4779690251910544,2.25,2.109090599583296,After the historical event,Event experienced
-2.98,1,1,1,Nonshared environmental variance,20,9.014525513082432,9.051927250541816,7.258048090235245,10.778771552543947,4,9.014525513082432,After the historical event,Event experienced
-2.98,1,1,1,Phenotypic variance,20,11.76307528857228,11.760415368785253,11.091730907846385,12.400347707862263,6.806668349672575,11.76307528857228,After the historical event,Event experienced
-2.96,0,0,0,Additive genetic variance,20,0.4344436846962816,0.4169634844889648,0.2278745568517975,0.7586090632246596,0.3836496015713771,0.4344436846962816,Before the historical event,Event not experienced
-2.96,0,0,0,Nuclear-family environmental variance,20,2.1440819300362577,1.9806543142640032,1.0756868892453655,3.4067802783342174,2.25,2.1440819300362577,Before the historical event,Event not experienced
-2.96,0,0,0,Nonshared environmental variance,20,9.03298552223369,9.083614967171176,7.4506781386491685,10.503678999938938,4,9.03298552223369,Before the historical event,Event not experienced
-2.96,0,0,0,Phenotypic variance,20,11.611511136966229,11.5740571529618,11.15912505323057,12.363388400175193,6.633649601571378,11.611511136966229,Before the historical event,Event not experienced
-2.96,0,1,0,Additive genetic variance,20,0.4344436846962816,0.4169634844889648,0.2278745568517975,0.7586090632246596,0.3836496015713771,0.4344436846962816,Before the historical event,Event experienced
-2.96,0,1,0,Nuclear-family environmental variance,20,2.1440819300362577,1.9806543142640032,1.0756868892453655,3.4067802783342174,2.25,2.1440819300362577,Before the historical event,Event experienced
-2.96,0,1,0,Nonshared environmental variance,20,9.03298552223369,9.083614967171176,7.4506781386491685,10.503678999938938,4,9.03298552223369,Before the historical event,Event experienced
-2.96,0,1,0,Phenotypic variance,20,11.611511136966229,11.5740571529618,11.15912505323057,12.363388400175193,6.633649601571378,11.611511136966229,Before the historical event,Event experienced
-2.96,1,0,0,Additive genetic variance,20,0.4344436846962816,0.4169634844889648,0.2278745568517975,0.7586090632246596,0.3836496015713771,0.4344436846962816,After the historical event,Event not experienced
