time,historical,component,n_replications,recovered_mean,recovered_median,recovered_lower,recovered_upper,population_variance,recovered_central
-1.94,After historical event,Total phenotypic variance,3,9.583418753066008,9.59741663479914,9.501323601906773,9.65361570475208,9.44065889723371,9.583418753066008
-1.92,Before historical event,Additive genetic variance,3,4.027945713893481,4.115785080574913,3.821772422045611,4.1594555440621335,4.126534342458413,4.027945713893481
-1.92,Before historical event,Nonshared environmental variance,3,5.3969541058459205,5.349289627162458,5.330822108634057,5.503600909938728,5.399130447883617,5.3969541058459205
-1.92,Before historical event,Total phenotypic variance,3,9.424899819739402,9.44563521454958,9.32440135732495,9.507773196565203,9.52566479034203,9.424899819739402
-1.92,After historical event,Additive genetic variance,3,4.753548358555001,4.83680927378973,4.348222898738951,5.088102040421533,4.560525747725453,4.753548358555001
-1.92,After historical event,Nonshared environmental variance,3,4.833737522182347,4.76449186287799,4.418814272497983,5.307519582275416,4.885335254102346,4.833737522182347
-1.92,After historical event,Total phenotypic variance,3,9.58728588073735,9.60130113666772,9.506916312919515,9.655742481014366,9.445861001827799,9.58728588073735
-1.9,Before historical event,Additive genetic variance,3,4.03436458140472,4.120990361798237,3.826435235700771,4.1686620137741794,4.134795669716812,4.03436458140472
-1.9,Before historical event,Nonshared environmental variance,3,5.393329972334877,5.341557267099399,5.32807208849265,5.502594655627261,5.394812870786421,5.393329972334877
-1.9,Before historical event,Total phenotypic variance,3,9.427694553739597,9.448352704048427,9.328320145085572,9.509509534631118,9.529608540503233,9.427694553739597
-1.9,After historical event,Additive genetic variance,3,4.760918014904249,4.842926442689653,4.357820523117182,5.094308343073721,4.569655926356142,4.760918014904249
-1.9,After historical event,Nonshared environmental variance,3,4.8302515358407945,4.762267961055263,4.418208352872674,5.300080757376617,4.881428548789547,4.8302515358407945
-1.9,After historical event,Total phenotypic variance,3,9.591169550745043,9.605194403744918,9.512516695946395,9.657901280493798,9.451084475145688,9.591169550745043
-1.88,Before historical event,Additive genetic variance,3,4.040794626939905,4.126202226201219,3.831103738728726,4.1778890557789685,4.143073536163404,4.040794626939905
-1.88,Before historical event,Nonshared environmental variance,3,5.389709977315033,5.33383608410775,5.325323730360089,5.501589033496169,5.390498746369644,5.389709977315033
-1.88,Before historical event,Total phenotypic variance,3,9.430504604254939,9.45107793794301,9.332244753606597,9.51127712126842,9.533572282533047,9.430504604254939
-1.88,After historical event,Additive genetic variance,3,4.76830014796371,4.849051348044176,4.367439559372562,5.100522216486461,4.578804383616629,4.76830014796371
-1.88,After historical event,Nonshared environmental variance,3,4.826769632559198,4.760045097273835,4.417602543694368,5.292652576416589,4.877524967591185,4.826769632559198
-1.88,After historical event,Total phenotypic variance,3,9.595069780522909,9.609096445318011,9.518124760180829,9.66009213578915,9.456329351207813,9.595069780522909
-1.8599999999999999,Before historical event,Additive genetic variance,3,4.047235871636272,4.131420682109681,3.835777938071963,4.187136716298183,4.151367974909665,4.047235871636272
-1.8599999999999999,Before historical event,Nonshared environmental variance,3,5.386094115217212,5.326126062031131,5.322577032913636,5.500584042728956,5.38618807187225,5.386094115217212
-1.8599999999999999,Before historical event,Total phenotypic variance,3,9.433329986853483,9.453810924017134,9.336175189794735,9.51307598732313,9.537556046781916,9.433329986853483
-1.8599999999999999,After historical event,Additive genetic variance,3,4.775694780756711,4.85518399963768,4.377080055569003,5.106743669895596,4.587971156100756,4.775694780756711
-1.8599999999999999,After historical event,Nonshared environmental variance,3,4.823291806801441,4.757823271049182,4.416996844931911,5.28523502406039,4.87362450800897,4.823291806801441
-1.8599999999999999,After historical event,Total phenotypic variance,3,9.598986587558153,9.613007270686863,9.523740514827507,9.662315079629394,9.461595664109726,9.598986587558153
-1.84,Before historical event,Additive genetic variance,3,4.05368833667372,4.136645737859978,3.84045784068144,4.196405041657681,4.1596790191333595,4.05368833667372
-1.84,Before historical event,Nonshared environmental variance,3,5.382482380480107,5.319905932205414,5.318501122109964,5.49965361988374,5.381880844535405,5.382482380480107
-1.84,Before historical event,Total phenotypic variance,3,9.436170717153827,9.45655167006539,9.34011146056518,9.514906163767646,9.541559863668764,9.436170717153827
-1.84,After historical event,Additive genetic variance,3,4.783101936352215,4.861324407266928,4.386742059878686,5.112972712548238,4.597156280475625,4.783101936352215
-1.84,After historical event,Nonshared environmental variance,3,4.819818053039245,4.75560248189701,4.416391256554162,5.277828084995227,4.869727167546605,4.819818053039245
-1.84,After historical event,Total phenotypic variance,3,9.60291998939146,9.616926889163938,9.5293639691024,9.664570144873911,9.46688344802223,9.60291998939146
-1.82,Before historical event,Additive genetic variance,3,4.060152043274904,4.141877401799006,3.8451434535165943,4.205694078287729,4.168006702078677,4.060152043274904
-1.82,Before historical event,Nonshared environmental variance,3,5.37887476755027,5.317422782094161,5.3110736034132096,5.498910119325024,5.377577061602485,5.37887476755027
-1.82,Before historical event,Total phenotypic variance,3,9.439026810825174,9.459300183893166,9.344053572841618,9.516767681700937,9.545583763681162,9.439026810825174
-1.82,After historical event,Additive genetic variance,3,4.790521637864908,4.867472580741065,4.3964256205823045,5.119209353702778,4.606359793481745,4.790521637864908
-1.82,After historical event,Nonshared environmental variance,3,4.8163483657521615,4.7533827293332465,4.415785778529989,5.270431743930411,4.865832943709795,4.8163483657521615
-1.82,After historical event,Total phenotypic variance,3,9.60687000361707,9.620855310074312,9.534995132232767,9.666857364512715,9.47219273719154,9.60687000361707
-1.8,Before historical event,Additive genetic variance,3,4.066627012705326,4.147115682284216,3.8498347835453623,4.215003872723233,4.176351057056361,4.066627012705326
-1.8,Before historical event,Nonshared environmental variance,3,5.3752712708820996,5.31494079103244,5.3036566996255265,5.498166750010884,5.373276720319069,5.3752712708820996
-1.8,Before historical event,Total phenotypic variance,3,9.441898283587426,9.462056473316657,9.348001533556246,9.51866057234876,9.54962777737543,9.441898283587426
-1.8,After historical event,Additive genetic variance,3,4.797953908455303,4.873628529881645,4.406130786069311,5.125453602628904,4.6155817319331804,4.797953908455303
-1.8,After historical event,Nonshared environmental variance,3,4.812882739427564,4.7511640128740495,4.415180410828277,5.263045985597337,4.861941834006235,4.812882739427564
-1.8,After historical event,Total phenotypic variance,3,9.610836647882866,9.624792542755696,9.540634013457181,9.669176771666649,9.477523565939414,9.610836647882866
-1.78,Before historical event,Additive genetic variance,3,4.073113266273422,4.152360587683635,3.8545318377441773,4.224334471603987,4.1847121174438415,4.073113266273422
-1.78,Before historical event,Nonshared environmental variance,3,5.371671884937831,5.312459958479246,5.296250395459857,5.4974235119056,5.368979817932936,5.371671884937831
-1.78,Before historical event,Total phenotypic variance,3,9.444785151211251,9.46482054616288,9.351955349649776,9.520584867063844,9.553691935376778,9.444785151211251
-1.78,After historical event,Additive genetic variance,3,4.805398771329833,4.8797922645226475,4.4158576048381635,5.131705468607612,4.624822132717697,4.805398771329833
-1.78,After historical event,Nonshared environmental variance,3,4.809421168560628,4.7489463320358,4.414575153417916,5.255670794749444,4.858053835945613,4.809421168560628
-1.78,After historical event,Total phenotypic variance,3,9.614819939890461,9.628738596558447,9.546280622025527,9.671528399587606,9.482875968663311,9.614819939890461
-1.76,Before historical event,Additive genetic variance,3,4.079610825330657,4.157612126375865,3.8592346230979913,4.233685921674897,4.193089916685371,4.079610825330657
-1.76,Before historical event,Nonshared environmental variance,3,5.368076604187519,5.309980283893826,5.288854675651217,5.496680404973459,5.36468635169407,5.368076604187519
-1.76,Before historical event,Total phenotypic variance,3,9.447687429518176,9.467592410269692,9.355915028071452,9.522540597326115,9.557776268379442,9.447687429518176
-1.76,After historical event,Additive genetic variance,3,4.812856249740948,4.88596379451048,4.425606125496569,5.137964960931224,4.634081032796913,4.812856249740948
-1.76,After historical event,Nonshared environmental variance,3,4.8059636476543295,4.746729686335105,4.4139700062678155,5.248306156162186,4.854168947039613,4.8059636476543295
-1.76,After historical event,Total phenotypic variance,3,9.618819897395277,9.632693480845585,9.551934967199038,9.673912281658755,9.488249979836526,9.618819897395277
-1.74,Before historical event,Additive genetic variance,3,4.086119711271612,4.162870306750111,3.863943146600277,4.243058269786223,4.201484488292158,4.086119711271612
-1.74,Before historical event,Nonshared environmental variance,3,5.364485423109038,5.307501766735679,5.281469524956661,5.495937429178769,5.360396318854652,5.364485423109038
-1.74,Before historical event,Total phenotypic variance,3,9.45060513438065,9.470372073485791,9.359880575779046,9.524527794742884,9.56188080714681,9.45060513438065
-1.74,After historical event,Additive genetic variance,3,4.820326366987204,4.892143129704013,4.435376396761728,5.144232088903394,4.643358469206437,4.820326366987204
-1.74,After historical event,Nonshared environmental variance,3,4.80251017121943,4.744514075288799,4.413364969346892,5.240952054633002,4.850287164801905,4.80251017121943
-1.74,After historical event,Total phenotypic variance,3,9.622836538206634,9.636657204992812,9.557597058250286,9.676328451394731,9.493645634008342,9.622836538206634
-1.72,Before historical event,Additive genetic variance,3,4.092639945534079,4.168135137206185,3.868657415253045,4.252451562893823,4.2098958658425,4.092639945534079
-1.72,Before historical event,Nonshared environmental variance,3,5.360898336188059,5.30502440646456,5.274094928155249,5.495194584485843,5.356109716669062,5.360898336188059
-1.72,Before historical event,Total phenotypic variance,3,9.453538281722137,9.473159543670745,9.363851999738886,9.52654649104907,9.566005582511561,9.453538281722137
-1.72,After historical event,Additive genetic variance,3,4.8278091464133714,4.898330279974577,4.445168467460587,5.15050686183913,4.65265447905603,4.8278091464133714
-1.72,After historical event,Nonshared environmental variance,3,4.799060733774459,4.74229949841394,4.412760042624077,5.233608474981282,4.846408486748148,4.799060733774459
-1.72,After historical event,Total phenotypic variance,3,9.626869880187831,9.640629778388519,9.563266904463207,9.67877694244187,9.499062965804178,9.626869880187831
-1.7,Before historical event,Additive genetic variance,3,4.099171549599147,4.173406626154522,3.8733774360668467,4.261865848059378,4.218324082981919,4.099171549599147
-1.7,Before historical event,Nonshared environmental variance,3,5.357315337918047,5.302548202540471,5.266730870048018,5.494451870859015,5.351826542393873,5.357315337918047
-1.7,Before historical event,Total phenotypic variance,3,9.456486887517194,9.475954828694993,9.367829306925861,9.528596718107398,9.570150625375792,9.456486887517194
-1.7,After historical event,Additive genetic variance,3,4.835304611410521,4.904525255205995,4.454982386530085,5.156789289064806,4.661969099529743,4.835304611410521
-1.7,After historical event,Nonshared environmental variance,3,4.795615329845716,4.740085955227811,4.412155226068315,5.226275402048334,4.842532910395988,4.795615329845716
-1.7,After historical event,Total phenotypic variance,3,9.630919941256236,9.644611210433805,9.56894451513312,9.681257788578419,9.50450200992573,9.630919941256236
-1.68,Before historical event,Additive genetic variance,3,4.105714544991299,4.178684782016195,3.878103216060793,4.271301172450643,4.226769173423294,4.105714544991299
-1.68,Before historical event,Nonshared environmental variance,3,5.353736422800246,5.300073154423673,5.259377335457949,5.49370928826263,5.347546793287853,5.353736422800246
-1.68,Before historical event,Total phenotypic variance,3,9.459450967791545,9.47875793643987,9.371812504323422,9.530678507908592,9.574315966711147,9.459450967791545
-1.68,After historical event,Additive genetic variance,3,4.842812785416126,4.910728065294583,4.464818203017394,5.163079379918171,4.671302367886069,4.842812785416126
-1.68,After historical event,Nonshared environmental variance,3,4.792173953967247,4.737873445247925,4.411550519648559,5.218952820697359,4.838660433265056,4.792173953967247
-1.68,After historical event,Total phenotypic variance,3,9.634986739383374,9.648601510542509,9.57462989956673,9.683771023714753,9.509962801151126,9.634986739383374
-1.66,Before historical event,Additive genetic variance,3,4.112268953278502,4.183969613222926,3.8828347622625574,4.280757583341685,4.235231170946999,4.112268953278502
-1.66,Before historical event,Nonshared environmental variance,3,5.350161585343664,5.297599261574669,5.2520343092299315,5.492966836661044,5.343270466611964,5.350161585343664
-1.66,Before historical event,Total phenotypic variance,3,9.462430538622165,9.481568874797595,9.375801598923601,9.532791892571614,9.578501637558963,9.462430538622165
-1.66,After historical event,Additive genetic variance,3,4.850333691914158,4.916938720149175,4.474675966080185,5.169377143748367,4.680654321458095,4.850333691914158
-1.66,After historical event,Nonshared environmental variance,3,4.78873660068084,4.735661967992012,4.410945923333775,5.2116407158134095,4.834791052876966,4.78873660068084
-1.66,After historical event,Total phenotypic variance,3,9.639070292595,9.652600688141188,9.580323067082142,9.686316681893594,9.515445374335062,9.639070292595
-1.64,Before historical event,Additive genetic variance,3,4.118834796072296,4.189261128217104,3.8875720817083916,4.290235128113113,4.243710109401035,4.118834796072296
-1.64,Before historical event,Nonshared environmental variance,3,5.346590820065074,5.2951265234542255,5.244701776230739,5.492224516018628,5.338997559629355,5.346590820065074
-1.64,Before historical event,Total phenotypic variance,3,9.46542561613737,9.48438765167133,9.379796597727019,9.534936904343853,9.582707669030391,9.46542561613737
-1.64,After historical event,Additive genetic variance,3,4.857867354435182,4.923157229691141,4.484555724986855,5.175682589915945,4.690024997653649,4.857867354435182
-1.64,After historical event,Nonshared environmental variance,3,4.7853032645360125,4.733451522978036,4.410341437092942,5.204339072303364,4.830924766755315,4.7853032645360125
-1.64,After historical event,Total phenotypic variance,3,9.643170618971194,9.656608752669175,9.586024027008886,9.688894797290217,9.520949764408964,9.643170618971194
-1.6199999999999999,Before historical event,Additive genetic variance,3,4.125412095027889,4.194559335451789,3.8923151814431316,4.299733854252333,4.2522060227011655,4.125412095027889
-1.6199999999999999,Before historical event,Nonshared environmental variance,3,5.343024121488987,5.2926549395233495,5.237379721348994,5.491482326299772,5.334728069605368,5.343024121488987
-1.6199999999999999,Before historical event,Total phenotypic variance,3,9.468436216516876,9.487214274975138,9.383797507742903,9.537113575601325,9.586934092306533,9.468436216516876
-1.6199999999999999,After historical event,Additive genetic variance,3,4.865413796556457,4.929383603854392,4.494457529116796,5.181995727792872,4.699414433955446,4.865413796556457
-1.6199999999999999,After historical event,Nonshared environmental variance,3,4.78187394009,4.731242109724178,4.409737060895052,5.197047875095897,4.82706157242568,4.78187394009
-1.6199999999999999,After historical event,Total phenotypic variance,3,9.647287736646456,9.66062571357857,9.591732788687924,9.691505404212691,9.526476006381126,9.647287736646456
-1.5999999999999999,Before historical event,Additive genetic variance,3,4.132000871844252,4.1998642433907385,3.897064068520215,4.309253809353774,4.260718944831058,4.132000871844252
-1.5999999999999999,Before historical event,Nonshared environmental variance,3,5.339461484147654,5.290184509243308,5.230068129495131,5.490740267468872,5.3304619938075275,5.339461484147654
-1.5999999999999999,Before historical event,Total phenotypic variance,3,9.471462355991905,9.490048752634046,9.387804335989086,9.539321938848905,9.591180938638585,9.471462355991905
-1.5999999999999999,After historical event,Additive genetic variance,3,4.872973041902029,4.935617852585408,4.504381427960636,5.18831656676255,4.708822667921245,4.872973041902029
-1.5999999999999999,After historical event,Nonshared environmental variance,3,4.778448621907745,4.729033727748852,4.409132794709108,5.1897671091414415,4.823201467415616,4.778448621907745
-1.5999999999999999,After historical event,Total phenotypic variance,3,9.651421663809774,9.66465158033426,9.597449361471657,9.694148537102077,9.532024135336862,9.651421663809774
-1.58,Before historical event,Additive genetic variance,3,4.138601148264203,4.205175860508409,3.901818750001684,4.318795041119147,4.26924890984241,4.138601148264203
-1.58,Before historical event,Nonshared environmental variance,3,5.335902902581048,5.287715232075615,5.222766985601373,5.489998339490341,5.326199329505544,5.335902902581048
-1.58,Before historical event,Total phenotypic variance,3,9.474504050845251,9.492891092584024,9.391817089492024,9.54156202672052,9.595448239347952,9.474504050845251
-1.58,After historical event,Additive genetic variance,3,4.880545114142838,4.941859985843246,4.514327471120494,5.194645116219835,4.718249737183994,4.880545114142838
-1.58,After historical event,Nonshared environmental variance,3,4.775027304561885,4.7268263765706875,4.408528638504125,5.182496759412162,4.819344449254655,4.775027304561885
-1.58,After historical event,Total phenotypic variance,3,9.655572418704722,9.668686362413933,9.60317375472396,9.696824230532656,9.53759418643865,9.655572418704722
-1.56,Before historical event,Additive genetic variance,3,4.145212946074508,4.210494195289979,3.9065792329581983,4.328357597357669,4.277795951855093,4.145212946074508
-1.56,Before historical event,Nonshared environmental variance,3,5.332348371336856,5.2852471074820375,5.215476274621701,5.489256542328606,5.321940073971313,5.332348371336856
-1.56,Before historical event,Total phenotypic variance,3,9.477561317411364,9.495741302772016,9.395835775286804,9.543833871979372,9.599736025826406,9.477561317411364
-1.56,After historical event,Additive genetic variance,3,4.8881300369968015,4.9481100135995595,4.524295708310225,5.200981385571034,4.7276956794519815,4.8881300369968015
-1.56,After historical event,Nonshared environmental variance,3,4.771609982632744,4.724620055708548,4.40792459224913,5.175236810901924,4.815490515474306,4.771609982632744
-1.56,After historical event,Total phenotypic variance,3,9.659740019629545,9.672730069308107,9.608905977820164,9.69953251921215,9.543186194926289,9.659740019629545
-1.54,Before historical event,Additive genetic variance,3,4.151836287105971,4.215819256231353,3.9113455244690485,4.33794152598632,4.286360105057288,4.151836287105971
-1.54,Before historical event,Nonshared environmental variance,3,5.328797884970465,5.282780134924593,5.208195981531811,5.488514875948107,5.317684224478913,5.328797884970465
-1.54,Before historical event,Total phenotypic variance,3,9.480634172076435,9.498599391155945,9.399860400417156,9.54613750751813,9.604044329536201,9.480634172076435
-1.54,After historical event,Additive genetic variance,3,4.895727834228928,4.954367945838611,4.534286189355683,5.2073253842339415,4.737160532508993,4.895727834228928
-1.54,After historical event,Nonshared environmental variance,3,4.768196650708319,4.722414764681514,4.407320655913162,5.167987248626259,4.8116396636080525,4.768196650708319
-1.54,After historical event,Total phenotypic variance,3,9.663924484937247,9.676782710520126,9.614646040147102,9.702273437981944,9.548800196117046,9.663924484937247
-1.52,Before historical event,Additive genetic variance,3,4.158471193233526,4.221151051839186,3.916117631622163,4.347546875030078,4.294941403705617,4.158471193233526
-1.52,Before historical event,Nonshared environmental variance,3,5.325251438044952,5.28031431386555,5.200926091329097,5.487773340313298,5.3134317783045955,5.325251438044952
-1.52,Before historical event,Total phenotypic variance,3,9.483722631278477,9.501465365704735,9.40389097193546,9.548472966359176,9.608373182010212,9.483722631278477
-1.52,After historical event,Additive genetic variance,3,4.9033385296514,4.960633792557292,4.544298964194962,5.21367712163783,4.746644334214448,4.9033385296514
-1.52,After historical event,Nonshared environmental variance,3,4.76478730338427,4.720210503008895,4.406716829465273,5.160748057622338,4.807791891191346,4.76478730338427
-1.52,After historical event,Total phenotypic variance,3,9.66812583303567,9.680844295566187,9.620393951103102,9.705047021817299,9.554436225405794,9.66812583303567
-1.5,Before historical event,Additive genetic variance,3,4.16511768637633,4.226489590630888,3.9208955615141208,4.357173692622166,4.30353988212529,4.16511768637633
-1.5,Before historical event,Nonshared environmental variance,3,5.321709025131076,5.27784964376743,5.193666589032608,5.487031935388643,5.309182732726799,5.321709025131076
-1.5,Before historical event,Total phenotypic variance,3,9.486826711507407,9.50433923439832,9.407927496902763,9.550840281654775,9.612722614852089,9.486826711507407
-1.5,After historical event,Additive genetic variance,3,4.91096214712369,4.966907563765138,4.5543340828786585,5.2200366072234905,4.756147122503571,4.91096214712369
-1.5,After historical event,Nonshared environmental variance,3,4.76138193526391,4.718007270210225,4.4061131128745235,5.153519222948929,4.803947195761617,4.76138193526391
-1.5,After historical event,Total phenotypic variance,3,9.6723440823876,9.684914833975363,9.626149720098013,9.707853305827587,9.560094318265188,9.6723440823876
-1.48,Before historical event,Additive genetic variance,3,4.171775788497861,4.231834881134642,3.92567932125016,4.366822027004299,4.3121555747102285,4.171775788497861
-1.48,Before historical event,Nonshared environmental variance,3,5.3181706408072635,5.275386124093003,5.186417459683022,5.486290661138627,5.304937085026132,5.3181706408072635
-1.48,Before historical event,Total phenotypic variance,3,9.489946429305125,9.507221005227645,9.411969982388786,9.55323948668732,9.617092659736361,9.489946429305125
-1.48,After historical event,Additive genetic variance,3,4.918598710552642,4.97318926948434,4.564391595570123,5.226403850443217,4.7656689353875255,4.918598710552642
-1.48,After historical event,Nonshared environmental variance,3,4.75798054095819,4.715805065805258,4.405509506109991,5.1463007296863825,4.800105574858255,4.75798054095819
-1.48,After historical event,Total phenotypic variance,3,9.676579251510832,9.688994335289598,9.631913356553207,9.710692325256506,9.565774510245781,9.676579251510832
-1.46,Before historical event,Additive genetic variance,3,4.178445521606006,4.2371869318894175,3.9304689179441925,4.376491926526921,4.320788515923215,4.178445521606006
-1.46,Before historical event,Nonshared environmental variance,3,5.314636279659599,5.272923754305291,5.179178688342619,5.4855495175277404,5.300694832485381,5.314636279659599
-1.46,Before historical event,Total phenotypic variance,3,9.493081801265605,9.510110686194707,9.416018435471933,9.55567061486954,9.621483348408596,9.493081801265605
-1.46,After historical event,Additive genetic variance,3,4.926248243892582,4.97947891974977,4.574471552545711,5.232778860760844,4.775209810953575,4.926248243892582
-1.46,After historical event,Nonshared environmental variance,3,4.754583115085696,4.713603889313978,4.404906009140764,5.139092562936589,4.796267026022625,4.754583115085696
-1.46,After historical event,Total phenotypic variance,3,9.680831358978278,9.693082809063748,9.637684869901607,9.7135641154823,9.571476836976199,9.680831358978278
-1.44,Before historical event,Additive genetic variance,3,4.185126907753158,4.242545751444981,3.9352643587188076,4.386183439649459,4.329438740296026,4.185126907753158
-1.44,Before historical event,Nonshared environmental variance,3,5.311105936281811,5.270462533867564,5.171950260095238,5.484808504520494,5.296455972389504,5.311105936281811
-1.44,Before historical event,Total phenotypic variance,3,9.496232844034969,9.513008285312544,9.420072863239302,9.558133699744696,9.625894712685529,9.496232844034969
-1.44,After historical event,Additive genetic variance,3,4.933910771145414,4.985776524608985,4.5845740041950425,5.239161647651751,4.784769787365235,4.933910771145414
-1.44,After historical event,Nonshared environmental variance,3,4.751189652272627,4.711403740256587,4.404302621935939,5.131894707822948,4.792431546798056,4.751189652272627
-1.44,After historical event,Total phenotypic variance,3,9.685100423418042,9.697180264865572,9.64346426958769,9.71646871201799,9.577201334163291,9.685100423418042
-1.42,Before historical event,Additive genetic variance,3,4.191819969036309,4.247911348361915,3.9400656507052907,4.395896614940562,4.338106282429571,4.191819969036309
-1.42,Before historical event,Nonshared environmental variance,3,5.307579605275268,5.268002462243348,5.16473216004626,5.484067622081407,5.292220502025629,5.307579605275268
-1.42,Before historical event,Total phenotypic variance,3,9.499399574311576,9.515913810605262,9.4241332727867,9.560628774986823,9.6303267844552,9.499399574311576
-1.42,After historical event,Additive genetic variance,3,4.94158631636072,4.992082094122256,4.5946990010212545,5.24555222060288,4.794348902862424,4.94158631636072
-1.42,After historical event,Nonshared environmental variance,3,4.747800147152795,4.709204618153517,4.40369934446463,5.1247071494903444,4.788599134729839,4.747800147152795
-1.42,After historical event,Total phenotypic variance,3,9.689386463513515,9.701286712275774,9.64925156506751,9.719406150511597,9.582948037592264,9.689386463513515
-1.4,Before historical event,Additive genetic variance,3,4.198524727597146,4.253283731211626,3.9448728010436267,4.405631501078358,4.34679117699403,4.198524727597146
-1.4,Before historical event,Nonshared environmental variance,3,5.304057281248959,5.265543538896413,5.157524373322564,5.483326870175017,5.2879884186830575,5.304057281248959
-1.4,Before historical event,Total phenotypic variance,3,9.502582008846105,9.518827270108039,9.428199671218644,9.563155874400922,9.634779595677088,9.502582008846105
-1.4,After historical event,Additive genetic variance,3,4.949274903635853,4.998395638362569,4.604846593641258,5.25195058911274,4.8039471957616176,4.949274903635853
-1.4,After historical event,Nonshared environmental variance,3,4.744414594367605,4.707006522525418,4.40309617669596,5.117529873105108,4.784769787365234,4.744414594367605
-1.4,After historical event,Total phenotypic variance,3,9.693689498003458,9.705402160887989,9.6550467658087,9.722376466746368,9.58871698312685,9.693689498003458
-1.38,Before historical event,Additive genetic variance,3,4.205241205622144,4.258662908576363,3.9496858168825155,4.4153881468506855,4.355493458728993,4.205241205622144
-1.38,Before historical event,Nonshared environmental variance,3,5.300538958819489,5.2630857632907855,5.150326885072507,5.48258624876587,5.283759719653252,5.300538958819489
-1.38,Before historical event,Total phenotypic variance,3,9.505780164441633,9.521748671867147,9.432272065648386,9.565715031923194,9.639253178382244,9.505780164441633
-1.38,After historical event,Additive genetic variance,3,4.95697655711605,5.004717167415657,4.615016832786001,5.2583567626914345,4.813564704455999,4.95697655711605
-1.38,After historical event,Nonshared environmental variance,3,4.741032988566051,4.704809452893169,4.402493118599061,5.1103628638549905,4.7809435022534545,4.741032988566051
-1.38,After historical event,Total phenotypic variance,3,9.698009545682101,9.709526620308825,9.660849881290497,9.72537969664099,9.594508206709452,9.698009545682101
-1.3599999999999999,Before historical event,Additive genetic variance,3,4.2119694253426605,4.264048889049228,3.9545047053793816,4.425166601155356,4.364213162443598,4.2119694253426605
-1.3599999999999999,Before historical event,Nonshared environmental variance,3,5.297024632611064,5.260629134890736,5.1431396804658815,5.481845757818527,5.27953440222985,5.297024632611064
-1.3599999999999999,Before historical event,Total phenotypic variance,3,9.508994057953725,9.524678023939963,9.436350463197908,9.568306281621238,9.643747564673447,9.508994057953725
-1.3599999999999999,After historical event,Additive genetic variance,3,4.964691300994521,5.011046691380004,4.62520976930071,5.264770750860672,4.8232014674156165,4.964691300994521
-1.3599999999999999,After historical event,Nonshared environmental variance,3,4.7376553244047015,4.702613408777869,4.401890170143084,5.103206106949127,4.777120276945681,4.7376553244047015
-1.3599999999999999,After historical event,Total phenotypic variance,3,9.702346625399223,9.713660100157874,9.666660921003757,9.728415876249837,9.600321744361297,9.702346625399223
-1.3399999999999999,Before historical event,Additive genetic variance,3,4.218709409035031,4.2694416812341895,3.959329473700382,4.434966913000396,4.3729503230166715,4.218709409035031
-1.3399999999999999,Before historical event,Nonshared environmental variance,3,5.293514297255486,5.258173653160791,5.135962744693898,5.481105397297566,5.275312463708645,5.293514297255486
-1.3399999999999999,Before historical event,Total phenotypic variance,3,9.512223706290516,9.52761533439498,9.440434870997947,9.570929657694293,9.648262786725317,9.512223706290516
-1.3399999999999999,After historical event,Additive genetic variance,3,4.972419159512552,5.017384220366868,4.635425454145169,5.271192563153768,4.832857523187535,4.972419159512552
-1.3399999999999999,After historical event,Nonshared environmental variance,3,4.734281596547691,4.700418389700842,4.401287331297188,5.096059587618016,4.773300108995047,4.734281596547691
-1.3399999999999999,After historical event,Total phenotypic variance,3,9.706700756060243,9.71780261006771,9.672479894450955,9.731485041763184,9.606157632182581,9.706700756060243
-1.32,Before historical event,Additive genetic variance,3,4.225461179020666,4.274841293746101,3.964160129020422,4.444789131504291,4.381704975396866,4.225461179020666
-1.32,Before historical event,Nonshared environmental variance,3,5.290007947392133,5.255719317565722,5.128796062969141,5.480365167167573,5.271093901387596,5.290007947392133
-1.32,Before historical event,Total phenotypic variance,3,9.5154691264128,9.530560611311824,9.444525296187996,9.573585194473432,9.652798876784463,9.5154691264128
-1.32,After historical event,Additive genetic variance,3,4.9801601569596095,5.023729764500294,4.645663938393957,5.2776222091156795,4.842532910395988,4.9801601569596095
-1.32,After historical event,Nonshared environmental variance,3,4.730911799666704,4.698224395183635,4.400684602030543,5.088923291113476,4.769482995956645,4.730911799666704
-1.32,After historical event,Total phenotypic variance,3,9.711071956626315,9.721954159683929,9.678306811146223,9.734587229507433,9.612015906352633,9.711071956626315
-1.3,Before historical event,Additive genetic variance,3,4.232224757666142,4.280247735210708,3.9689966785231583,4.454633305896246,4.390477154602808,4.232224757666142
-1.3,Before historical event,Nonshared environmental variance,3,5.286505577667954,5.253266127570555,5.121639620525544,5.479625067393155,5.266878712566824,5.286505577667954
-1.3,Before historical event,Total phenotypic variance,3,9.518730335334096,9.533513862781263,9.448621745916311,9.57627292642179,9.657355867169631,9.518730335334096
-1.3,After historical event,Additive genetic variance,3,4.987914317673434,5.03008333391713,4.655925273236727,5.284059698303,4.852227667742542,4.987914317673434
-1.3,After historical event,Nonshared environmental variance,3,4.727545928440971,4.6960314247480195,4.400081982312332,5.0817972027086205,4.765668935387525,4.727545928440971
-1.3,After historical event,Total phenotypic variance,3,9.715460246114406,9.72611475866515,9.684141680615332,9.737722475945347,9.617896603130067,9.715460246114406
-1.28,Before historical event,Additive genetic variance,3,4.239000167383303,4.285661014264667,3.97383912940102,4.464499485516427,4.399266895723219,4.239000167383303
