time,historical,component,n_replications,recovered_mean,recovered_median,recovered_lower,recovered_upper,population_variance,recovered_central
-3,0,Additive genetic variance,50,0.38199636146342647,0.3518514148002769,0.18621133978881757,0.6724554812130543,0.36287181315764994,0.38199636146342647
-3,0,Common environmental variance,50,0.8544991794222774,0.8309199988989673,0.1590246048574149,1.6994424020443317,1,0.8544991794222774
-3,0,Nonshared environmental variance,50,4.067788612155117,3.964598376052744,3.250083280306324,5.098264887673594,4,4.067788612155117
-3,0,Total phenotypic variance,50,5.30428415304082,5.29852174038731,4.755791653037232,5.83055423534797,5.36287181315765,5.30428415304082
-2.98,0,Additive genetic variance,50,0.3923394950045626,0.36170249121089504,0.19283030020693204,0.687220041852456,0.3731459537791037,0.3923394950045626
-2.98,0,Common environmental variance,50,0.8545974949036247,0.8318051247085945,0.1612218075006275,1.6921497977477422,1,0.8545974949036247
-2.98,0,Nonshared environmental variance,50,4.066727339635703,3.966780357908496,3.25716542980603,5.087829990538404,4,4.066727339635703
-2.98,0,Total phenotypic variance,50,5.31366432954389,5.310300298678799,4.764381695481567,5.834258579521263,5.373145953779104,5.31366432954389
-2.96,0,Additive genetic variance,50,0.40290613592780045,0.37177200256256276,0.19964591399446577,0.702217626288266,0.3836496015713771,0.40290613592780045
-2.96,0,Common environmental variance,50,0.8547085224005986,0.8326966856502853,0.16344101752241547,1.6848999387474615,1,0.8547085224005986
-2.96,0,Nonshared environmental variance,50,4.065674442664525,3.968948144383586,3.2642260671520655,5.077700833772592,4,4.065674442664525
-2.96,0,Total phenotypic variance,50,5.323289100992924,5.322306625608878,4.773205111559938,5.838231071916744,5.383649601571377,5.323289100992924
-2.94,0,Additive genetic variance,50,0.4136992122689709,0.38206282395890145,0.2066624409176441,0.7174493649176081,0.39438580870744855,0.4136992122689709
-2.94,0,Common environmental variance,50,0.8548321704765108,0.8335946019246141,0.16568229452257582,1.6776925417633244,1,0.8548321704765108
-2.94,0,Nonshared environmental variance,50,4.064629854047313,3.971101711383369,3.271264932365799,5.067930763353328,4,4.064629854047313
-2.94,0,Total phenotypic variance,50,5.333161236792795,5.334543576789686,4.78226551311424,5.842474625511685,5.394385808707448,5.333161236792795
-2.92,0,Additive genetic variance,50,0.4247216277407691,0.3925778023953385,0.21388417148330072,0.732916319568849,0.4053575998439434,0.4247216277407691
-2.92,0,Common environmental variance,50,0.85496834800183,0.8328742976024622,0.1679456950723912,1.6705273256165563,1,0.85496834800183
-2.92,0,Nonshared environmental variance,50,4.06359350699579,3.9732410349670966,3.278281765856388,5.058209226524215,4,4.06359350699579
-2.92,0,Total phenotypic variance,50,5.343283482738389,5.347013977531937,4.791566509732634,5.846992125623009,5.405357599843944,5.343283482738389
-2.9,0,Additive genetic variance,50,0.4359762591944679,0.40331975405986903,0.22131542460228446,0.7486194814395113,0.41656796938864216,0.4359762591944679
-2.9,0,Common environmental variance,50,0.8551169641353518,0.8312274374525048,0.17023127265775667,1.663404011212871,1,0.8551169641353518
-2.9,0,Nonshared environmental variance,50,4.062565335126735,3.975366091348362,3.2852763084380663,5.0485360065734355,4,4.062565335126735
-2.9,0,Total phenotypic variance,50,5.353658558456554,5.358578428420772,4.801111706084792,5.851786427200337,5.416567969388642,5.353658558456554
-2.88,0,Additive genetic variance,50,0.44746595402988215,0.4142914615825276,0.2289605451419661,0.7645597690363887,0.428019878716284,0.44746595402988215
-2.88,0,Common environmental variance,50,0.8552779283055745,0.831407340820254,0.17253907762243625,1.6563223215257135,1,0.8552779283055745
-2.88,0,Nonshared environmental variance,50,4.061545272461042,3.977476856895544,3.2921894795594002,5.038910888173407,4,4.061545272461042
-2.88,0,Total phenotypic variance,50,5.364289154796499,5.369687644276582,4.810904699180586,5.856860352068507,5.4280198787162846,5.364289154796499
-2.86,0,Additive genetic variance,50,0.45919352755457987,0.4254956712348933,0.23682390136686715,0.7807380261195637,0.4397162533339329,0.45919352755457987
-2.86,0,Common environmental variance,50,0.8554511501922795,0.8321975492576709,0.17486915711147089,1.649281981579648,1,0.8554511501922795
-2.86,0,Nonshared environmental variance,50,4.06053325342282,3.9795733081322493,3.2989684562141295,5.029333657372186,4,4.06053325342282
-2.86,0,Total phenotypic variance,50,5.375177931169679,5.3810540870283265,4.820949075552758,5.857900972816692,5.439716253333933,5.375177931169679
-2.84,0,Additive genetic variance,50,0.4711617602934321,0.43693509008105197,0.24469011828790715,0.7971550196520641,0.4516599799972751,0.4711617602934321
-2.84,0,Common environmental variance,50,0.8556365397083192,0.8329986750030702,0.17722155501476217,1.6422827184338886,1,0.8556365397083192
-2.84,0,Nonshared environmental variance,50,4.059529212838478,3.9816554217377442,3.3057243304616275,5.0198041015849455,4,4.059529212838478
-2.84,0,Total phenotypic variance,50,5.386327512840229,5.394858487725883,4.831244567962932,5.859148278704419,5.451659979997276,5.386327512840229
-2.82,0,Additive genetic variance,50,0.4833733952496752,0.44865285113111664,0.25253621699478707,0.8138114377569232,0.4638539037793014,0.4833733952496752
-2.82,0,Common environmental variance,50,0.8558340069816145,0.8338104333657586,0.17959631191085432,1.6353242611659733,1,0.8558340069816145
-2.82,0,Nonshared environmental variance,50,4.058533085935844,3.9837231745473973,3.308927226980991,5.010322009585505,4,4.058533085935844
-2.82,0,Total phenotypic variance,50,5.397740488167134,5.409575474330027,4.841575772465225,5.860647994340288,5.4638539037793015,5.397740488167134
-2.8,0,Additive genetic variance,50,0.4958311351187493,0.4615507745939188,0.26058616693523257,0.8307078876834393,0.47630082509292465,0.4958311351187493
-2.8,0,Common environmental variance,50,0.8560434623373628,0.8346325411697564,0.18199346501093921,1.628406340855578,1,0.8560434623373628
-2.8,0,Nonshared environmental variance,50,4.057544808343292,3.9857765435531047,3.3108093936720597,5.000887171497936,4,4.057544808343292
-2.8,0,Total phenotypic variance,50,5.409419405799404,5.425577241007144,4.852182364179804,5.862403511651539,5.476300825092925,5.409419405799404
-2.78,0,Additive genetic variance,50,0.508537639456272,0.4747341786721693,0.2688434623410704,0.8478448937844629,0.4890034966691808,0.508537639456272
-2.78,0,Common environmental variance,50,0.8562648162804587,0.8354647167579048,0.18441304810310796,1.622005030689678,1,0.8562648162804587
-2.78,0,Nonshared environmental variance,50,4.056564316088876,3.9878155059037232,3.3126951938897324,4.991499378788223,4,4.056564316088876
-2.78,0,Total phenotypic variance,50,5.421366771825606,5.441073124529829,4.863067533812202,5.865373699704669,5.489003496669181,5.421366771825606
-2.76,0,Additive genetic variance,50,0.5214955218015914,0.48820641278523347,0.2773115920262923,0.86522289550656994,0.5019646204927511,0.5214955218015914
-2.76,0,Common environmental variance,50,0.8564979794781303,0.8363066799964345,0.1868550914968734,1.6161013479652118,1,0.8564979794781303
-2.76,0,Nonshared environmental variance,50,4.055591545599485,3.989840038905493,3.31458463253163,4.982158424255989,4,4.055591545599485
-2.76,0,Total phenotypic variance,50,5.433585046879207,5.456146715956554,4.874234436757532,5.8688216608421,5.5019646204927515,5.433585046879207
-2.74,0,Additive genetic variance,50,0.53470734675846,0.501970763836288,0.28599403658383854,0.8828422453949932,0.5151868446966414,0.53470734675846
-2.74,0,Common environmental variance,50,0.8567428627427922,0.8371581522799864,0.18931962196798788,1.6102281853672764,1,0.8567428627427922
