parameter,true_value,n_requested,n_success,success_rate,mean_estimate,median_estimate,empirical_sd,mcse_mean,bias,relative_bias,rmse,mean_estimated_se,se_bias,se_relative_bias,se_rmse,mc_lower,mc_upper,mc_q25,mc_q75,empirical_interval_excludes_zero
b_a_0,1.0986122886681098,50,50,1,1.2387859187251646,1.3572283435389638,0.14276850929976004,0.020190516213151,0.1401736300570549,0.12759153661661005,0.1990573707906699,82.74730883218268,82.60454032288293,578.5907601615742,185.21468584039053,1.0593325394680109,1.3840433247201434,1.093788241610252,1.3743553148036336,TRUE
b_a_1,0.1,50,50,1,0.061289143059055175,0.025172619358898335,0.05177133006518053,0.007321571712027228,-0.03871085694094483,-0.38710856940944827,0.06422768600444674,210.30288661493748,210.2511152848723,4061.149578737197,470.43819730688887,0.0053090408298796365,0.14549327879927043,0.014537688258073281,0.10652499238633599,TRUE
b_a_2,0.1,50,50,1,0.10427539651822616,0.1075470450901497,0.008056568699458297,0.001139370872096449,0.004275396518226157,0.04275396518226157,0.009049262324243324,661.0076629862081,660.9996064175086,82044.80481398397,1478.6030210587198,0.08780229239760655,0.11345097968905907,0.09727882273495475,0.11127549103195566,TRUE
g_a_1,0.2,50,50,1,0.1821311528544784,0.17294384979630584,0.024408205728339686,0.0034518415574210652,-0.01786884714552161,-0.08934423572760804,0.03005230432178922,50.02106554999556,49.99665734426722,2048.3544714725795,111.8095768647311,0.15168485006173002,0.23422851684547588,0.1622279822773383,0.2015256887739949,TRUE
b_cn_0,0.9162907318741551,50,50,1,0.9359584653794708,0.93702938279673,0.021666545570182515,0.0030641122595126817,0.019667733505315733,0.021464512104240004,0.02910103355968682,41.939486208637,41.917819663066815,1934.6794128896158,93.7593442580279,0.9030856468354101,0.9725880573726998,0.9151938503762342,0.9524563705619657,TRUE
b_cn_1,0,50,50,1,4.025881942278739e-4,1.6203730504827952e-4,0.006943245977570286,9.819232628372335e-4,4.025881942278739e-4,,0.006885242818163837,147.95753217420017,147.9505889282226,21308.562220921965,330.8408119730216,-0.013920101965944735,0.011942782167148471,-0.004096135238344477,0.005942211812858618,FALSE
b_cn_2,0.2,50,50,1,0.19877383639668794,0.1986678872924094,0.0015373386480780394,2.1741251660722819e-4,-0.0012261636033120782,-0.006130818016560391,0.00195438458308087,697.0466464946476,697.0451091559995,453410.2554615641,1558.8474912874565,0.1957681223784374,0.2017095344925372,0.19781674865204343,0.1997197110938779,TRUE
g_cn_1,0,50,50,1,0.004881545292910873,0.004599487932670484,0.0074265482656161895,0.00105027252788528,0.004881545292910873,,0.008824966357184405,51.51486889477406,51.50744234650845,6935.58306016541,115.1838852076731,-0.009798205881381979,0.021943081637936783,3.799136495891463e-4,0.00944577692468226,FALSE
b_e_0,0.6931471805599453,50,50,1,-114.12877327343011,-8.977469392958822,221.34940441699894,31.303532974972697,-114.82192045399005,-165.65301522431847,247.38577379426525,78.58439948802447,-142.76500492897446,-0.644975780734518,299.14391663667175,-781.7722433803522,0.7628854130308426,-117.45216138211326,0.7097047377095553,FALSE
b_e_1,-0.1,50,50,1,21.738052681849545,-0.07643675809747093,49.285253809736275,6.969987436272929,21.838052681849547,-218.38052681849547,53.45424270498608,15.194595601434749,-34.09065820830153,-0.6917009769272393,48.528988703871285,-1.5373173031841625,183.4292759652593,-0.1251105495246485,19.535705283420207,FALSE
b_e_2,0.1,50,50,1,-0.8167717048526763,0.09124269555993744,6.415109422142508,0.9072334748901363,-0.9167717048526763,-9.167717048526763,6.416465279179715,21.088715269962794,14.673605847820287,2.287350827902109,64.58541526212954,-17.27792431990337,7.977562757910952,-1.3475170654756075,0.1130383547678898,FALSE
g_e_1,0,50,50,1,-27.32402025012746,0.007758128309792536,251.89737959949775,35.62366905558535,-27.32402025012746,,250.85821918912876,25.597376683423914,-226.30000291607385,-0.8983817270186683,242.37079253947752,-129.380578326763,162.64203997634692,-7.4489641156497255,0.21325900986359236,FALSE
mean_y,10,50,50,1,10.025940992456098,10.028454319444627,0.05301235553909313,0.007497079217672997,0.025940992456098898,0.00259409924560989,0.05854091503055392,6.22902702516715,6.1760146696280565,116.50141946764941,13.795792591074102,9.941360084276358,10.115473401261905,9.98699826828559,10.055637879808849,TRUE
b_mean_1,0.5,50,50,1,0.49782048911477,0.49367605395053826,0.04936953578617934,0.006981906707687869,-0.0021795108852299748,-0.0043590217704599496,0.04892192054863364,10.834414447407312,10.785044911621133,218.455465296077,24.12604276936664,0.41170922099821367,0.5857246302694246,0.46501698368873934,0.5321582446301568,TRUE
b_mean_2,0,50,50,1,-0.001348122936669892,5.459379005785185e-5,0.02702903691635456,0.003822483058499168,-0.001348122936669892,,0.026791321269125944,19.592763935237354,19.565734898321,723.8783593684867,43.75760127170126,-0.04755325618445538,0.04680267411586735,-0.019013859232549557,0.020377702158497723,FALSE
g_mean_1,0.3,50,50,1,0.29915807623860613,0.3038201970238149,0.12430803136911232,0.01757981038740988,-8.419237613938374e-4,-0.002806412537979458,0.1230615527499427,3.317521785881768,3.1932137545126555,25.687911869756274,7.124300462143973,0.10604517121719996,0.510017492242008,0.212990122229836,0.39933576712790086,TRUE
